"champ";"statut";"annee";"periode";"date du resultat";"ipe";type;codegeo;efft1;pct1;st1;efft2;pct2;st2;efft3;pct3;st3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62127;0;0;;64;0.1514649501;85.298433284;6;0.1069900143;89.104850214;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62128;0;0;;0;0;;6;0.1069900143;89.211840228;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62140;0;0;;0;0;;7;0.1248216833;86.483594864;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62149;0;0;;109;0.2579637431;75.685142235;9;0.1604850214;80.884450785;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62156;0;0;;0;0;;7;0.1248216833;86.608416548;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62157;0;0;;0;0;;8;0.1426533524;84.004992867;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62161;0;0;;57;0.1348984712;87.153878923;6;0.1069900143;89.425820257;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";2;62176;0;0;;46;0.1088654329;89.305154542;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62215;0;0;;0;0;;7;0.1248216833;86.733238231;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62232;0;0;;132;0.3123964595;72.078383112;22;0.392296719;56.080599144;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62340;0;0;;0;0;;6;0.1069900143;89.532810271;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62380;0;0;;71;0.168031429;84.029914328;9;0.1604850214;81.365905849;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62430;0;0;;0;0;;6;0.1069900143;89.639800285;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62440;0;0;;0;0;;7;0.1248216833;87.107703281;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62450;0;0;;65;0.1538315899;85.146968334;11;0.1961483595;76.355206847;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62460;0;0;;45;0.106498793;89.837648507;6;0.1069900143;89.7467903;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62480;0;0;;53;0.1254319118;87.927770152;12;0.2139800285;74.161911555;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62490;0;0;;0;0;;7;0.1248216833;87.232524964;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62560;0;0;;0;0;;11;0.1961483595;76.551355207;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62590;0;0;;113;0.2674303025;75.427178492;12;0.2139800285;74.375891583;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62610;0;0;;51;0.1206986321;88.294599328;8;0.1426533524;84.432952924;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62640;0;0;;0;0;;10;0.1783166904;79.083452211;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62670;0;0;;0;0;;10;0.1783166904;79.261768902;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62690;0;0;;88;0.2082643063;79.637430776;16;0.2853067047;65.602710414;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62700;0;0;;89;0.2106309462;79.429166469;9;0.1604850214;81.686875892;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62720;0;0;;0;0;;9;0.1604850214;81.847360913;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62730;0;0;;0;0;;8;0.1426533524;84.718259629;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";2;62750;0;0;;80;0.1893311876;81.208879633;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62790;0;0;;0;0;;7;0.1248216833;87.357346648;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";2;62820;0;0;;80;0.1893311876;81.39821082;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62830;0;0;;0;0;;6;0.1069900143;89.853780314;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62920;0;0;;0;0;;8;0.1426533524;84.860912981;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62950;0;0;;0;0;;7;0.1248216833;87.482168331;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;62970;0;0;;60;0.1419983907;86.74445023;11;0.1961483595;76.943651926;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;80C02;0;0;;0;0;;6;0.1069900143;89.960770328;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:48";="590000188";3;99999;0;0;;75;0.1774979884;82.482131869;10;0.1783166904;79.440085592;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62600;301;16.385410996;16.385410996;391;21.807027328;21.807027328;1352;16.277389839;16.277389839;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62170;203;11.050626021;27.436037017;220;12.26993865;34.076965979;898;10.811461594;27.088851433;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62180;191;10.397387044;37.833424061;210;11.712214166;45.789180145;694;8.3554057308;45.653744281;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;80120;161;8.7642896026;46.597713664;115;6.4138315672;62.911321807;500;6.0197447628;59.294485914;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62630;142;7.7299945563;54.32770822;60;3.3463469046;84.885666481;633;7.6209968697;53.274741151;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62140;138;7.5122482308;61.839956451;192;10.708310095;56.49749024;848;10.209487118;37.29833855;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62990;93;5.0626020686;66.902558519;93;5.1868377022;73.954266592;357;4.2980977607;63.592583674;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62650;69;3.7561241154;70.658682635;0;0;;155;1.8661208765;84.589453407;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62870;68;3.701687534;74.360370169;71;3.9598438371;77.914110429;335;4.0332289911;71.743318083;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62155;56;3.0484485574;77.408818726;65;3.6252091467;81.539319576;201;2.4199373947;82.723332531;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62780;49;2.6673924878;80.076211214;105;5.8561070831;68.76742889;342;4.1175054178;67.710089092;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62770;43;2.3407729995;82.416984213;52;2.9001673173;87.785833798;294;3.5396099205;75.282928004;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62310;40;2.1774632553;84.594447469;38;2.1193530396;89.905186838;203;2.4440163737;80.303395136;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62520;37;2.0141535112;86.60860098;0;0;;214;2.5764507585;77.859378762;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62176;26;1.4153511159;88.023952096;0;0;;71;0.8548037563;86.323139899;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;80150;22;1.1976047904;89.221556886;0;0;;73;0.8788827354;85.468336143;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62390;12;0.6532389766;89.874795863;0;0;;35;0.4213821334;87.250180592;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;59C05;0;0;;0;0;;14;0.1685528534;89.898868288;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62130;0;0;;0;0;;30;0.3611846858;88.032747412;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62134;0;0;;0;0;;21;0.25282928;88.887551168;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62152;0;0;;0;0;;17;0.2046713219;89.549723092;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62270;0;0;;0;0;;19;0.228750301;89.116301469;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62500;0;0;;0;0;;15;0.1805923429;89.730315435;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;62560;0;0;;0;0;;42;0.5056585601;86.828798459;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;80100;0;0;;0;0;;19;0.228750301;89.34505177;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;80230;0;0;;0;0;;27;0.3250662172;88.357813629;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;80550;0;0;;0;0;;23;0.2769082591;88.634721888;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:04";="620103432";3;80C06;0;0;;0;0;;35;0.4213821334;87.671562726;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59280;551;20.264803236;20.264803236;289;29.045226131;29.045226131;2176;23.983246997;23.983246997;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59270;239;8.7899963222;29.054799559;73;7.3366834171;51.75879397;1018;11.220103604;35.203350601;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;62840;137;5.0386171387;34.093416697;57;5.7286432161;63.618090452;469;5.1691832911;51.890223741;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59930;121;4.450165502;38.543582199;61;6.1306532663;57.889447236;440;4.8495536206;56.739777361;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59190;116;4.2662743656;42.809856565;77;7.7386934673;36.783919598;486;5.3565524082;46.72104045;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59850;109;4.0088267745;46.818683339;76;7.6381909548;44.422110553;559;6.1611374408;41.364488041;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59940;107;3.93527032;50.753953659;19;1.9095477387;88.442211055;429;4.7283147801;61.468092142;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59116;99;3.6410445017;54.394998161;49;4.9246231156;73.969849246;416;4.5850325141;66.053124656;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59193;99;3.6410445017;58.036042663;54;5.4271356784;69.045226131;286;3.1522098534;73.095999118;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59660;91;3.3468186833;61.382861346;49;4.9246231156;78.894472362;353;3.8906646093;69.943789265;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59C05;88;3.2364840015;64.619345348;0;0;;120;1.3226055329;84.580623829;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59253;69;2.537697683;67.157043031;0;0;;269;2.9648407363;76.060839855;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59560;50;1.8389113645;68.995954395;24;2.4120603015;86.532663317;169;1.8626694588;80.050699879;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59181;44;1.6182420007;70.614196396;27;2.7135678392;81.608040201;193;2.1271905654;78.18803042;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;62136;32;1.1769032733;71.791099669;0;0;;123;1.3556706712;83.258018296;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59670;30;1.1033468187;72.894446488;0;0;;112;1.2344318307;85.81505566;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59114;28;1.0297903641;73.924236852;0;0;;168;1.8516477461;81.902347625;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59890;26;0.9562339095;74.880470761;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59236;24;0.8826774549;75.763148216;0;0;;80;0.8817370219;89.408134024;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59320;24;0.8826774549;76.645825671;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;99999;24;0.8826774549;77.528503126;0;0;;82;0.9037804475;87.633638267;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59200;19;0.6987863185;78.227289445;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59232;18;0.6620080912;78.889297536;0;0;;83;0.9148021603;86.72985782;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59120;17;0.6252298639;79.5145274;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59189;17;0.6252298639;80.139757264;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59299;15;0.5516734093;80.691430673;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59470;14;0.5148951821;81.206325855;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;62120;14;0.5148951821;81.721221037;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59130;13;0.4781169548;82.199337992;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59173;13;0.4781169548;82.677454947;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59491;13;0.4781169548;83.155571901;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";3;59840;12;0.4413387275;83.596910629;25;2.5125628141;84.120603015;81;0.8927587347;88.526397002;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59155;11;0.4045605002;84.001471129;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59700;11;0.4045605002;84.406031629;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;62400;11;0.4045605002;84.810592129;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;62500;11;0.4045605002;85.21515263;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59184;10;0.3677822729;85.582934903;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59790;10;0.3677822729;85.950717175;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";2;62350;10;0.3677822729;86.318499448;12;1.2060301508;89.648241206;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59100;9;0.3310040456;86.649503494;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59134;9;0.3310040456;86.98050754;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59139;9;0.3310040456;87.311511585;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59211;9;0.3310040456;87.642515631;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59370;9;0.3310040456;87.973519676;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59117;8;0.2942258183;88.267745495;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59480;8;0.2942258183;88.561971313;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59C04;8;0.2942258183;88.856197131;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59136;7;0.257447591;89.113644722;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59310;7;0.257447591;89.371092313;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59C06;7;0.257447591;89.628539904;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:32";="590782637";1;59110;6;0.2206693637;89.849209268;0;0;;0;0;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59600;482;23.944361649;23.944361649;183;25.381414702;25.381414702;2633;24.969179706;24.969179706;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59330;254;12.61798311;36.562344759;88;12.205270458;37.58668516;1329;12.603129445;37.572309151;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59460;129;6.4083457526;42.970690512;52;7.2122052705;63.384188627;680;6.448553817;50.877192982;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59680;111;5.5141579732;48.484848485;43;5.9639389736;75.72815534;600;5.6899004267;56.567093409;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59620;109;5.4148037755;53.89965226;46;6.3800277393;69.764216366;723;6.8563300142;44.428639165;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59720;87;4.3219076006;58.221559861;76;10.540915395;48.127600555;440;4.1725936463;69.3314367;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59750;82;4.0735221063;62.295081967;58;8.0443828017;56.171983356;418;3.963963964;73.295400664;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59440;77;3.825136612;66.120218579;15;2.080443828;85.575589459;455;4.3148411569;60.881934566;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59570;72;3.5767511177;69.696969697;18;2.4965325936;83.495145631;451;4.2769084874;65.158843054;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59145;52;2.5832091406;72.280178838;0;0;;194;1.8397344713;84.438122333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59138;50;2.4838549429;74.76403378;0;0;;279;2.6458036984;78.605974395;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59245;43;2.1361152509;76.900149031;0;0;;154;1.4604077762;89.274537696;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";1;99131;43;2.1361152509;79.036264282;0;0;;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59168;40;1.9870839543;81.023348236;20;2.773925104;78.502080444;194;1.8397344713;86.277856804;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59131;35;1.73869846;82.762046696;0;0;;281;2.6647700332;75.960170697;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";2;59610;28;1.390958768;84.153005464;11;1.5256588072;88.904299584;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59740;27;1.3412816692;85.494287134;0;0;;195;1.8492176387;82.598387862;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59164;26;1.2916045703;86.785891704;0;0;;226;2.1431958274;80.749170223;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";2;59132;20;0.9935419771;87.779433681;13;1.8030513176;87.378640777;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";2;59216;20;0.9935419771;88.772975658;18;2.4965325936;80.998613037;0;0;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:17";="590781803";3;59149;18;0.8941877794;89.667163438;0;0;;162;1.5362731152;87.814129919;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;62220;251;7.5716440422;7.5716440422;86;6.4227035101;15.608663181;694;7.1649803841;15.919884369;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;59113;220;6.6365007541;14.208144796;123;9.1859596714;9.1859596714;848;8.7549039851;8.7549039851;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;59112;164;4.9472096531;19.155354449;58;4.3315907394;24.794622853;451;4.6562048317;20.576089201;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;62590;115;3.4690799397;22.624434389;53;3.9581777446;32.785660941;341;3.5205451167;31.323559777;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;59710;114;3.4389140271;26.063348416;65;4.854368932;20.463032114;347;3.582490192;27.80301466;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;62410;113;3.4087481146;29.472096531;54;4.0328603435;28.827483196;225;2.3229403262;52.550072269;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;62820;107;3.2277526395;32.69984917;44;3.286034354;43.390589993;316;3.262440636;44.672723518;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;59310;92;2.7752639517;35.475113122;50;3.7341299477;36.519790889;353;3.6444352674;24.220524468;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:43";="590780227";3;59162;90;2.7149321267;38.190045249;28;2.0911127707;52.800597461;292;3.0146603345;47.687383853;2023.7;X590780227;05SEP23;17:40:33
