"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois;semaine;ponder;ponder_cn;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";6;;14;14;16.571428571;78.857142857;81;57.142857143;28.571428571;0;21.428571429;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";7;;6;6;16.166666667;67.86347032;79;50;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";99;;183;183;11.661202186;67.364308706;74;44.262295082;10.382513661;0;8.7431693989;9999;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";1;;94;94;10.670212766;69.920343923;74;50;7.4468085106;8.5106382979;7.4468085106;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";2;;57;57;9;67.67493391;76;40.350877193;5.2631578947;10.526315789;7.0175438596;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";3;;90;90;7.4555555556;69.519695586;74.5;44.444444444;3.3333333333;5.5555555556;2.2222222222;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";4;;108;108;8.462962963;66.860147133;74.5;46.296296296;3.7037037037;3.7037037037;6.4814814815;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";5;;79;79;12.835443038;71.481012658;74;45.569620253;10.126582278;12.658227848;11.392405063;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";6;;27;27;12;73.016133942;73;33.333333333;18.518518519;14.814814815;14.814814815;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";7;;8;8;7.125;64;74.5;12.5;12.5;0;12.5;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";99;;463;463;9.7105831533;69.196733631;74;44.492440605;6.6954643629;7.9913606911;7.343412527;9999;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";1;;48;48;14.25;76.667636986;82;41.666666667;0;6.25;6.25;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";2;;24;24;9.25;65.134589041;74;33.333333333;0;0;8.3333333333;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";3;;48;48;13.270833333;73.190410959;83;33.333333333;0;8.3333333333;2.0833333333;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";4;;34;34;9.1470588235;66.498066076;77;41.176470588;0;8.8235294118;5.8823529412;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";5;;27;27;9.6666666667;75.236834094;84;33.333333333;0;14.814814815;3.7037037037;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";6;;16;16;13.375;72.712328767;82;31.25;0;18.75;6.25;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";7;;5;5;6.2;66.631232877;83;60;0;20;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";99;;202;202;11.683168317;72.006428862;81;37.128712871;0;8.9108910891;4.9504950495;9999;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";1;;151;151;17.821192053;69.162206296;74;48.344370861;11.920529801;12.582781457;8.6092715232;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";2;;58;58;16.844827586;59.85621162;68;51.724137931;24.137931034;18.965517241;8.6206896552;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";3;;69;69;17.420289855;59.019217788;68;44.927536232;11.594202899;10.144927536;7.2463768116;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";4;;78;78;10.576923077;60.653284159;68.5;48.717948718;7.6923076923;6.4102564103;3.8461538462;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";5;;46;46;19.347826087;57.377546158;65.5;60.869565217;17.391304348;10.869565217;10.869565217;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";6;;18;18;31.944444444;69.5;69;72.222222222;22.222222222;16.666666667;16.666666667;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";7;;4;4;11.75;30.767808219;24.5;100;25;0;50;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";99;;424;424;16.997641509;63.046872577;70;51.179245283;13.91509434;11.79245283;8.4905660377;9999;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";1;;54;54;15.222222222;74.597057331;76.5;46.296296296;3.7037037037;9.2592592593;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";2;;28;28;12.285714286;72.392857143;74;53.571428571;3.5714285714;0;10.714285714;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";3;;59;59;11.06779661;63.391641514;74;59.322033898;5.0847457627;6.7796610169;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";4;;64;64;7.453125;66.045291096;75;53.125;1.5625;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";5;;31;31;9.5806451613;61.786212992;72;64.516129032;6.4516129032;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";6;;19;19;13.157894737;71.495313627;85;47.368421053;5.2631578947;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";7;;7;7;7.1428571429;73.285714286;78;28.571428571;14.285714286;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:14";="590781902";99;;262;262;11.041984733;67.973397469;75;53.435114504;4.1984732824;3.4351145038;1.1450381679;9999;2023.7;X590781902;07SEP23;20:00:41
