"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;mois;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU1;5;714;21262.92;21262.92;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU1;6;803;23913.34;23913.34;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU1;7;576;17153.28;17153.28;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;1;758;26689.18;26689.18;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;2;771;27146.91;27146.91;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;3;809;28169.38;28169.38;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;4;779;27124.78;27124.78;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;5;926;32243.32;32243.32;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;6;989;34436.98;34436.98;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU2;7;881;30676.42;30676.42;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;1;330;13566.3;13566.3;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;2;277;11387.47;11387.47;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;3;328;13339.76;13339.76;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;4;334;13583.78;13583.78;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;5;364;14803.88;14803.88;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;6;375;15251.25;15251.25;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU3;7;328;13339.76;13339.76;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;1;127;6257.29;6257.29;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;2;107;5271.89;5271.89;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;3;124;6043.76;6043.76;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;4;126;6141.24;6141.24;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;5;114;5556.36;5556.36;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;6;122;5946.28;5946.28;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";FU4;7;120;5848.8;5848.8;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE1;3;7;191.31;191.31;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE1;4;29;792.57;792.57;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE1;5;24;655.92;655.92;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE1;6;43;1175.19;1175.19;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE1;7;30;819.9;819.9;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE2;3;69;863.88;863.88;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE2;4;201;2516.52;2516.52;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE2;5;133;1665.16;1665.16;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE2;6;189;2366.28;2366.28;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";PE2;7;151;1890.52;1890.52;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;1;33;810.48;810.48;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;2;26;638.56;638.56;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;3;45;1115.1;1115.1;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;4;171;4237.38;4237.38;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;5;85;2106.3;2106.3;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;6;105;2601.9;2601.9;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SAS;7;92;2279.76;2279.76;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;1;242;12610.62;12610.62;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;2;262;13652.82;13652.82;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;3;275;14371.5;14371.5;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;4;265;13848.9;13848.9;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;5;272;14214.72;14214.72;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;6;281;14685.06;14685.06;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB2;7;266;13901.16;13901.16;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;1;244;13241.88;13241.88;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;2;210;11396.7;11396.7;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;3;252;13824.72;13824.72;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;4;228;12508.08;12508.08;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;5;213;11685.18;11685.18;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;6;228;12508.08;12508.08;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SB3;7;188;10313.68;10313.68;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;1;114;6096.72;6096.72;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;2;91;4866.68;4866.68;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;3;116;6258.2;6258.2;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;4;99;5341.05;5341.05;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;5;113;6096.35;6096.35;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;6;106;5718.7;5718.7;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIC;7;102;5502.9;5502.9;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;1;725;24642.75;24642.75;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;2;719;24438.81;24438.81;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;3;862;29557.98;29557.98;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;4;736;25237.44;25237.44;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;5;868;29763.72;29763.72;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;6;879;30140.91;30140.91;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SIM;7;665;22802.85;22802.85;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;1;70;1311.1;1311.1;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;2;72;1348.56;1348.56;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;3;98;1851.22;1851.22;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;4;113;2134.57;2134.57;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;5;197;3721.33;3721.33;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;6;86;1624.54;1624.54;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSF;7;98;1851.22;1851.22;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;1;245;6053.95;6053.95;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;2;257;6350.47;6350.47;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;3;256;6382.08;6382.08;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;4;277;6905.61;6905.61;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;5;322;8027.46;8027.46;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;6;350;8725.5;8725.5;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SSN;7;253;6307.29;6307.29;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;1;31;450.43;450.43;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;2;19;276.07;276.07;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;3;25;359.25;359.25;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;4;31;445.47;445.47;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;5;48;689.76;689.76;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;6;47;675.39;675.39;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU2;7;30;431.1;431.1;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;1;76;1472.88;1472.88;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;2;64;1240.32;1240.32;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;3;77;1476.09;1476.09;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;4;72;1380.24;1380.24;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;5;46;881.82;881.82;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;6;58;1111.86;1111.86;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SU3;7;49;939.33;939.33;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;1;148;6393.6;6393.6;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;2;153;6609.6;6609.6;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;3;153;6683.04;6683.04;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;4;102;4455.36;4455.36;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;5;79;3450.72;3450.72;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;6;83;3625.44;3625.44;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUB;7;93;4062.24;4062.24;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;1;445;4636.9;4636.9;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;2;445;4636.9;4636.9;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;3;485;5097.35;5097.35;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;4;508;5339.08;5339.08;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;5;647;6799.97;6799.97;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;6;513;5391.63;5391.63;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUF;7;477;5013.27;5013.27;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;1;382;4836.12;4836.12;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;2;336;4253.76;4253.76;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;3;373;4669.96;4669.96;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;4;314;3931.28;3931.28;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;5;368;4607.36;4607.36;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;6;405;5070.6;5070.6;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUM;7;296;3705.92;3705.92;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;1;381;14973.3;14973.3;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;2;404;15877.2;15877.2;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;3;431;17089.15;17089.15;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;4;412;16335.8;16335.8;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;5;421;16692.65;16692.65;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;6;535;21212.75;21212.75;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:27";="590782637";SUN;7;438;17366.7;17366.7;0;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;1;741;8239.92;8239.92;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;2;611;6794.32;6794.32;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;3;678;7539.36;7539.36;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;4;743;8262.16;8262.16;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;5;682;7583.84;7583.84;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;6;612;6805.44;6805.44;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";CFU;7;5;55.6;55.6;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FPX;1;132;2588.52;2588.52;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FPX;2;111;2176.71;2176.71;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FPX;3;166;3255.26;3255.205092;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FPX;4;121;2372.81;2372.788429;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FPX;5;119;2333.59;2333.558624;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FPX;6;131;2568.91;2568.884507;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU0;3;73;3712.05;3712.05;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU0;4;44;2237.4;2237.4;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU0;5;39;1983.15;1983.15;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU0;6;26;1322.1;1322.1;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU1;1;1046;28796.38;28796.38;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU1;2;999;27502.47;27502.47;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU1;3;1198;35676.44;35676.44;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU1;4;993;29571.54;29571.54;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU1;5;1043;31060.54;31060.54;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU1;6;1099;32728.22;32728.22;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;1;1244;43801.24;43801.24;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;2;1053;37076.13;37076.13;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;3;1261;43908.02;43908.02;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;4;1174;40878.68;40878.68;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;5;1268;44151.76;44151.76;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;6;1283;44674.06;44674.06;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU2;7;7;243.74;243.74;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;1;763;31366.93;31366.93;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;2;662;27214.82;27214.82;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;3;735;29892.45;29892.45;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;4;703;28591.01;28591.01;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;5;707;28753.69;28753.69;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;6;730;29689.1;29689.1;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU3;7;5;203.35;203.35;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU4;1;309;15224.43;15224.43;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU4;2;249;12268.23;12268.23;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU4;3;265;12916.1;12916.1;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU4;4;308;15011.92;15011.92;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU4;5;277;13500.98;13500.98;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";FU4;6;244;11892.56;11892.56;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";PE1;3;11;300.63;300.63;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";PE1;4;5;136.65;136.65;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";PE1;5;17;464.61;464.61;0;0;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:21";="620100057";PE1;6;9;245.97;245.97;0;0;0;2023.7;X620100057;01SEP23;13:09:00
