"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;pu;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;spec_fx;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";FSD;40;57;2280;1668;57;2280;1668;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";G;25;1674;41850;37770;1674;41850;37770;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MCC;3.27;1629;5326.83;4740.6825;1629;5326.83;4740.6825;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MCG;5;1860;9300;8356.75;1860;9300;8356.75;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MCS;5;6119;30595;25655;6119;30595;25655;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MM;40;16;640;624;0;0;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MOP;5;1178;5890;5890;1165;5825;5825;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MPC;2;7187;14374;12016.8;6436;12872;10766;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";MSF;2;518;1036;860;513;1026;850.8;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";SF;2.8;10539.5;29510.6;27919.5;7725;21630;20147.82;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";SF  F;2.8;555.5;2470.28;2448.656;62.5;270.3;270.3;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";SF  N;2.8;850.75;4797.1;4699.1;0;0;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";SFI;2.18;23.25;50.685;47.524;23.25;50.685;47.524;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";TC;23;1;23;23;1;23;23;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";TMF;-24;70;-1680;-1680;64;-1536;-1536;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";AMI;3.15;139.65;439.8975;421.6275;139.65;439.8975;421.6275;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";APC;55;343;18865;14448.5;343;18865;14448.5;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";C;23;107;2461;1771;107;2461;1771;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";CCP;46;1;46;46;1;46;46;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";CNP;42.5;338;14365;11169;338;14365;11169;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";CS;23;787;18101;15838.95;787;18101;15838.95;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:12";="800000077";G;25;587;14675;10692.3125;587;14675;10692.3125;0;2023.7;X800000077;25AUG23;14:48:03
