"champ";"statut";"annee";"periode";"date du resultat";"ipe";finess;type;moiss;moist;mnt_am;mnt3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;3;6;886348.27895;10852.708;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;3;7;888183.54895;1835.27;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;4;528248.4414;528248.4414;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;5;648865.20576;120616.76436;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;6;727901.15646;79035.9507;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;4;7;729920.37046;2019.214;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;4;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;5;587786.7081;587786.7081;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;6;757606.51285;169819.80475;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;5;7;766632.72185;9026.209;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;4;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;5;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;6;736983.3716;736983.3716;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;6;7;827680.91678;90697.545183;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;4;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;5;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;6;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;5;7;7;565077.98666;565077.98666;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;1;207517.43;207517.43;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;2;209252.29;1734.86;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;3;211991.26;2738.97;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;4;212713.29;722.03;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;5;212798.38;85.090000001;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;6;212883.47;85.089999999;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;1;7;212883.47;1.542503E-9;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;2;191292.18;191292.18;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;3;193949.07;2656.89;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;4;195717.36;1768.29;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;5;197083.14;1365.78;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;6;197198.51;115.37;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;2;7;197198.51;1.6589183E-9;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;3;250004.38;250004.38;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;4;252407.28;2402.9;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;5;254831.61;2424.33;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;6;255619.79;788.18;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;3;7;255723.51;103.72;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;4;157173.86;157173.86;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;5;234525.77;77351.91;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;6;239665.99804;5140.228039;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;4;7;239764.88804;98.890000003;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;4;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;5;236189.62412;236189.62412;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;6;247885.69216;11696.068039;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;5;7;252281.70216;4396.01;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;4;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;5;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;6;231503.98216;231503.98216;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;6;7;247886.7902;16382.808039;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;1;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;2;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;3;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;4;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;5;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;6;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";620101337;11;7;7;211699.65412;211699.65412;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;1;4997.799235;4997.799235;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;2;5192.3081782;194.5089432;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;3;5343.5929118;151.2847336;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;4;5343.5929118;2.728484E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;5;5343.5929118;-9.09495E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;6;5343.5929118;3.637979E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;1;7;5343.5929118;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;2;3387.6974274;3387.6974274;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;3;4365.6451696;977.9477422;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;4;4365.6451696;-1.81899E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;5;4365.6451696;3.637979E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;6;4365.6451696;-1.81899E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;2;7;4365.6451696;-1.81899E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;3;2530.3949832;2530.3949832;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;4;5442.628849;2912.2338658;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;5;5465.4252002;22.7963512;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;6;5465.4252002;2.728484E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;3;7;5465.4252002;-3.63798E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;4;2399.3159638;2399.3159638;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;5;5020.8963518;2621.580388;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;6;5020.8963518;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;4;7;5043.692703;22.7963512;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;4;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;5;4325.6076402;4325.6076402;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;6;4855.6228056;530.0151654;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;5;7;4946.8082104;91.1854048;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;4;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;5;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;6;4148.9359184;4148.9359184;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;6;7;5163.3735468;1014.4376284;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;4;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;5;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;6;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;1;7;7;6223.4038776;6223.4038776;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;1;2838.4600276;2838.4600276;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;2;3066.1805794;227.7205518;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;3;3066.1805794;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;4;3066.1805794;4.547474E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;5;3066.1805794;-1.36424E-12;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;6;3066.1805794;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;1;7;3066.1805794;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;2;3149.2841734;3149.2841734;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;3;3359.7436772;210.4595038;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;4;3338.1494698;-21.5942074;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;5;3338.1494698;-9.09495E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;6;3338.1494698;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;2;7;3338.1494698;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;3;1162.2595844;1162.2595844;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;4;2862.9326756;1700.6730912;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;5;2862.9326756;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;6;2862.9326756;4.547474E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;3;7;2862.9326756;-4.54747E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;4;3737.2241016;3737.2241016;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;5;3759.9866126;22.762511;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;6;3759.9866126;-9.09495E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;4;7;3759.9866126;4.547474E-13;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;4;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;5;2028.5229206;2028.5229206;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;6;2256.1898332;227.6669126;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;5;7;2256.1898332;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;4;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;5;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;6;2102.5254662;2102.5254662;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;6;7;3236.307527;1133.7820608;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;1;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;2;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;3;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;4;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;5;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;6;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;4;7;7;2236.8690696;2236.8690696;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;1;163790.98725;163790.98725;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;2;173664.0075;9873.02025;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;3;176863.503;3199.4955;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;4;176994.333;130.83;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;5;177020.12;25.787;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;6;176943.335;-76.785;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:50";="020000287";020000287;5;1;7;176925.835;-17.5;2023.7;X020000287;25AUG23;14:11:36
