"champ";"statut";"annee";"periode";"date du resultat";"ipe";diag_ct;ponder;ponder_cn;dms;pct_rea;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";N18;17;17;10.470588235;0;82.411764706;83;52.941176471;58.823529412;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";I50;17;17;9.8823529412;0;88.529411765;89;29.411764706;94.117647059;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";R53;17;17;15.294117647;0;83.130539887;87;35.294117647;70.588235294;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:09";="590780227";E43;17;17;18.764705882;0;85.176470588;86;41.176470588;82.352941176;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";Z29;100;100;10.76;8;64.477287671;71;54;78;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";J12;65;65;13.892307692;12.307692308;75.830769231;75;46.153846154;95.384615385;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";I10;52;52;12.442307692;11.538461538;76.346153846;76.5;46.153846154;84.615384615;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";R50;46;46;7.2608695652;8.6956521739;43.76128648;59.5;50;63.043478261;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";E87;43;43;16.581395349;16.279069767;71.979356483;72;58.139534884;93.023255814;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";R06;38;38;12.105263158;10.526315789;68.227613554;70.5;44.736842105;89.473684211;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";J96;34;34;19.647058824;20.588235294;68.882352941;70.5;50;97.058823529;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";Z99;32;32;15.53125;15.625;71.71875;79.5;46.875;93.75;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";E11;27;27;10.925925926;7.4074074074;75.555555556;78;59.259259259;85.185185185;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";R53;25;25;12.56;8;71.110246575;71;56;68;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";R05;23;23;15.652173913;13.043478261;64.052650387;69;43.47826087;82.608695652;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";Z74;23;23;15.52173913;8.6956521739;81.434782609;84;30.434782609;86.956521739;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";Z60;21;21;6.5238095238;0;81.666666667;83;28.571428571;80.952380952;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";R41;20;20;9.15;5;78.5;80.5;40;80;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";L89;20;20;18.35;10;78.35;83.5;40;95;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";I48;19;19;15;10.526315789;81;83;31.578947368;94.736842105;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";N17;19;19;23.210526316;31.578947368;72.842105263;71;57.894736842;84.210526316;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";R26;17;17;14;5.8823529412;70.352941176;74;29.411764706;100;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";E78;17;17;10.235294118;5.8823529412;73.352941176;71;58.823529412;82.352941176;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:06";="800000044";N18;16;16;13.375;6.25;77.8125;83;56.25;87.5;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";Z29;126;126;7.619047619;4.7619047619;65.285953468;76;50;69.841269841;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";I10;72;72;9.4444444444;8.3333333333;80.638888889;81;52.777777778;77.777777778;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";J12;61;61;10.950819672;8.1967213115;77.983606557;80;57.37704918;98.360655738;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";E87;34;34;10.529411765;8.8235294118;75.767445608;80.5;55.882352941;76.470588235;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";R53;34;34;6.9411764706;5.8823529412;71.598791297;76.5;47.058823529;50;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";Z71;33;33;15.727272727;9.0909090909;81.96969697;85;42.424242424;87.878787879;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";I48;32;32;11.125;3.125;83.125;84.5;50;71.875;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";E11;31;31;9.7096774194;6.4516129032;78.870967742;76;51.612903226;80.64516129;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";Z60;28;28;11.25;0;81.464285714;83;35.714285714;75;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";F17;24;24;9.8333333333;16.666666667;71;74.5;91.666666667;79.166666667;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";Z96;23;23;8.652173913;13.043478261;81.043478261;83;52.173913043;86.956521739;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";R41;21;21;12;4.7619047619;80;83;47.619047619;80.952380952;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";Z50;20;20;14.7;10;84.95;86;35;90;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";E43;20;20;17.25;5;84.3;85;40;85;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";E66;19;19;9.2105263158;21.052631579;75.210526316;76;52.631578947;89.473684211;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";Z92;19;19;13.315789474;5.2631578947;79.684210526;76;47.368421053;73.684210526;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";J96;18;18;11.666666667;33.333333333;80.555555556;82.5;66.666666667;100;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";J44;18;18;6.1111111111;5.5555555556;71.555555556;72.5;77.777777778;83.333333333;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";R39;18;18;10.111111111;5.5555555556;81.166666667;81.5;61.111111111;66.666666667;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:17";="590781902";R50;18;18;3.1111111111;0;30.361035008;0.5342465753;44.444444444;66.666666667;2023.7;X590781902;07SEP23;20:00:41
