"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;nb;mnt_br;mnt_tot_am;taux_app;mtm;mnt_fj;mpf;rac;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/08 14:41:53";="800000036";Total;;;;;;;;;;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/11 08:31:38";="600100168";Total;;;;;;;;;;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/18 15:15:42";="020000022";Total;;;;;;;;;;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/22 19:10:28";="590782439";Total;;;;;;;;;;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/23 11:55:24";="590049565";Total;;;;;;;;;;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";01M131;5096;1;560.556321;520.37131901;93.5;212.49;0;0.08;212.57;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";01M25T;294;1;676.488293;599.9223806;93.24;208.49;26;0.42;234.91;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";01M31T;5113;1;482.667588;421.56682351;90.45;208.53;11.8;0.15;220.48;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";03M02T;5167;1;347.948445;306.05344858;88.62;201.34;0;0.14;201.48;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";03M091;851;1;1033.010472;915.03960104;93.29;715.23;37.8;4.11;757.14;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";03M09T;855;1;1033.010472;931.06903769;94.18;252.25;30;5.01;287.26;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";04M03T;5186;2;740.018136;652.95705484;88.86;399.56;0;0.02;399.58;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";04M051;1142;1;2158.884039;1944.3545498;92.33;727.03;34.8;0.19;762.02;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";04M10T;1170;1;1806.074849;1605.4604289;91.35;333.7;32.4;0.44;366.54;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";04M111;1171;1;1000.034802;915.87880776;92.33;269.73;0;0.99;270.72;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M04T;1733;1;1486.260555;1381.6297668;94.81;280.55;15.6;2.03;298.18;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M05T;5294;1;382.257174;340.87794807;89.83;198.44;0;0.1;198.54;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M081;1748;1;900.148674;800.16155058;94.41;568.46;42.6;1.12;612.18;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M08T;5297;1;484.639213;436.62329052;90.74;181.09;0;0.06;181.15;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M13T;5336;1;386.166144;340.04497154;88.68;196.61;0;0.01;196.62;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";05M17T;1794;1;659.162595;639.64566171;97.74;237.78;0;0.11;237.89;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06C141;1978;1;1344.795965;1213.9422231;93.81;334.7;28.4;10.38;373.48;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06K04J;2121;1;828.781824;803.01085341;99.48;202.98;0;15.69;218.67;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M04T;2199;1;887.616834;791.33155073;93.02;216.64;26;2.55;245.19;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";06M06T;5375;1;404.367912;373.83233653;93.17;196.85;0;0.28;197.13;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";08M211;5536;1;503.575566;430.09350228;86.08;199.52;0;0.35;199.87;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";09M03T;5570;2;931.898448;827.50061712;89.46;398.42;0;0.34;398.76;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11C111;4158;2;4371.792048;4179.3682255;99.22;771.8;96;31.96;899.76;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11C131;4168;1;1929.106764;1860.4959237;99.57;508.09;39.2;7.67;554.96;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11C132;4169;1;3832.965591;3685.2484521;99.57;987.45;98;6.52;1091.97;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";11M02T;5628;1;434.436912;363.2647275;84.23;195.77;0;0.1;195.87;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";16M11T;5740;1;531.41946;466.70600307;93.85;206.4;28.4;0.14;234.94;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";21M10T;5850;3;1056.444246;871.73023674;87.79;615.06;49.2;0.03;664.29;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";21M10T;7616;1;654.060888;559.24444274;88.99;289.8;18;0.73;308.53;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:23";="020000253";Total;;34;31848.59023;29177.425735;92.227058824;10314.76;614.2;91.72;11020.68;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";04M05T;5188;2;736.89152134;678.05723122;92.67;389.16;0;0.04;389.2;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";19M22T;7135;1;618.37317281;526.22797768;87.92;191.39;13.6;0.04;205.03;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";20Z051;7272;1;623.07403251;523.79099498;87.38;236.54;16.4;0.44;253.38;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:30";="620003376";Total;;4;1978.3387267;1728.0762039;90.16;817.09;30;0.52;847.61;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";01M25T;5107;1;389.99493;332.00863155;92.59;204.7;26.4;0.16;231.26;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";06C12J;1973;1;1768.608465;1728.9264245;99.57;189.65;0;19.75;209.4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";08K02J;3028;1;864.952979;779.00330789;91.74;221.45;0;8.95;230.4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";10M082;3927;1;4533.974211;4191.8971919;94.67;1843.17;70;0.37;1913.54;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";19M22T;5793;1;365.23812;322.62142073;88.96;213.79;0;0.02;213.81;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";20Z02T;5794;1;300.830322;257.59014475;86.23;218.02;0;0;218.02;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";20Z051;5797;2;736.028982;617.54915091;86.47;394.96;14.4;0.04;409.4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";21M10T;5850;1;328.876985;270.84523463;87.96;187.75;16.4;0.01;204.16;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";Total;;9;9288.504994;8500.4415068;90.517777778;3473.49;127.2;29.3;3629.99;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:33";="800000077";20Z041;7267;1;2720.923764;2328.0977912;88.84;999.54;72;0.25;1071.79;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:33";="800000077";Total;;1;2720.923764;2328.0977912;88.84;999.54;72;0.25;1071.79;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:38";="590782645";Total;;;;;;;;;;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Total;;;;;;;;;;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:45:09";="020004495";19M02T;7068;1;601.169517;529.98196525;88.79;214.15;0;0.06;214.21;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:09";="020004495";Total;;1;601.169517;529.98196525;88.79;214.15;0;0.06;214.21;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Total;;;;;;;;;;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:29:45";="590782652";09M05T;5572;1;378.558687;340.06985158;90.49;214.47;0;0.09;214.56;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:45";="590782652";Total;;1;378.558687;340.06985158;90.49;214.47;0;0.09;214.56;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Total;;;;;;;;;;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Total;;;;;;;;;;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Total;;;;;;;;;;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Total;;;;;;;;;;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Total;;;;;;;;;;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:51";="590000600";07M042;2520;1;4252.768923;3862.8350688;93.85;1310.07;99.4;1.05;1410.52;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:51";="590000600";Total;;1;4252.768923;3862.8350688;93.85;1310.07;99.4;1.05;1410.52;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:33";="620025346";Total;;;;;;;;;;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Total;;;;;;;;;;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:12";="590781670";Total;;;;;;;;;;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";05K051;1693;2;7299.279819;6996.523936;99.5;1706.86;194;21.42;1922.28;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:09";="020000261";Total;;2;7299.279819;6996.523936;99.5;1706.86;194;21.42;1922.28;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";01M251;290;1;1689.907869;1535.7438031;94;571.11;40.8;0.85;612.76;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";01M25T;294;2;1448.704374;1312.7302785;93.12;453.32;26;0.86;480.18;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";01M25T;5107;1;389.99493;358.40863155;92.59;204.7;0;0.16;204.86;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";03M02T;5167;1;347.948445;306.05344858;88.62;201.34;0;0.14;201.48;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";03M04T;876;1;940.811467;827.66171762;90.58;231.59;16.4;2.16;250.15;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";03M05T;5170;1;365.077752;317.22318399;87.51;203.74;0;0.02;203.76;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";03M09T;855;1;1033.010472;931.06903769;94.18;252.25;30;5.01;287.26;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";03M11T;5176;1;478.341036;413.79109191;87.17;186.28;0;0.26;186.54;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";04M05T;1239;1;701.130286;639.15960891;93.72;201.74;13.2;0.14;215.08;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";05C111;1466;1;4997.738625;4854.3669578;99.51;850.45;78.4;5.67;934.52;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";05M05T;5294;1;382.257174;340.87794807;89.83;198.44;0;0.1;198.54;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";05M13T;1815;1;717.255903;620.2093654;89.9;239.72;20;0.09;259.81;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";05M13T;5336;3;1132.980522;996.58966593;88.58;572.14;0;0.03;572.17;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";06C121;1969;1;1768.608465;1689.4402311;99.31;360.22;38.4;16.27;414.89;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";08C391;2841;1;1991.856051;1883.8562585;99.08;345.09;57;18.86;420.95;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";08M07T;5527;2;755.613924;653.12281463;87.12;396.46;0;0.56;397.02;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";08M211;3089;1;935.316291;821.77310922;89.03;308.94;0;5.11;314.05;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";08M221;3093;1;904.495566;767.37605771;87.91;278.21;17.6;4.6;300.41;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";08M231;5538;1;579.700251;491.76933707;85.52;209.85;0;0.52;210.37;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";09C26J;3600;1;1209.37518;1119.8886187;94.4;233.93;0;13.77;247.7;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";09M031;3520;2;1730.87187;1521.9927802;91.56;625.24;43.2;8.5;676.94;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";09M03T;3524;1;865.435935;757.95285773;88.27;294.72;0;0.62;295.34;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";09M03T;5570;4;1833.012652;1626.3980702;89.385;781.24;0;0.64;781.88;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";11M02T;4342;1;806.901615;679.14317752;84.83;233.7;0;0.56;234.26;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";19M02T;5778;1;323.672739;282.82818625;88;213.31;0;0.01;213.32;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";19M11T;7088;1;630.617091;556.19618;90.93;209.09;13.2;0.01;222.3;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";19M22T;7135;1;678.376686;575.17992414;87.29;208.82;12.8;0.03;221.65;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";20Z041;7267;1;1599.410202;1383.7196113;88.84;999.54;27;0.25;1026.79;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";20Z051;7272;2;1321.907333;1112.7897969;87.35;488.82;32.8;1;522.62;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";20Z06T;7280;1;614.019003;552.70639577;91.93;177.08;7.8;0.01;184.89;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";21M07T;5849;1;432.171714;381.65165173;88.97;195.62;0;0.16;195.78;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";23M06T;7967;4;2474.6787;2211.0975345;94.04;814.4;99.6;0.2;914.2;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";23M20T;5877;2;824.010876;743.6408808;90.89;427.26;0;0.06;427.32;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";28Z07Z;9606;2;897.399282;888.24591107;99.68;407.94;0;0.02;407.96;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Total;;48;37802.610281;34154.654124;91.058333333;12576.3;574.2;87.25;13237.75;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Total;;;;;;;;;;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:33";="590780284";09M03T;5570;1;424.73879997;375.91623425;89.16;183.61;0;0.13;183.74;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:33";="590780284";10M13T;3982;1;708.57426905;667.29811533;94.85;216.45;0;0.08;216.53;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:33";="590780284";11C111;4158;1;2126.688207;2040.9493388;99.22;385.9;38.4;15.98;440.28;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:33";="590780284";11C11J;4162;1;2126.688207;2083.1388422;99.47;208.93;0;17.47;226.4;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:33";="590780284";19M11T;5782;1;309.49443896;269.94689578;87.84;201.14;0;0.01;201.15;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:33";="590780284";Total;;5;5696.1839221;5437.2494263;94.108;1196.03;38.4;33.67;1268.1;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:43:35";="020000287";Total;;;;;;;;;;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:34:00";="590797353";05M09T;5298;1;464.02579845;411.73294557;96.57;218.11;33.2;0.04;251.35;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:34:00";="590797353";08M191;5534;1;382.79266721;309.49901706;91.07;200.04;36.6;0.07;236.71;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:34:00";="590797353";08M211;5536;1;459.03259769;392.3795507;86.17;179.44;0;0.4;179.84;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:34:00";="590797353";19M16T;5787;1;339.86952093;311.86491032;92.41;232;0;0.01;232.01;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:34:00";="590797353";20Z051;5797;1;358.04634321;293.01545426;86.47;197.48;14.4;0.02;211.9;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:34:00";="590797353";Total;;5;2003.7669275;1718.4918779;90.538;1027.07;84.2;0.54;1111.81;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";08C441;2866;1;1517.732775;1429.526329;98.42;322.92;36.4;17.37;376.69;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";08M271;3115;1;2135.412432;1790.835604;85.59;878.24;24;0.07;902.31;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";09M031;5570;1;465.949224;393.75030856;89.46;199.21;20;0.17;219.38;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";20Z041;7267;1;2541.129179;2193.9537107;88.7;926.52;44;0.25;970.77;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";20Z04T;7271;1;446.37954;411.68513553;92.88;137.12;0;0.01;137.13;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";20Z051;7272;1;683.538531;575.72778435;87.32;252.28;16.4;0.56;269.24;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";21M10T;5850;1;352.148082;290.57674558;87.79;205.02;16.4;0.01;221.43;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:42";="590782421";Total;;7;8142.289763;7086.0556177;90.022857143;2921.31;157.2;18.44;3096.95;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:37";="800000051";Total;;;;;;;;;;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:48";="800000135";Total;;;;;;;;;;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";03M021;5167;1;347.948445;286.85344858;88.62;201.34;19.2;0.14;220.68;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";04M111;5194;1;502.842847;457.23995493;91.58;184.34;0;0.04;184.38;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";06C14J;1982;1;1439.944272;1351.8156846;95.55;242.73;0;14.42;257.15;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";06M03T;5372;1;419.392389;364.14297934;87.46;198.63;0;0.09;198.72;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";07M11T;5416;1;553.961187;493.9749459;89.8;222.5;0;0;222.5;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";09M052;3531;1;3262.195833;2953.8804449;92.81;1144.17;52;0.57;1196.74;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";21M10T;5850;1;352.148082;290.57674558;87.79;205.02;16.4;0.01;221.43;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:13";="590782165";Total;;7;6878.433055;6198.4842039;90.515714286;2398.73;87.6;15.27;2501.6;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";02M10T;536;1;775.289073;681.12829949;91.12;206.86;19.2;1.17;227.23;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";03M021;5167;1;347.948445;286.85344858;88.62;201.34;19.2;0.14;220.68;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";04M25T;5255;1;587.943334;482.23146603;83.9;191.58;7.6;0;199.18;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";05M042;1730;1;4608.765837;4433.0575108;98.54;1406.06;73.6;3.03;1482.69;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";06C12J;1973;1;1768.608465;1728.9264245;99.57;189.65;0;19.75;209.4;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";06C191;1991;1;1885.22607;1789.0474364;98.47;363.82;36.8;17.54;418.16;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";06K04J;2121;1;828.781824;803.01085341;99.48;202.98;0;15.69;218.67;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";06M12T;5381;1;355.131071;289.83223844;86.28;181.97;14.4;0.03;196.4;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";07C131;2347;1;3448.884231;3342.1940019;99.24;552.09;38.4;18.12;608.61;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";08C391;2841;1;1991.856051;1902.8562585;99.08;345.09;38;18.86;401.95;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";09M031;5570;1;435.16498;365.94714449;89.16;183.61;19.2;0.13;202.94;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:17";="620101360";11M19Z;4341;1;1529.289294;1414.148242;95.34;460.63;33.2;0.47;494.3;2023.7;X620101360;30AUG23;14:38:44
