"champ";"statut";"annee";"periode";"date du resultat";"ipe";cl_age_cov;ponder;ponder_cn;dms;pct_homme;pct_dc;pct_rea;nb_rea;pct_sc;nb_sc;pct_si;nb_si;moy_igs_rea;med_igs_rea;moy_igs_sc;med_igs_sc;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";18-39;8;8;5.5;37.5;0;12.5;3;0;0;0;0;12;12;;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";40-59;23;23;8.2608695652;65.217391304;8.6956521739;13.043478261;45;4.347826087;4;0;0;49;49;32;32;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";60-69;26;26;7.1538461538;65.384615385;7.6923076923;11.538461538;25;0;0;0;0;68.333333333;70;;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";70-79;30;30;9.0333333333;60;10;10;73;3.3333333333;4;0;0;51.5;40;52;52;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";80-89;64;64;10.8125;53.125;6.25;1.5625;8;0;0;0;0;43;43;;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:28";="620103432";>90;37;37;10.891891892;32.432432432;5.4054054054;2.7027027027;6;0;0;0;0;41;41;;;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";0-17;14;14;1.5714285714;35.714285714;0;0;0;0;0;0;0;;;;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";18-39;11;11;2.3636363636;27.272727273;0;9.0909090909;2;0;0;0;0;6;6;;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";40-59;23;23;12.47826087;52.173913043;13.043478261;17.391304348;48;8.6956521739;14;0;0;51.6;52;21.333333333;23;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";60-69;20;20;11.55;55;5;15;37;20;27;0;0;59;60;33.5;32;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";70-79;45;45;15.044444444;48.888888889;6.6666666667;13.333333333;63;8.8888888889;47;0;0;53.5;60.5;39.25;39;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";80-89;49;49;14.387755102;44.897959184;6.1224489796;10.204081633;56;12.244897959;61;0;0;52.666666667;42.5;33.285714286;33;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:56";="590782637";>90;21;21;8.8571428571;28.571428571;19.047619048;0;0;0;0;0;0;;;;;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";0-17;16;16;2.0625;37.5;0;0;0;31.25;11;0;0;;;;;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";18-39;38;38;5.2105263158;36.842105263;0;5.2631578947;8;2.6315789474;2;2.6315789474;2;18;18;11;11;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";40-59;58;58;8.1724137931;62.068965517;0;12.068965517;78;6.8965517241;49;3.4482758621;3;38.571428571;34;25.25;19.5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";60-69;59;59;9.0338983051;54.237288136;3.3898305085;8.4745762712;66;10.169491525;29;10.169491525;19;47.666666667;40.5;33.571428571;32;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";70-79;117;117;10.341880342;47.008547009;9.4017094017;11.111111111;122;11.965811966;85;14.52991453;44;56.142857143;59;36.125;36;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";80-89;105;105;11;40.952380952;9.5238095238;2.8571428571;20;2.8571428571;19;8.5714285714;42;58.333333333;49;41.666666667;42;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:44";="590781803";>90;70;70;12.757142857;28.571428571;8.5714285714;1.4285714286;4;1.4285714286;2;2.8571428571;4;39;39;30;30;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";0-17;16;16;2.125;43.75;0;0;0;0;0;0;0;;;;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";18-39;9;9;4.3333333333;22.222222222;0;0;0;0;0;0;0;;;;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";40-59;12;12;9.75;50;0;0;0;8.3333333333;7;0;0;;;35;35;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";60-69;21;21;11.380952381;47.619047619;0;0;0;4.7619047619;10;4.7619047619;7;;;33;33;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";70-79;36;36;13.583333333;47.222222222;0;0;0;11.111111111;23;11.111111111;44;;;38.5;36.5;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";80-89;66;66;11.848484848;37.878787879;10.606060606;0;0;6.0606060606;27;13.636363636;47;;;56;60;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:07";="590780227";>90;42;42;15.714285714;19.047619048;19.047619048;0;0;0;0;9.5238095238;19;;;;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";0-17;42;42;5.2142857143;57.142857143;0;7.1428571429;40;11.904761905;30;4.7619047619;8;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";18-39;27;27;27.333333333;44.444444444;0;14.814814815;71;14.814814815;150;7.4074074074;6;35.5;34;16.8;18;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";40-59;65;65;23.276923077;53.846153846;16.923076923;23.076923077;251;9.2307692308;17;15.384615385;110;53.6;48;37.75;29;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";60-69;74;74;15.013513514;66.216216216;5.4054054054;18.918918919;61;8.1081081081;78;14.864864865;111;38.857142857;44.5;33.666666667;35;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";70-79;85;85;18.847058824;56.470588235;9.4117647059;16.470588235;277;11.764705882;72;9.4117647059;38;56.0625;60;35.2;38;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";80-89;100;100;16.13;40;12;8;53;4;24;15;49;49;46.5;46.6;45;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:04";="800000044";>90;31;31;13.258064516;29.032258065;9.6774193548;3.2258064516;3;3.2258064516;1;6.4516129032;3;33;33;48;48;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";0-17;22;22;2.2727272727;45.454545455;0;0;0;0;0;0;0;;;;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";18-39;15;15;5.3333333333;53.333333333;0;0;0;0;0;6.6666666667;4;;;;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";40-59;31;31;14.612903226;70.967741935;0;16.129032258;112;0;0;3.2258064516;11;34;30;;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";60-69;22;22;12.590909091;77.272727273;4.5454545455;4.5454545455;3;0;0;13.636363636;15;20;20;;;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";70-79;66;66;11.727272727;54.545454545;10.606060606;6.0606060606;42;1.5151515152;7;1.5151515152;3;40.75;42;39;39;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";80-89;62;62;12.225806452;50;16.129032258;1.6129032258;15;3.2258064516;15;1.6129032258;7;43;43;41.5;41.5;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:15";="590781902";>90;44;44;11.386363636;36.363636364;18.181818182;0;0;0;0;4.5454545455;16;;;;;2023.7;X590781902;07SEP23;20:00:41
