"champ";"statut";"annee";"periode";"date du resultat";"ipe";tum1;eff;nbchir;chirurg0;nbmutrf;nbdom;nbdc;nb0j;nbj;agem;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";ZAUM;400;0;0;123;197;80;6;5880;80.8725;2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:18";="020000048";tot;400;0;0;123;197;80;6;5880;80.8725;2;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";CA;6024;4474;4456;84;5938;2;5575;1059;45.385460896;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";HP;31527;754;745;245;31272;10;5520;27676;62.906630933;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";REA;203;57;28;86;55;62;7;3034;59.389162562;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";SC;426;17;3;112;300;14;7;2794;29.187388256;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";SI;1073;113;18;236;791;46;71;7955;66.366262815;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";UHCD;7399;159;48;1020;6111;268;2739;17521;48.027097701;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";ZAUM;22403;6012;3666;1671;20289;443;2445;104208;47.524096271;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";tot;69055;11586;8964;3454;64756;845;16364;164247;54.628846889;1;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";CA;6024;4474;4456;84;5938;2;5575;1059;45.385460896;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";HP;5800;689;681;227;5563;10;4772;2692;54.241600378;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";REA;202;57;28;85;55;62;7;3030;59.5;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";SC;425;17;3;112;299;14;7;2793;29.232535052;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";SI;1073;113;18;236;791;46;71;7955;66.366262815;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";UHCD;7398;159;48;1020;6110;268;2739;17519;48.029804797;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";ZAUM;17008;5536;3517;1609;14975;424;2391;81826;55.369413427;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:22";="590782215";tot;37930;11045;8751;3373;33731;826;15562;116874;52.220000144;2;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";CA;5009;3334;3332;4;5005;0;4876;133;52.774410992;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";HP;16104;877;877;22;16074;8;3700;12871;60.929627286;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";REA;237;34;9;88;88;61;16;2469;55.502109705;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";SC;517;24;8;67;432;18;14;2835;21.681259108;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";SI;905;95;10;197;648;60;16;7128;66.769060773;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";UHCD;4550;26;6;656;3731;163;1639;8301;61.590989011;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";ZAUM;12866;2676;1378;1293;11218;355;1683;61603;44.068154997;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";tot;40188;7066;5620;2327;37196;665;11944;95340;54.184503723;1;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";CA;4886;3334;3332;4;4882;0;4876;10;52.351826577;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";HP;3201;821;821;18;3176;7;3125;537;49.617863425;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";REA;237;34;9;88;88;61;16;2469;55.502109705;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";SC;504;24;8;66;420;18;14;2808;22.067829963;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";SI;905;95;10;197;648;60;16;7128;66.769060773;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";UHCD;4548;26;6;655;3730;163;1638;8300;61.594766931;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";ZAUM;9745;2356;1214;1217;8202;326;1643;46589;53.169995431;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:02";="620100685";tot;24026;6690;5400;2245;21146;635;11328;67841;54.007932958;2;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";HP;2010;4;4;13;1992;3;1148;909;57.68376494;1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";SC;53;0;0;19;32;2;0;624;70.20754717;1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";UHCD;452;0;0;141;291;20;116;1508;63.247787611;1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";ZAUM;861;0;0;178;648;35;9;5451;69.709639954;1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";tot;3376;4;4;351;2963;60;1273;8492;61.694724363;1;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";HP;1149;4;4;6;1140;3;1131;65;54.06875544;2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";SC;53;0;0;19;32;2;0;624;70.20754717;2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";UHCD;452;0;0;141;291;20;116;1508;63.247787611;2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";ZAUM;861;0;0;178;648;35;9;5451;69.709639954;2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:31";="800000069";tot;2515;4;4;344;2111;60;1256;7648;61.413121272;2;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:28";="020000071";ZAUM;226;0;0;74;118;34;5;3451;81.504424779;1;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:28";="020000071";tot;226;0;0;74;118;34;5;3451;81.504424779;1;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:28";="020000071";ZAUM;226;0;0;74;118;34;5;3451;81.504424779;2;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:28";="020000071";tot;226;0;0;74;118;34;5;3451;81.504424779;2;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";CA;2071;1270;1269;3;2067;1;2029;73;48.985031386;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";HP;6073;2;1;9;6058;6;1179;5175;57.815849629;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";REA;186;23;12;60;90;36;7;2874;63.360215054;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";SC;25;3;2;6;19;0;0;246;58.6;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";SI;528;37;1;77;434;17;7;3952;66.621212121;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";UHCD;2037;58;7;344;1523;170;156;13722;69.367206676;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";ZAUM;9967;2517;1111;888;8772;307;203;58372;50.815559566;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";tot;20887;3910;2403;1387;18963;537;3581;84414;54.999250107;1;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";CA;2016;1231;1230;3;2012;1;1977;70;49.402281746;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";HP;877;2;1;9;862;6;684;474;49.948295091;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";REA;184;21;10;60;88;36;7;2865;63.717391304;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";SC;25;3;2;6;19;0;0;246;58.6;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";SI;527;37;1;77;433;17;7;3941;66.690702087;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";UHCD;2037;58;7;344;1523;170;156;13722;69.367206676;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";ZAUM;7838;2261;984;852;6687;299;166;49891;59.585344318;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:23";="600100721";tot;13504;3613;2235;1351;11624;529;2997;71209;59.246562764;2;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";CA;2465;1497;1495;175;2290;0;2318;184;49.976470588;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";HP;15848;64;62;29;15818;1;3081;12935;63.533702537;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";REA;76;7;3;26;36;14;2;1261;62.144736842;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";SC;374;5;1;31;339;4;5;1580;10.429250604;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";SI;307;10;0;63;234;10;11;1972;67.498371336;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";UHCD;3288;122;34;503;2657;128;854;10444;55.681431024;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";ZAUM;7925;1424;954;749;6974;202;261;42153;45.858511905;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";tot;30283;3129;2549;1576;28348;359;6532;70529;56.332890057;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";CA;2329;1478;1476;175;2154;0;2264;102;50.126663804;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";HP;2919;6;4;17;2901;1;2720;367;55.915079756;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";REA;76;7;3;26;36;14;2;1261;62.144736842;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";SC;374;5;1;31;339;4;5;1580;10.429250604;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";SI;307;10;0;63;234;10;11;1972;67.498371336;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";UHCD;3286;122;34;503;2655;128;853;10443;55.69706184;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";ZAUM;5385;1146;786;699;4495;191;234;29334;59.622678419;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:53";="620100057";tot;14676;2774;2304;1514;12814;348;6089;45059;55.423502727;2;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";CA;2590;1591;1590;6;2584;0;2493;166;55.412355212;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";HP;16450;140;136;21;16418;11;1486;15427;62.768482825;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";REA;147;7;2;55;50;42;6;2818;58.238095238;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";SC;188;1;1;31;150;7;3;1310;23.350845235;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";SI;374;28;3;83;269;22;16;3076;66.657754011;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";UHCD;1211;9;4;603;545;63;346;1601;48.488743595;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";ZAUM;11476;1892;1062;1090;10115;271;1035;62917;41.914711106;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";tot;32436;3668;2798;1889;30131;416;5385;87315;54.065655276;1;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";CA;2574;1583;1582;6;2568;0;2481;161;55.505050505;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";HP;1182;138;135;12;1159;11;1115;499;48.459258744;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";REA;146;7;2;54;50;42;6;2812;58.404109589;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";SC;186;0;0;30;149;7;3;1303;23.370673148;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";SI;373;28;3;83;268;22;16;3071;66.774798928;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";UHCD;1208;9;4;601;544;63;344;1600;48.574394448;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";ZAUM;7839;1485;808;1047;6538;254;630;47673;52.967542687;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:04";="600101984";tot;13508;3250;2534;1833;11276;399;4595;57119;52.696196673;2;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";CA;1487;795;793;16;1471;0;1436;74;57.775386685;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";HP;4635;5;2;19;4614;2;1445;3472;62.886654549;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";REA;122;12;7;30;66;26;4;1098;61.655737705;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";SC;138;6;3;35;95;8;3;1317;57;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";SI;211;15;0;50;151;10;13;1460;69.630331754;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";UHCD;1249;15;1;282;906;61;259;3265;57.952446341;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";ZAUM;7916;1379;375;685;7003;228;331;49123;54.752146165;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";tot;15758;2227;1181;1117;14306;335;3491;59809;57.956100924;1;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";CA;1475;794;792;16;1459;0;1428;70;57.894915254;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";HP;1351;5;2;7;1342;2;1308;325;56.684414386;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";REA;122;12;7;30;66;26;4;1098;61.655737705;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";SC;138;6;3;35;95;8;3;1317;57;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";SI;211;15;0;50;151;10;13;1460;69.630331754;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";UHCD;1249;15;1;282;906;61;259;3265;57.952446341;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";ZAUM;6581;1241;318;658;5698;225;140;44244;62.17326925;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:35";="800000028";tot;11127;2088;1123;1078;9717;332;3155;51779;60.537479487;2;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";CA;2558;1549;1548;2;2556;0;2484;120;51.261141517;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";HP;12243;6;2;10;12228;5;1868;10952;65.224817312;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";REA;127;5;5;36;48;43;7;1742;63.992125984;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";SC;274;14;6;47;205;22;8;2187;39.588271173;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";SI;273;13;1;41;222;10;6;1800;67.648351648;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";UHCD;3075;40;3;437;2489;149;438;11070;57.390286669;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";ZAUM;9008;1583;514;700;7992;312;531;47321;47.618686976;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";tot;27558;3210;2079;1273;25740;541;5342;75192;57.064288804;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";CA;2517;1522;1521;2;2515;0;2454;109;51.54628526;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";HP;1546;6;2;7;1534;5;1484;633;59.003880983;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";REA;127;5;5;36;48;43;7;1742;63.992125984;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";SC;274;14;6;47;205;22;8;2187;39.588271173;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";SI;273;13;1;41;222;10;6;1800;67.648351648;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";UHCD;3071;40;3;437;2485;149;438;11066;57.364419247;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";ZAUM;6755;1381;441;661;5790;304;165;39660;57.645038176;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:22";="590783239";tot;14563;2981;1979;1231;12799;533;4562;57197;56.579176728;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:46";="590785374";HP;3224;0;0;4;3218;2;729;2552;61.022952854;1;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:46";="590785374";ZAUM;1447;0;0;172;1203;72;15;8094;64.111264686;1;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:46";="590785374";tot;4671;0;0;176;4421;74;744;10646;61.979661743;1;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:46";="590785374";HP;1417;0;0;4;1411;2;729;745;56.405786874;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:46";="590785374";ZAUM;1447;0;0;172;1203;72;15;8094;64.111264686;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:46";="590785374";tot;2864;0;0;176;2614;74;744;8839;60.298882682;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";CA;3848;3159;3158;0;3848;0;3840;9;54.027027027;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";HP;26054;221;221;19;26032;0;2723;23332;67.700549239;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";REA;102;8;4;40;28;34;1;1537;64.019607843;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";SC;39;0;0;8;29;2;0;432;56.666666667;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";SI;646;79;5;150;473;23;8;4647;68.56501548;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";UHCD;2941;119;35;677;2058;206;583;12902;66.014620877;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";ZAUM;11463;2739;1927;766;10432;265;656;52643;48.153783645;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";tot;45093;6325;5350;1660;42900;530;7811;95502;61.448920606;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";CA;3844;3159;3158;0;3844;0;3840;5;54.031217482;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";HP;2673;174;174;5;2668;0;2671;3;56.996991734;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";REA;102;8;4;40;28;34;1;1537;64.019607843;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";SC;38;0;0;8;28;2;0;424;57.342105263;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";SI;646;79;5;150;473;23;8;4647;68.56501548;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";UHCD;2941;119;35;677;2058;206;583;12902;66.014620877;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";ZAUM;9015;2503;1797;725;8033;257;372;43685;56.553483616;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:13";="020000063";tot;19259;6042;5173;1605;17132;522;7475;63203;58.000395332;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";CA;2037;993;993;5;2031;1;1952;183;56.605792833;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";HP;43422;3;1;35;43377;10;1419;42364;58.921162305;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";SC;15;4;2;1;13;1;5;92;56.6;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";ZAUM;3840;1039;940;182;3543;115;620;14262;56.663924087;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";tot;49314;2039;1936;223;48964;127;3996;56901;58.649048507;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";CA;2028;993;993;5;2022;1;1952;174;56.596153846;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";HP;1518;3;1;24;1484;10;1419;460;49.59361633;2;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";SC;15;4;2;1;13;1;5;92;56.6;2;2023.7;X590000188;01SEP23;18:26:37
