"champ";"statut";"annee";"periode";"date du resultat";"ipe";libel;dp;eff_sej;eff_mon;dep;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;K26;1;2;1271.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;K62;1;2;1271.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;O24;1;2;1271.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;O34;1;2;1271.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;O42;1;2;634.7;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;O45;1;2;1271.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;O72;1;2;1271.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;S36;1;2;634.73;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;C67;1;1;635.57;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";CLOTTAFACT;K65;1;1;635.57;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ENTYVIO;K51;30;30;34832.4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ENTYVIO;K50;10;10;11610.8;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ERBITUX;C18;31;59.33;47913.127;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ERBITUX;C78;16;27.82;22466.596;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ERBITUX;C19;12;23.92;19317.074;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ERBITUX;C10;15;16.26;13131.087;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ERBITUX;C20;10;15.5;12517.335;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ERBITUX;C17;3;4.17;3367.567;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";HERCEPTIN;C50;73;73;82199.46;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";HERZUMA;C16;12;35;1373.897;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";HERZUMA;C50;7;33;1268.958;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ICATIBANT;J38;1;2;296.09;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";IMFINZI;C34;34;100;188800.76;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";INFLECTRA;K51;2;8;1079.76;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KADCYLA;C50;21;49;109619.37;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;S06;3;20;2190.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;K62;1;17;2256.41;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;D50;1;15;1327.35;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;K92;2;15;1924.589;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;I61;2;10;1327.298;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;K56;1;9;198.82;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;J44;1;7;929.109;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;R57;2;7;862.748;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;I62;1;6;796.379;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;S39;1;6;796.379;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;C79;1;5;663.65;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;I50;1;5;663.65;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;D62;1;4;265.48;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;N84;1;4;265.48;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;S36;1;4;265.48;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KANOKAD;I63;1;3;331.83;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C34;121;302;799406.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C18;6;22;52940.8;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C32;5;20;52940.8;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C77;9;18;47646.72;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C16;5;10;26470.4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C15;1;4;10588.16;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C67;2;4;10588.16;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;A40;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C20;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;C78;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;D63;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;E83;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;J91;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";KEYTRUDA;R18;1;2;5294.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";NORMOSANG;E80;1;4;2455.519;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OCREVUS;G35;33;62;343413.66;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OCTAPLEX;D62;1;11;178.419;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OCTAPLEX;S06;2;10;721.73;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;C34;35;41;101728.38;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;C16;24;24;59548.32;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;C43;7;14;34736.52;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;C67;2;4;9924.72;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;C78;4;4;9924.72;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;C15;1;1;2481.18;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;K52;1;1;2481.18;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";OPDIVO;R31;1;1;2481.18;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;C34;108;165.25;3374.405;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;C77;10;10.6;216.452;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;C79;10;9.65;197.053;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;C45;2;2.4;49.008;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;A40;1;1.6;32.672;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;E83;1;1.6;32.672;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;D63;1;1.3;26.546;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PEMETREXED;J91;1;1.25;25.525;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PHESGO;C50;28;28;80647.04;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PHESGO;C79;10;10;28419.65;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PHESGO;C78;9;9;25309.68;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";PRIVIGEN;G70;9;27;15161.841;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";REMICADE;K50;18;86;8692.88;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";REMICADE;K51;7;37;3739.96;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";REMSIMA;K50;93;468;29624.373;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";REMSIMA;K51;35;217;13736.092;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";REMSIMA;M45;3;9;569.697;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";RIXATHON;G35;1;2;273.92;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ROACTEMRA;M08;2;4;430.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";ROACTEMRA;H20;1;1;537.59;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";STELARA;K50;2;6;12252.48;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TECENTRIQ;C22;43;43;148884.92;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TECENTRIQ;C34;33;34;115459.54;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TECENTRIQ;C79;6;6;20774.64;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;G61;53;244;132525.862;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;D83;3;31;17408.048;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;U07;1;30;15723.42;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;G04;1;19;10669.449;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;J96;1;16;7861.718;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;D80;7;14;5896.31;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;G40;4;10;4211.64;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;E11;1;7;3930.849;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;L94;2;4;1684.66;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;M30;1;4;1965.429;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TEGELINE;R50;1;4;1123.12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";TYSABRI;G35;39;78;52794.3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";VORICONAZOLE;J44;1;46;288.88;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:05:46";="620101337";VORICONAZOLE;G41;1;8;50.24;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/28 15:44:32";="020004495";OCTAPLEX;R57;1;6;536.025;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:32";="020004495";OCTAPLEX;K62;1;5;446.687;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:32";="020004495";OCTAPLEX;I26;1;4;357.35;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";AYBINTIO;C56;10;28;3463.14;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";AYBINTIO;C18;11;23;2324.75;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";AYBINTIO;C24;10;12;1769.35;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";AYBINTIO;C34;1;3;471.69;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";BENDAMUSTINE;C83;2;4;80.84;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";BORTEZOMIB;C90;12;12;196.968;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";CAELYX;C50;3;7;2857.27;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";CLOTTAFACT;O36;1;2;1271.14;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";CLOTTAFACT;O80;1;2;1271.14;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";CLOTTAFACT;I85;1;1;635.57;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";CLOTTAFACT;O65;1;1;635.57;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";DARZALEX;C90;37;37;165604.004;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";DARZALEX;K64;1;1;4459.73;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";ENTYVIO;K51;21;21;24382.475;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";ENTYVIO;K50;14;14;16254.98;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";ERBITUX;C18;16;59;22606.47;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";HALAVEN;C50;12;34;10497.5;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";HERCEPTIN;C50;53;53;59903.04;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";HERZUMA;C50;7;19;742.955;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";INTRATECT;C91;8;9;8984.8;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";KADCYLA;C50;5;10;27140.4;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";KEYTRUDA;C34;47;94;246181.776;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";KEYTRUDA;C15;9;34;89339.244;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";KEYTRUDA;C67;6;12;31764.48;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";KEYTRUDA;C64;1;2;5294.08;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";MABTHERA;C82;1;1;1405.82;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;S06;2;8;714.64;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;I71;1;6;535.98;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;R57;1;6;535.98;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;K92;1;4;357.32;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;I62;1;3;267.99;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;K57;1;3;267.99;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OCTAPLEX;I64;1;2;184.62;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OPDIVO;C34;18;18;44661.115;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OPDIVO;C15;10;15;42179.975;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";OPDIVO;C01;5;5;12405.88;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PEMETREXED;C34;8;8;326.72;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PERJETA;C50;5;6;15950.02;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PHESGO;C50;11;11;31700.46;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PRIVIGEN;C91;7;16;10398;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PRIVIGEN;C83;7;7;7861.7;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PRIVIGEN;D80;5;5;5615.5;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";PRIVIGEN;D69;1;2;2246.2;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";REMSIMA;K50;51;360;22904.36;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";REMSIMA;M35;5;19;1202.716;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";REMSIMA;K51;4;16;1027.576;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";REMSIMA;D50;1;4;253.208;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";STELARA;K50;2;6;12252.48;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";STELARA;D50;1;3;6126.24;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";ULTOMIRIS;D59;4;12;192674.4;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";VECTIBIX;C18;9;23;9716.19;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:33";="590782652";ZOLSKETIL;C50;2;4;1396.713;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";ENTYVIO;K50;18;18;20899.44;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";ICATIBANT;T63;1;1;153.15;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";KANOKAD;R79;1;12;796.32;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";KANOKAD;D64;1;10;663.6;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";KANOKAD;I61;1;7;464.52;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";KANOKAD;K81;1;6;398.16;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";PRIVIGEN;Z29;7;7;15723.4;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";REMSIMA;K50;35;157;9938.1;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";REMSIMA;M13;2;6;379.8;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";REMSIMA;M45;1;4;253.2;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:36";="600100648";STELARA;K50;2;5;10210.4;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";CASPOFUNGINE;Z99;1;6;165.402;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";ENTYVIO;K51;3;3;4097.91;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";INFLECTRA;M45;29;147.95;14954.78;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";INFLECTRA;K50;13;65;6570.2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";INFLECTRA;K51;7;34.05;3441.774;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";INFLECTRA;M46;3;14.35;1450.498;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";MABTHERA;M05;9;18;9082.076;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";OCREVUS;G35;1;2;11077.86;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";ORENCIA;M05;13;38;9834.78;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:22";="620000026";ORENCIA;M06;8;19;4917.39;2023.7;X620000026;29AUG23;13:05:03
