"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:07:39";="800000028";20Z04;20Z042;7268;;16;48.484848485;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:39";="800000028";20Z04;20Z043;7269;;4;12.121212121;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:39";="800000028";23Z02;23Z02Z;7992;;6;10.526315789;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:39";="800000028";23Z02;23Z02Z;7993;***;51;89.473684211;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";02C02;02C02J;414;;2;50;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";02C02;02C02J;474;***;2;50;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";02C09;02C09J;464;;1;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";02C11;02C11J;454;***;1;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";04M03;04M031;1134;;11;25.581395349;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";04M03;04M031;5186;;2;4.6511627907;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";04M03;04M032;1135;;13;30.23255814;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";04M03;04M033;1136;;16;37.209302326;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";04M03;04M034;1137;;1;2.3255813953;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";05C08;05C082;1455;;1;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";06C19;06C191;1991;;5;50;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";06C19;06C191;2014;***;1;10;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";06C19;06C19J;1995;;4;40;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C61;08C611;2948;;1;5.5555555556;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C61;08C612;2949;;4;22.222222222;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C61;08C613;2950;;7;38.888888889;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C61;08C614;2951;;6;33.333333333;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C62;08C621;2952;;2;40;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C62;08C623;2954;;2;40;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";08C62;08C624;2955;;1;20;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";09C22;09C221;3461;;1;50;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";09C22;09C22J;3460;;1;50;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";11C03;11C031;4116;;5;71.428571429;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";11C03;11C033;4118;;2;28.571428571;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";13C12;13C12J;4968;;27;72.972972973;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";13C12;13C12J;4987;***;10;27.027027027;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";20Z04;20Z041;5796;;1;5.2631578947;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";20Z04;20Z041;7267;;2;10.526315789;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";20Z04;20Z042;7268;;6;31.578947368;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";20Z04;20Z043;7269;;3;15.789473684;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";20Z04;20Z044;7270;;7;36.842105263;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";23Z02;23Z02Z;7992;;5;4.2016806723;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";23Z02;23Z02Z;7994;***;114;95.798319328;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";28Z04;28Z04Z;9605;;7157;84.53815261;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:25";="590783239";28Z04;28Z04Z;D11;;1309;15.46184739;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:48";="590785374";04M03;04M031;1134;;54;51.428571429;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:48";="590785374";04M03;04M032;1135;;34;32.380952381;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:48";="590785374";04M03;04M033;1136;;14;13.333333333;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:48";="590785374";04M03;04M034;1137;;3;2.8571428571;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:48";="590785374";23Z02;23Z02Z;7992;;2;3.125;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:48";="590785374";23Z02;23Z02Z;7993;***;62;96.875;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";02C09;02C092;461;;1;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";02C11;02C11J;454;***;1;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M03;04M031;1134;;8;17.777777778;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M03;04M031;5186;;2;4.4444444444;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M03;04M032;1135;;13;28.888888889;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M03;04M033;1136;;20;44.444444444;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M03;04M034;1137;;2;4.4444444444;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";06C19;06C191;1991;;4;16.666666667;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";06C19;06C19J;1995;;20;83.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C61;08C611;2948;;6;18.75;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C61;08C612;2949;;9;28.125;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C61;08C613;2950;;14;43.75;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C61;08C614;2951;;3;9.375;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C62;08C621;2952;;9;40.909090909;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C62;08C622;2953;;5;22.727272727;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C62;08C623;2954;;4;18.181818182;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08C62;08C62J;2956;;4;18.181818182;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C18;09C181;3421;;2;50;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C18;09C181;3425;***;2;50;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C19;09C191;3431;;9;52.941176471;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C19;09C191;3435;***;7;41.176470588;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C19;09C192;3436;***;1;5.8823529412;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C20;09C201;3441;;7;10.447761194;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C20;09C201;3446;***;12;17.910447761;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C20;09C20J;3440;;11;16.417910448;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C20;09C20J;3445;***;37;55.223880597;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C22;09C221;3461;;4;23.529411765;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09C22;09C22J;3460;;13;76.470588235;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";11C03;11C031;4116;;8;80;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";11C03;11C033;4118;;1;10;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";11C03;11C034;4119;;1;10;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";13C12;13C12J;4968;;58;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";17K04;17K041;6524;***;11;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";19C02;19C022;7002;;1;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";20Z04;20Z041;5796;;1;33.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";20Z04;20Z041;7267;;1;33.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";20Z04;20Z042;7268;;1;33.333333333;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";23Z02;23Z02Z;5879;;1;3.8461538462;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";23Z02;23Z02Z;7992;;4;15.384615385;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";23Z02;23Z02Z;7993;***;21;80.769230769;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";28Z04;28Z04Z;9605;;9918;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";28Z11;28Z11Z;9621;***;155;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";28Z18;28Z18Z;9625;***;4007;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";28Z19;28Z19Z;9626;;200;100;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";04M03;04M031;1134;;1;50;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";04M03;04M032;1135;;1;50;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C16;09C161;3401;;7;41.176470588;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C16;09C161;3405;***;8;47.058823529;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C16;09C162;3402;;1;5.8823529412;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C16;09C162;3406;***;1;5.8823529412;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C18;09C181;3421;;37;45.12195122;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C18;09C181;3425;***;39;47.56097561;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C18;09C182;3422;;3;3.6585365854;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C18;09C182;3426;***;2;2.4390243902;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C18;09C183;3427;***;1;1.2195121951;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C19;09C191;3431;;67;40.606060606;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C19;09C191;3435;***;68;41.212121212;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C19;09C192;3432;;17;10.303030303;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C19;09C192;3436;***;12;7.2727272727;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C19;09C193;3433;;1;0.6060606061;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C201;3441;;17;3.2075471698;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C201;3446;***;28;5.2830188679;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C201;3586;***;66;12.452830189;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C201;3591;***;12;2.2641509434;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C202;3447;***;1;0.1886792453;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C20J;3440;;92;17.358490566;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C20J;3445;***;101;19.056603774;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C20J;3585;***;168;31.698113208;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C20;09C20J;3590;***;45;8.4905660377;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C22;09C221;3461;;6;4.6153846154;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C22;09C221;3596;***;1;0.7692307692;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C22;09C22J;3460;;113;86.923076923;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C22;09C22J;3595;***;10;7.6923076923;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";11C03;11C033;4118;;1;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";13C12;13C12J;4968;;10;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17K04;17K041;6470;;11;31.428571429;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17K04;17K041;6524;***;24;68.571428571;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";23Z02;23Z02Z;7993;***;57;25.909090909;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";23Z02;23Z02Z;7994;***;163;74.090909091;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";28Z11;28Z11Z;9610;;125;5.7182067704;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";28Z11;28Z11Z;9620;***;5;0.2287282708;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";28Z11;28Z11Z;9621;***;2056;94.053064959;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";28Z18;28Z18Z;9625;***;22956;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";28Z19;28Z19Z;9626;;1856;100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M03;04M031;1134;;8;21.052631579;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M03;04M031;5186;;2;5.2631578947;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M03;04M032;1135;;10;26.315789474;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M03;04M033;1136;;17;44.736842105;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M03;04M034;1137;;1;2.6315789474;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05C08;05C083;1456;***;1;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06C19;06C191;1991;;3;23.076923077;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06C19;06C19J;1995;;10;76.923076923;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08C61;08C613;2950;;1;25;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08C61;08C614;2951;;3;75;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08C62;08C623;2954;;1;50;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08C62;08C62J;2956;;1;50;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C19;09C191;3431;;15;75;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C19;09C192;3432;;4;20;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C19;09C193;3433;;1;5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C20;09C201;3441;;8;16.666666667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C20;09C20J;3440;;40;83.333333333;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C22;09C22J;3460;;6;100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";13C12;13C12J;4968;;40;75.471698113;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";13C12;13C12J;4987;***;13;24.528301887;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";20Z04;20Z041;7267;;8;44.444444444;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";20Z04;20Z042;7268;;7;38.888888889;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";20Z04;20Z043;7269;;3;16.666666667;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";23Z02;23Z02Z;5879;;1;3.0303030303;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";23Z02;23Z02Z;7993;***;32;96.96969697;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M03;04M031;1134;;5;17.24137931;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M03;04M032;1135;;7;24.137931034;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M03;04M033;1136;;13;44.827586207;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M03;04M034;1137;;4;13.793103448;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";06C19;06C19J;1995;;17;89.473684211;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";06C19;06C19J;2013;***;2;10.526315789;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C61;08C611;2948;;2;22.222222222;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C61;08C613;2950;;5;55.555555556;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C61;08C614;2951;;2;22.222222222;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C62;08C621;2952;;1;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C62;08C622;2953;;1;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C62;08C623;2954;;4;40;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C62;08C624;2955;;1;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C62;08C62J;2956;;3;30;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";09C22;09C22J;3460;;1;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11C03;11C032;4117;;2;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";13C12;13C12J;4968;;21;91.304347826;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";13C12;13C12J;4987;***;2;8.6956521739;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";19C02;19C023;7003;;2;66.666666667;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";19C02;19C024;7004;;1;33.333333333;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";20Z04;20Z041;5796;;2;100;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:20";="590781803";04M03;04M031;1134;;2;16.666666667;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:20";="590781803";04M03;04M032;1135;;4;33.333333333;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:20";="590781803";04M03;04M033;1136;;6;50;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:20";="590781803";06C19;06C191;1991;;2;22.222222222;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:20";="590781803";06C19;06C19J;1995;;7;77.777777778;2023.7;X590781803;05SEP23;12:09:07
