"champ";"statut";"annee";"periode";"date du resultat";"ipe";acte_ccam;nb_act1;nb_act4;aff_code;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA00402;1;1;NEKA004-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA00501;1;1;NEKA005-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA00502;3;3;NEKA005-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA00602;1;1;NEKA006-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA01101;9;9;NEKA011-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA01102;9;9;NEKA011-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA01201;13;13;NEKA012-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA01202;8;8;NEKA012-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA01701;1;1;NEKA017-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA02001;39;39;NEKA020-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA02002;21;21;NEKA020-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA02102;1;1;NEKA021-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NEKA02202;1;1;NEKA022-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NFKA00101;1;1;NFKA001-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NFKA00601;1;1;NFKA006-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NFKA00701;6;6;NFKA007-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NFKA00702;9;9;NFKA007-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NFKA00801;4;4;NFKA008-01;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:54";="800000028";NFKA00802;5;5;NFKA008-02;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HFCC00331;4;4;HFCC003-31;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HFFC01830;14;14;HFFC018-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HHFA00230;3;3;HHFA002-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HHFA00830;7;7;HHFA008-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HHFA00840;1;1;HHFA008-40;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HHFA01030;5;5;HHFA010-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HHFC04030;1;1;HHFC040-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HJFA00430;3;3;HJFA004-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";HJFC03130;1;1;HJFC031-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JGFE02302;16;16;JGFE023-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JKFA00630;1;1;JKFA006-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JKFA00707;2;2;JKFA007-07;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JKFA01830;6;6;JKFA018-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JKFC00130;1;1;JKFC001-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JKFC00330;2;2;JKFC003-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JKFC00530;3;3;JKFC005-30;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JLCA00407;1;1;JLCA004-07;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JLCA00707;2;2;JLCA007-07;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JLDA00207;3;3;JLDA002-07;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00211;8;8;JQGA002-11;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00212;28;27;JQGA002-12;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00221;2;2;JQGA002-21;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00222;1;1;JQGA002-22;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00311;54;54;JQGA003-11;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00312;37;37;JQGA003-12;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00321;1;1;JQGA003-21;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00322;3;3;JQGA003-22;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00411;12;12;JQGA004-11;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00412;17;17;JQGA004-12;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";JQGA00421;1;1;JQGA004-21;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MCKA00201;1;1;MCKA002-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00401;1;1;MEKA004-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00501;3;3;MEKA005-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00502;1;1;MEKA005-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00601;2;2;MEKA006-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00602;4;4;MEKA006-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00801;13;13;MEKA008-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MEKA00802;10;10;MEKA008-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";MJFA00901;1;1;MJFA009-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEEP00201;7;7;NEEP002-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEEP00202;1;1;NEEP002-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00201;2;2;NEKA002-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00301;2;2;NEKA003-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00501;2;2;NEKA005-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00502;1;1;NEKA005-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00802;1;1;NEKA008-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00901;1;1;NEKA009-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA00902;1;1;NEKA009-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA01101;2;2;NEKA011-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA01102;1;1;NEKA011-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA01201;16;16;NEKA012-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA01202;13;13;NEKA012-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA01801;3;3;NEKA018-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA01802;3;3;NEKA018-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA02001;50;50;NEKA020-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NEKA02002;31;31;NEKA020-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00102;2;2;NFKA001-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00201;4;4;NFKA002-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00202;2;2;NFKA002-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00301;1;1;NFKA003-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00401;1;1;NFKA004-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00402;1;1;NFKA004-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00502;1;1;NFKA005-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00701;16;16;NFKA007-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00702;22;22;NFKA007-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00801;6;6;NFKA008-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00802;16;16;NFKA008-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00901;5;5;NFKA009-01;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:42";="590783239";NFKA00902;4;4;NFKA009-02;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";AHLB01801;7;0;AHLB018-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";FCFC00330;8;8;FCFC003-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HDFA00230;1;1;HDFA002-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HDFA00930;2;2;HDFA009-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HFCC00331;3;3;HFCC003-31;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HFFC01830;30;30;HFFC018-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HHFA00230;11;11;HHFA002-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HHFC04030;1;1;HHFC040-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";HJDC00138;3;3;HJDC001-38;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JAFC00530;7;7;JAFC005-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JAFC01030;6;6;JAFC010-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JAFC01930;5;5;JAFC019-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JGFC00130;14;14;JGFC001-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JGFE02301;3;3;JGFE023-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JGFE02302;58;58;JGFE023-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKDC01537;2;2;JKDC015-37;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKDC01538;2;2;JKDC015-38;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFA00207;1;1;JKFA002-07;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFA01830;1;1;JKFA018-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFA02507;4;4;JKFA025-07;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFC00230;1;1;JKFC002-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFC00330;4;4;JKFC003-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFC00430;1;1;JKFC004-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JKFC00530;11;11;JKFC005-30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JLDA00207;2;2;JLDA002-07;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JLDC01537;5;5;JLDC015-37;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JLDC01538;14;14;JLDC015-38;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00211;10;10;JQGA002-11;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00212;37;37;JQGA002-12;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00222;3;3;JQGA002-22;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00311;52;52;JQGA003-11;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00312;29;29;JQGA003-12;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00321;1;1;JQGA003-21;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00411;35;35;JQGA004-11;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00412;23;23;JQGA004-12;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";JQGA00422;1;1;JQGA004-22;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00101;3;3;MEKA001-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00201;3;3;MEKA002-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00202;1;1;MEKA002-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00501;1;1;MEKA005-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00601;5;5;MEKA006-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00602;3;3;MEKA006-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MEKA00801;89;89;MEKA008-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MGKA00201;3;3;MGKA002-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MGKA00302;1;1;MGKA003-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MJJA00301;14;14;MJJA003-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MJJA00302;1;1;MJJA003-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";MJJA00401;3;3;MJJA004-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEEA00201;1;1;NEEA002-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEEP00201;7;7;NEEP002-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEEP00202;2;2;NEEP002-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEGA00102;1;1;NEGA001-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00101;1;1;NEKA001-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00201;1;1;NEKA002-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00301;4;4;NEKA003-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00302;1;1;NEKA003-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00401;4;4;NEKA004-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00402;4;4;NEKA004-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00501;4;4;NEKA005-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00502;1;1;NEKA005-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00601;2;2;NEKA006-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00602;2;2;NEKA006-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA00702;1;1;NEKA007-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA01101;15;15;NEKA011-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA01102;3;3;NEKA011-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA01202;1;1;NEKA012-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA01501;1;1;NEKA015-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA01702;1;1;NEKA017-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA01801;2;2;NEKA018-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA02001;84;84;NEKA020-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA02002;26;26;NEKA020-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NEKA02101;1;1;NEKA021-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NELA00301;1;1;NELA003-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00101;6;6;NFKA001-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00201;2;2;NFKA002-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00401;4;4;NFKA004-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00402;1;1;NFKA004-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00501;2;2;NFKA005-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00601;1;1;NFKA006-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00602;1;1;NFKA006-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00701;40;40;NFKA007-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00702;7;7;NFKA007-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00801;16;16;NFKA008-01;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NFKA00802;2;2;NFKA008-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:36";="020000063";NGKA00102;1;1;NGKA001-02;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";FCFC00130;1;1;FCFC001-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";FCFC00330;43;43;FCFC003-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";FCFC00340;28;28;FCFC003-40;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";FCFC00430;4;4;FCFC004-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";FCFC00530;13;13;FCFC005-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";HDFA00230;1;1;HDFA002-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";HDFA00930;1;1;HDFA009-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";HHFA00230;5;5;HHFA002-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";HHFA00830;10;10;HHFA008-30;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:27:07";="590000188";HHFA01030;3;3;HHFA010-30;2023.7;X590000188;01SEP23;18:26:37
