"champ";"statut";"annee";"periode";"date du resultat";"ipe";racine;ghm;ghs;majo_;COUNT;PERCENT;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M12;01M12T;242;Plein;1;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M12;01M12T;5095;UHCD;2;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M13;01M131;5096;UHCD;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M15;01M15T;5097;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M16;01M16T;335;Plein;3;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M16;01M16T;5098;UHCD;6;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M17;01M17T;5099;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M18;01M18T;5100;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M19;01M191;5101;UHCD;4;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M20;01M201;268;Plein;13;26.530612245;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M20;01M201;5102;UHCD;36;73.469387755;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M21;01M21T;337;Plein;86;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M22;01M22T;280;Plein;1;1.5384615385;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M22;01M22T;5104;UHCD;64;98.461538462;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M23;01M231;281;Plein;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M24;01M24T;289;Plein;6;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M25;01M25T;294;Plein;1;3.4482758621;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M25;01M25T;5107;UHCD;28;96.551724138;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M30;01M30T;5112;UHCD;4;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M31;01M31T;5113;UHCD;7;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M32;01M32Z;324;Plein;124;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M34;01M34T;5116;UHCD;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M35;01M35T;339;Plein;1;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";01M35;01M35T;5117;UHCD;2;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";02M02;02M021;5133;UHCD;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";02M04;02M04T;5135;UHCD;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";02M08;02M08T;5138;UHCD;9;90;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";02M08;02M08T;533;Plein;1;10;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M02;03M02T;5167;UHCD;1;25;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M02;03M02T;874;Plein;3;75;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M03;03M03T;875;Plein;26;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M04;03M04T;5169;UHCD;23;95.833333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M04;03M04T;876;Plein;1;4.1666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M05;03M05T;5170;UHCD;45;91.836734694;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M05;03M05T;877;Plein;4;8.1632653061;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M06;03M06T;5171;UHCD;5;83.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M06;03M06T;878;Plein;1;16.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M07;03M07T;846;Plein;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M08;03M08T;879;Plein;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M09;03M09T;5174;UHCD;1;25;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M09;03M09T;855;Plein;3;75;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M10;03M10T;5175;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M11;03M11T;5176;UHCD;4;25;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M11;03M11T;881;Plein;12;75;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M12;03M121;864;Plein;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M13;03M131;5178;UHCD;11;61.111111111;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M13;03M131;868;Plein;7;38.888888889;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";03M14;03M14Z;872;Plein;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M02;04M02T;1237;Plein;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M03;04M03T;1238;Plein;2;3.5087719298;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M03;04M03T;5186;UHCD;55;96.49122807;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M04;04M041;1138;Plein;5;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M05;04M05T;1239;Plein;2;3.2786885246;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M05;04M05T;5188;UHCD;59;96.721311475;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M07;04M07T;5190;UHCD;13;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M08;04M08T;5191;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M09;04M09T;5192;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M10;04M10T;1170;Plein;2;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M10;04M10T;5193;UHCD;1;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M11;04M111;1171;Plein;2;5.8823529412;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M11;04M111;5194;UHCD;32;94.117647059;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M13;04M13T;1184;Plein;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M13;04M13T;5196;UHCD;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M15;04M15T;1194;Plein;1;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M15;04M15T;5198;UHCD;2;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M16;04M16T;1199;Plein;1;9.0909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M16;04M16T;5199;UHCD;10;90.909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M17;04M17T;5247;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M18;04M18T;1240;Plein;6;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M20;04M20T;1218;Plein;1;9.0909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M20;04M20T;5250;UHCD;10;90.909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M22;04M22Z;1223;Plein;2;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M23;04M23T;5253;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M25;04M25T;1231;Plein;5;22.727272727;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M25;04M25T;5255;UHCD;17;77.272727273;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";04M27;04M271;1241;Plein;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M04;05M04T;1733;Plein;25;96.153846154;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M04;05M04T;5293;UHCD;1;3.8461538462;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M05;05M05T;1813;Plein;4;9.5238095238;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M05;05M05T;5294;UHCD;38;90.476190476;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M06;05M06T;5295;UHCD;11;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M07;05M07T;1747;Plein;2;28.571428571;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M07;05M07T;5296;UHCD;5;71.428571429;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M08;05M08T;1752;Plein;29;67.441860465;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M08;05M08T;5297;UHCD;14;32.558139535;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M09;05M09T;1757;Plein;8;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M09;05M09T;5298;UHCD;8;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M11;05M11T;1766;Plein;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M11;05M11T;5334;UHCD;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M12;05M12T;1771;Plein;3;23.076923077;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M12;05M12T;5335;UHCD;10;76.923076923;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M13;05M13T;1815;Plein;15;7.9365079365;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M13;05M13T;5336;UHCD;174;92.063492063;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M15;05M15T;1784;Plein;3;23.076923077;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M15;05M15T;5338;UHCD;10;76.923076923;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M16;05M16T;1789;Plein;1;5.5555555556;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M16;05M16T;5339;UHCD;17;94.444444444;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M17;05M17T;1794;Plein;5;45.454545455;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M17;05M17T;5340;UHCD;6;54.545454545;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M20;05M20Z;1803;Plein;174;98.305084746;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M20;05M20Z;1868;Intermédiaire;3;1.6949152542;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";05M23;05M23T;5346;UHCD;5;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M02;06M02T;2128;Plein;54;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M03;06M03T;2133;Plein;10;6.2111801242;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M03;06M03T;5372;UHCD;151;93.788819876;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M04;06M04T;2199;Plein;7;31.818181818;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M04;06M04T;5373;UHCD;15;68.181818182;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M05;06M05T;2142;Plein;6;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M06;06M06T;2147;Plein;7;17.073170732;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M06;06M06T;5375;UHCD;34;82.926829268;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M07;06M07T;5376;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M08;06M08T;2157;Plein;4;80;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M08;06M08T;5377;UHCD;1;20;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M09;06M09T;2162;Plein;7;28;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M09;06M09T;5378;UHCD;18;72;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M11;06M11T;5380;UHCD;4;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M12;06M12T;2200;Plein;10;4.0816326531;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M12;06M12T;5381;UHCD;235;95.918367347;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M13;06M13T;2180;Plein;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M16;06M16Z;2186;Plein;8;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M18;06M18T;2201;Plein;9;12;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M18;06M18T;5387;UHCD;66;88;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M19;06M191;2190;Plein;2;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M19;06M191;5388;UHCD;1;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";06M21;06M211;2202;Plein;2;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M02;07M02T;2518;Plein;3;11.538461538;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M02;07M02T;5409;UHCD;23;88.461538462;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M06;07M06T;2528;Plein;6;75;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M06;07M06T;5411;UHCD;2;25;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M07;07M07T;2533;Plein;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M07;07M07T;5412;UHCD;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M08;07M08T;2538;Plein;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M08;07M08T;5413;UHCD;1;50;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M10;07M10T;2548;Plein;3;42.857142857;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M10;07M10T;5415;UHCD;4;57.142857143;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M13;07M13Z;2558;Plein;5;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M14;07M14T;2559;Plein;118;98.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";07M14;07M14T;5419;UHCD;2;1.6666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M04;08M04T;3041;Plein;1;33.333333333;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M04;08M04T;5524;UHCD;2;66.666666667;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M05;08M05T;5525;UHCD;2;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M06;08M06T;5526;UHCD;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M07;08M07T;3165;Plein;2;12.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M07;08M07T;5527;UHCD;14;87.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M08;08M08T;3166;Plein;2;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M09;08M09T;5529;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M10;08M10T;3067;Plein;4;16;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M10;08M10T;5530;UHCD;21;84;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M14;08M14T;3072;Plein;7;87.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M14;08M14T;5531;UHCD;1;12.5;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M15;08M15T;5532;UHCD;2;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M19;08M19T;5534;UHCD;18;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M20;08M201;3085;Plein;3;15.789473684;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M20;08M201;5535;UHCD;16;84.210526316;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M21;08M211;3089;Plein;2;7.1428571429;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M21;08M211;5536;UHCD;26;92.857142857;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M22;08M221;3093;Plein;2;28.571428571;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M22;08M221;5537;UHCD;5;71.428571429;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M23;08M231;3097;Plein;1;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M25;08M25T;5540;UHCD;3;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M26;08M261;3111;Plein;5;31.25;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M26;08M261;5541;UHCD;11;68.75;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M28;08M28T;5543;UHCD;41;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M29;08M29T;3170;Plein;3;3.7974683544;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M29;08M29T;5544;UHCD;76;96.202531646;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M35;08M35Z;3152;Plein;35;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M36;08M36T;5551;UHCD;27;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M37;08M37T;3173;Plein;3;15;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M37;08M37T;5552;UHCD;17;85;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";08M38;08M38T;5553;UHCD;4;100;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";09M02;09M02T;3519;Plein;1;9.0909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";09M02;09M02T;5569;UHCD;10;90.909090909;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";09M03;09M03T;3524;Plein;2;2.3529411765;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";09M03;09M03T;5570;UHCD;83;97.647058824;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:11";="020000253";09M04;09M04T;5571;UHCD;1;100;2023.7;X020000253;24AUG23;14:38:01
