"champ";"statut";"annee";"periode";"date du resultat";"ipe";nb;lib;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:50:08";="590781415";0;Factures avec PH8 sans APE;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:08";="590781415";0;Factures avec code PII ou PME  et code PH8;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 11:34:04";="620100677";0;Factures avec APE sans code PI,PME, PH8;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:04";="620100677";0;Factures avec code PII ou PME sans APE;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:04";="620100677";0;Factures avec PH8 sans APE;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:04";="620100677";0;Factures avec code PII ou PME  et code PH8;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:54:09";="590781621";0;Factures avec APE sans code PI,PME, PH8;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:09";="590781621";0;Factures avec code PII ou PME sans APE;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:09";="590781621";0;Factures avec PH8 sans APE;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:09";="590781621";0;Factures avec code PII ou PME  et code PH8;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 12:34:10";="020004404";0;Factures avec APE sans code PI,PME, PH8;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:10";="020004404";0;Factures avec code PII ou PME sans APE;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:10";="020004404";0;Factures avec PH8 sans APE;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:10";="020004404";0;Factures avec code PII ou PME  et code PH8;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 14:01:49";="800000135";0;Factures avec APE sans code PI,PME, PH8;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:49";="800000135";0;Factures avec code PII ou PME sans APE;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:49";="800000135";0;Factures avec PH8 sans APE;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:49";="800000135";0;Factures avec code PII ou PME  et code PH8;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:16:51";="590781795";0;Factures avec APE sans code PI,PME, PH8;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:51";="590781795";0;Factures avec code PII ou PME sans APE;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:51";="590781795";0;Factures avec PH8 sans APE;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:51";="590781795";0;Factures avec code PII ou PME  et code PH8;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:29:32";="590781811";0;Factures avec APE sans code PI,PME, PH8;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:32";="590781811";0;Factures avec code PII ou PME sans APE;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:32";="590781811";0;Factures avec PH8 sans APE;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:32";="590781811";0;Factures avec code PII ou PME  et code PH8;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:50:02";="800000093";0;Factures avec APE sans code PI,PME, PH8;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:02";="800000093";0;Factures avec code PII ou PME sans APE;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:02";="800000093";0;Factures avec PH8 sans APE;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:02";="800000093";0;Factures avec code PII ou PME  et code PH8;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 18:57:41";="800000069";0;Factures avec APE sans code PI,PME, PH8;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:41";="800000069";0;Factures avec code PII ou PME sans APE;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:41";="800000069";0;Factures avec PH8 sans APE;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:41";="800000069";0;Factures avec code PII ou PME  et code PH8;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/09/01 10:58:24";="800000085";0;Factures avec APE sans code PI,PME, PH8;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:24";="800000085";0;Factures avec code PII ou PME sans APE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:24";="800000085";0;Factures avec PH8 sans APE;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:24";="800000085";0;Factures avec code PII ou PME  et code PH8;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 13:04:22";="590782637";1;Factures avec APE sans code PI,PME, PH8;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:22";="590782637";0;Factures avec code PII ou PME sans APE;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:22";="590782637";0;Factures avec PH8 sans APE;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:22";="590782637";0;Factures avec code PII ou PME  et code PH8;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:09:16";="620100057";0;Factures avec APE sans code PI,PME, PH8;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:16";="620100057";0;Factures avec code PII ou PME sans APE;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:16";="620100057";0;Factures avec PH8 sans APE;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:16";="620100057";0;Factures avec code PII ou PME  et code PH8;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 15:20:13";="800000028";0;Factures avec APE sans code PI,PME, PH8;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:13";="800000028";0;Factures avec code PII ou PME sans APE;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:13";="800000028";0;Factures avec PH8 sans APE;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:13";="800000028";0;Factures avec code PII ou PME  et code PH8;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 17:22:39";="600101984";0;Factures avec APE sans code PI,PME, PH8;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:39";="600101984";0;Factures avec code PII ou PME sans APE;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:39";="600101984";1;Factures avec PH8 sans APE;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:39";="600101984";0;Factures avec code PII ou PME  et code PH8;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/04 11:00:12";="800000044";1;Factures avec APE sans code PI,PME, PH8;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:12";="800000044";0;Factures avec code PII ou PME sans APE;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:12";="800000044";0;Factures avec PH8 sans APE;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 11:00:12";="800000044";0;Factures avec code PII ou PME  et code PH8;2023.7;X800000044;04SEP23;10:59:15
"mco";"dgf";"2023";"7";"2023/09/04 16:02:54";="620103432";0;Factures avec APE sans code PI,PME, PH8;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:54";="620103432";0;Factures avec code PII ou PME sans APE;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:54";="620103432";0;Factures avec PH8 sans APE;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:02:54";="620103432";0;Factures avec code PII ou PME  et code PH8;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/05 10:29:56";="590781803";0;Factures avec APE sans code PI,PME, PH8;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:29:56";="590781803";0;Factures avec code PII ou PME sans APE;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:29:56";="590781803";0;Factures avec PH8 sans APE;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 10:29:56";="590781803";0;Factures avec code PII ou PME  et code PH8;2023.7;X590781803;05SEP23;10:29:44
"mco";"dgf";"2023";"7";"2023/09/05 14:40:07";="590780193";0;Factures avec APE sans code PI,PME, PH8;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:07";="590780193";0;Factures avec code PII ou PME sans APE;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:07";="590780193";0;Factures avec PH8 sans APE;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:07";="590780193";0;Factures avec code PII ou PME  et code PH8;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/07 20:06:55";="590781902";0;Factures avec APE sans code PI,PME, PH8;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:06:55";="590781902";0;Factures avec code PII ou PME sans APE;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:06:55";="590781902";0;Factures avec PH8 sans APE;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:06:55";="590781902";0;Factures avec code PII ou PME  et code PH8;2023.7;X590781902;07SEP23;20:06:41
