"champ";"statut";"annee";"periode";"date du resultat";"ipe";type;nb;mnt_br_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";01;322;32074.95;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";02;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";03;3;1292.05;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";04;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";05;6;547.6;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";06;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";07;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";08;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";09;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";10;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";11;20;2539.1945;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";12;4;33.96;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";13;12;1620.22;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";14;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";15;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:21";="590783239";16;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";01;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";02;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";03;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";04;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";05;9;145.11;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";06;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";07;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";08;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";09;3;856.46;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";10;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";11;2;337.21;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";12;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";13;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";14;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";15;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:37";="590782215";16;1;81.76;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";01;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";02;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";03;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";04;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";05;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";06;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";07;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";08;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";09;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";10;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";11;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";12;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";13;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";14;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";15;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:48";="020000071";16;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";01;5;904.895439;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";02;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";03;3;443.17;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";04;3;443.17;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";05;8;1189.615439;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";06;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";07;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";08;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";09;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";10;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";11;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";12;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";13;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";14;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";15;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:11";="590781415";16;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";01;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";02;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";03;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";04;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";05;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";06;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";07;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";08;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";09;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";10;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";11;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";12;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";13;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";14;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";15;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:06";="620100677";16;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";01;741;65774.98;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";02;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";03;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";04;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";05;135;8072.1;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";06;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";07;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";08;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";09;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";10;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";11;67;4346.4;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";12;17;803.39;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";13;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";14;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";15;1;89.24;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:11";="590781621";16;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";01;5;777.17;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";02;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";03;7;1699.5835;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";04;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";05;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";06;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";07;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";08;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";09;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";10;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";11;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";12;2;16.98;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";13;6;613.69;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";14;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";15;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:12";="020004404";16;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";01;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";02;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";03;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";04;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";05;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";06;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";07;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";08;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";09;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";10;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";11;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";12;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";13;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";14;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";15;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:51";="800000135";16;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";01;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";02;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";03;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";04;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";05;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";06;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";07;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";08;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";09;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";10;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";11;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";12;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";13;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";14;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";15;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:52";="590781795";16;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";01;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";02;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";03;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";04;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";05;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";06;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";07;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";08;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";09;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";10;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";11;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";12;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";13;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";14;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";15;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:33";="590781811";16;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";01;1;137.075131;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";02;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";03;2;317.32;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";04;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";05;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";06;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";07;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";08;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";09;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";10;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";11;1;74.82;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";12;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";13;21;2204.31;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";14;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";15;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:04";="800000093";16;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";01;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";02;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";03;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";04;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";05;1;30.12;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";06;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";07;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";08;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";09;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";10;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";11;6;569.15;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";12;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";13;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";14;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";15;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:43";="800000069";16;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";01;22;2806.2945;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";02;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";03;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";04;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";05;3;102.42;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";06;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";07;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";08;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";09;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";10;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";11;17;1431.83;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";12;1;102.57;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";13;6;781.1;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";14;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";15;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:26";="800000085";16;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";01;231;22515;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";02;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";03;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";04;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";05;1;52.26;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";06;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";07;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";08;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";09;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";10;0;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:25";="590782637";11;0;0;2023.7;X590782637;01SEP23;13:04:07
