"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;nombre;nb_nonval;nombre_02;nb_nonvalhp;nb_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8183610;8183610;1;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8184896;8184896;1;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8185513;8185513;4;0;0;0;4;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8186406;8186406;7;0;0;0;7;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8410016;8410016;17;0;0;0;17;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8410134;8410134;132;2;0;0;130;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8410163;8410163;9;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8416272;8416272;22;2;0;0;20;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8416289;8416289;3;0;0;0;3;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8416295;8416295;1;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8416800;8416800;3;0;0;0;3;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8416817;8416817;6;0;0;0;6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8416830;8416830;36;3;0;0;33;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8417142;8417142;24;1;0;0;23;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8427034;8427034;2;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8427070;8427070;1;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8427123;8427123;1;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8427531;8427531;43;0;0;0;43;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8428039;8428039;9;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:59";="020000063";8428045;8428045;2;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";3150071;3150071;128;4;0;0;124;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";3155884;3155884;1;0;0;0;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";3199597;3199597;68;0;0;0;68;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";3402466;3402466;4;0;0;0;4;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";3422167;3422167;1;0;0;0;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";3463048;3463048;7;0;0;0;7;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:07";="590000188";8141763;8141763;3;0;0;0;3;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3105573;3105573;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3130217;3130217;5;0;0;0;5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3136384;3136384;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3147643;3147643;4;0;0;0;4;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3149010;3149010;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3150711;3150711;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3177609;3177609;30;1;0;0;29;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3182272;3182272;22;1;0;0;21;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3187401;3187401;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3308069;3308069;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3309809;3309809;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";3349482;3349482;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";5189700;5189700;35;0;0;0;35;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8110060;8110060;16;0;0;0;16;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8113123;8113123;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8113241;8113241;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8113258;8113258;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8113264;8113264;5;0;0;0;5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8119367;8119367;13;0;0;0;13;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120821;8120821;53;3;0;0;50;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120838;8120838;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120850;8120850;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120896;8120896;43;3;0;0;40;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120933;8120933;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120940;8120940;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8120979;8120979;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8125267;8125267;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126189;8126189;9;0;0;0;9;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126284;8126284;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126290;8126290;9;0;0;0;9;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126350;8126350;10;0;0;0;10;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126373;8126373;9;0;0;0;9;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126396;8126396;54;0;0;0;54;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126404;8126404;12;0;0;0;12;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126500;8126500;18;0;0;0;18;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8126551;8126551;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8132250;8132250;32;0;0;0;32;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8134160;8134160;4;0;0;0;4;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8134208;8134208;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8142403;8142403;5;0;0;0;5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8142521;8142521;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8143182;8143182;22;2;0;0;20;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8144603;8144603;5;0;0;0;5;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8144610;8144610;13;0;0;0;13;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8144626;8144626;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8144661;8144661;9;0;0;0;9;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8144709;8144709;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8144744;8144744;23;0;0;0;23;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8149411;8149411;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8149440;8149440;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8149463;8149463;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8150816;8150816;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8150934;8150934;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8150940;8150940;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8150957;8150957;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8152910;8152910;9;0;0;0;9;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8153938;8153938;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8153967;8153967;8;0;0;0;8;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8154027;8154027;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8154168;8154168;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8154174;8154174;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8154211;8154211;2;0;0;0;2;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8154257;8154257;3;0;0;0;3;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8179398;8179398;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8179441;8179441;4;0;0;0;4;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8183900;8183900;6;0;0;0;6;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8183939;8183939;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:55:16";="620103432";8185186;8185186;1;0;0;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3123499;3123499;32;0;0;0;32;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3134741;3134741;6;0;0;0;6;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3139891;3139891;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3161442;3161442;6;0;0;0;6;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3177609;3177609;51;1;0;0;50;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3182272;3182272;42;1;0;0;41;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3195783;3195783;27;0;0;0;27;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3423161;3423161;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3486196;3486196;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";3496310;3496310;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8111207;8111207;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8113548;8113548;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120821;8120821;88;1;0;0;87;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120838;8120838;6;1;0;0;5;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120850;8120850;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120873;8120873;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120896;8120896;78;2;0;0;76;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120933;8120933;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120940;8120940;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8120979;8120979;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8126189;8126189;15;0;0;0;15;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8126290;8126290;15;0;0;0;15;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8126350;8126350;14;0;0;0;14;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8126373;8126373;14;0;0;0;14;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8126396;8126396;69;0;0;0;69;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8126404;8126404;22;0;0;0;22;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8132310;8132310;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8133261;8133261;20;0;0;0;20;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8133634;8133634;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8133663;8133663;30;0;0;0;30;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8134177;8134177;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8134504;8134504;11;0;0;0;11;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8134645;8134645;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8135018;8135018;8;0;0;0;8;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8135685;8135685;15;0;0;0;15;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8135751;8135751;13;0;0;0;13;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8135780;8135780;10;0;0;0;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8135811;8135811;8;0;0;0;8;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137572;8137572;15;0;0;0;15;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137610;8137610;7;0;0;0;7;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137661;8137661;6;0;0;0;6;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137738;8137738;15;0;0;0;15;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137780;8137780;15;0;0;0;15;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137804;8137804;25;0;0;0;25;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8137840;8137840;79;0;0;0;79;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8138146;8138146;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8139631;8139631;10;0;0;0;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8139648;8139648;10;0;0;0;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8139654;8139654;10;0;0;0;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8139677;8139677;10;0;0;0;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8139683;8139683;10;0;0;0;10;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8140657;8140657;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8140663;8140663;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8140692;8140692;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8140717;8140717;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8140775;8140775;4;0;0;0;4;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8141243;8141243;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143087;8143087;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143118;8143118;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143182;8143182;8;0;0;0;8;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143615;8143615;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143621;8143621;5;0;0;0;5;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143756;8143756;4;0;0;0;4;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143779;8143779;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143785;8143785;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8143816;8143816;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8144394;8144394;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8144603;8144603;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8144610;8144610;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8144690;8144690;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8144709;8144709;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8144744;8144744;1;0;0;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8145100;8145100;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8145235;8145235;5;0;0;0;5;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8147702;8147702;1;1;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8147719;8147719;14;1;0;0;13;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8173728;8173728;3;1;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8173740;8173740;3;1;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8178447;8178447;79;1;0;0;78;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8178789;8178789;3;0;0;0;3;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8179435;8179435;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:41";="590782637";8179441;8179441;2;0;0;0;2;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3101820;3101820;8;0;0;0;8;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3111668;3111668;27;1;0;0;26;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3117286;3117286;2;0;0;0;2;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3118222;3118222;6;0;0;0;6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3134741;3134741;3;0;0;0;3;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3140612;3140612;4;0;0;0;4;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3145130;3145130;5;0;0;0;5;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:41";="590781803";3148418;3148418;4;0;0;0;4;2023.7;X590781803;05SEP23;12:09:07
