"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;PU;nb;mnt_br;mnt_remb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.01;8;0.08;0.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.02;4;0.08;0.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.07;1;0.07;0.07;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.1;1;0.1;0.1;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.16;1;0.16;0.16;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.3;1;0.3;0.3;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;0.98;1;0.98;0.98;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;4.65;1;4.65;4.65;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;5.12;1;5.12;5.12;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;7.35;1;7.35;7.35;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;12.45;11;136.95;136.95;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;16.2;11;178.2;178.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;21.6;1;21.6;21.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;29.25;5;146.25;146.25;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;30.1;1;30.1;30.1;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;45.36;23;1043.28;1043.28;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;46.76;7;327.32;327.32;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;52.22;3;156.66;156.66;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;60.2;1;60.2;60.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;61.88;21;1299.48;1299.48;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;66.08;19;1255.52;1255.52;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;71.31;1;71.31;71.31;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;84.28;1;84.28;84.28;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;112.25;1;112.25;112.25;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;118.65;4;474.6;474.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;124.11;20;2482.2;2482.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;129.78;1;129.78;129.78;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;129.99;1;129.99;129.99;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;142.49;1;142.49;142.49;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;153.79;1;153.79;153.79;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;180.6;1;180.6;180.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;208.8;5;1044;1044;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;225.86;1;225.86;225.86;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;235.94;1;235.94;235.94;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;236.8;1;236.8;236.8;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;237.3;1;237.3;237.3;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;237.62;1;237.62;237.62;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;243.42;1;243.42;243.42;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;243.44;1;243.44;243.44;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;248.12;7;1736.84;1736.84;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;248.64;3;745.92;745.92;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;250.85;1;250.85;250.85;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;262.08;1;262.08;262.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;264.88;1;264.88;264.88;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;285.08;1;285.08;285.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;288.02;1;288.02;288.02;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;374.96;2;749.92;749.92;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;413.91;1;413.91;413.91;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;417.12;1;417.12;417.12;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";ERI;973.7;2;1947.4;1947.4;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";FPL;19.61;20;392.2;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";FPU;19.61;7066;138564.26;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";FPV;8.49;1430;12140.7;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";MAR;22;79;1738;1738;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PA;268.75;1;268.75;268.75;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHD;0.26;30;0.26;7.8;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHD;0.61;12;0.61;7.32;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHD;0.66;129;10.56;85.14;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHD;1.11;7;1.11;7.77;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHD;1.33;58;22.61;77.14;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;0.18;21;0.18;25.78;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;0.25;147;1.75;190.75;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;0.31;21;0.31;28.51;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;0.56;21;0.56;33.76;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;0.67;450;3.35;411.5;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;0.86;1600;9.46;1618;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1.32;518;22.44;969.76;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1.51;330;16.61;740.3;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1.69;30;1.69;72.7;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1.81;392;12.67;863.52;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1.86;1288;42.78;2901.68;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;2.51;1064;47.69;3088.64;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;2.66;1176;55.86;3590.16;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;2.92;36;2.92;127.12;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;3.57;100;3.57;379;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;4.4;28;4.4;145.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;4.87;56;4.87;294.72;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;5.36;728;69.68;4188.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;5.51;600;27.55;3416;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;7.25;60;7.25;457;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;8.5;60;8.5;532;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;8.93;60;8.93;557.8;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;9.14;180;54.84;1777.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;10.95;21;10.95;251.95;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;11.48;84;45.92;1052.32;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;12.06;462;265.32;6055.72;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;12.81;21;12.81;291.01;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;12.83;21;12.83;291.43;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;13.48;21;13.48;305.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;14.14;21;14.14;318.94;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;18.25;420;255.5;7973;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;19.04;180;114.24;3559.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;19.53;30;19.53;607.9;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;19.76;480;197.6;9704.8;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;20.42;92;490.08;2406.64;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;21.64;21;21.64;476.44;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;21.77;21;21.77;479.17;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;22.02;7;22.02;176.14;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;22.93;21;22.93;503.53;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;23.88;41;47.76;1023.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;24.09;83;96.36;2087.47;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;25.42;21;25.42;555.82;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;27.99;21;27.99;609.79;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;44.04;448;220.2;19839.92;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;81.68;3;245.04;311.04;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;138.84;96;3193.32;13834.64;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;151;2;151;324;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;151.98;9;455.94;1433.82;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;204.2;1;204.2;226.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;331.75;4;331.75;1349;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;331.82;20;1659.1;6746.4;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;331.83;8;663.66;2698.64;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;372.15;147;2605.05;54860.05;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;383.9;28;10749.2;11365.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;411.9;8;3295.2;3471.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;496.21;3;496.21;1510.63;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;561.55;4;2246.2;2334.2;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;611.07;4;1222.14;2488.28;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;683.99;18;12311.82;12707.82;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;992.41;3;992.41;2999.23;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1123.1;29;20215.8;32965.9;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1222;1;1222;1244;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1222.14;2;2444.28;2488.28;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1323.22;2;1323.22;2668.44;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1327.25;4;1327.25;5331;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;1327.3;28;9291.1;37318.4;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHH;2789;64;36257;178782;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHI;61.26;10;612.6;612.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHP;2.02;2400;12.12;4848;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHP;7.5;16;30;120;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;0.18;300;0.54;106;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;0.74;74;1.48;98.76;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;1.62;10;1.62;24.83;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;1.91;34;3.82;108.94;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;1.96;96;1.96;210.16;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;6.3;480;31.5;3134;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;6.76;58;20.28;458.08;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;17.18;24;17.18;434.32;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;44.95;14;44.95;651.3;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;65.5;40;131;1731.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;132.56;2;132.56;287.12;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;147.13;9;441.39;1390.17;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;181.94;6;363.88;1135.64;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;273.06;10;1365.3;2840.6;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHS;424.74;7;2548.44;3105.18;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHU;2.25;300;13.5;675;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHU;439.16;12;3513.28;5269.92;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHU;467.65;6;1870.6;2805.9;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:43";="020000253";PHU;2731.75;10;13658.75;27317.5;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/25 10:04:23";="620003376";FPL;19.61;6;117.66;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:23";="620003376";FPM;8.49;9;76.41;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:23";="620003376";FPU;19.61;8076;158370.36;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:23";="620003376";FPV;8.49;2788;23670.12;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;4.5;1;4.5;4.5;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;34.82;1;34.82;34.82;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;36.12;1;36.12;36.12;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;58.5;14;819;819;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;69.63;6;417.78;417.78;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;90.72;7;635.04;635.04;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;124.04;11;1364.44;1364.44;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;132.16;1;132.16;132.16;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;175.46;2;350.92;350.92;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;187.6;1;187.6;187.6;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;235.94;5;1179.7;1179.7;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;243.42;1;243.42;243.42;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;417.12;3;1251.36;1251.36;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;475.13;1;475.13;475.13;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";ERI;973.7;1;973.7;973.7;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";FPL;19.61;24;470.64;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";FPM;8.49;4;33.96;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";FPU;19.61;13256;259950.16;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";FPV;8.49;3270;27762.3;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";MAR;22;15;330;308;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";NUT;12.21;144;24.42;1758.24;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PA;150;4;600;465;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PA;215;1;215;150.5;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PA;225.75;1;225.75;158.03;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PE1 F;27.33;4;109.32;81.99;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PE2 F;12.52;51;638.52;638.52;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PHH;0.02;1260;0.28;333.2;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PHH;0.13;112;0.13;36.56;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PHH;0.15;56;0.15;30.4;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PHH;0.24;392;1.68;248.08;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PHH;0.26;180;0.26;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:11";="600100648";PHH;0.31;126;1.86;171.06;2023.7;X600100648;25AUG23;11:32:38
