"champ";"statut";"annee";"periode";"date du resultat";"ipe";date_fin;finessg;um;typ_um;mode_hospit;dateeffet;nblits_g;nbsupth;type;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";;800000200;0001;29;P;01/01/2012;0;0;2;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:27";="800000051";;800000200;0002;29;C;01/01/2012;0;0;2;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";;800000507;0002;19;C;01/01/2000;6;1272;2;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";;800000507;0001;29;C;01/01/2000;10;2120;2;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:40";="800000135";;800000507;0003;29;C;01/01/2000;8;1696;2;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0023;03A;C;20/03/2020;8;1696;1;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0024;07A;C;01/01/2005;6;1272;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0003;27;C;01/10/2018;35;7420;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0002;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0004;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0005;29;C;01/01/2021;5;1060;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0007;29;C;01/01/2006;30;6360;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0009;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0010;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0011;29;C;01/01/2021;10;2120;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0014;29;C;01/01/2021;12;2544;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0015;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0019;29;M;01/01/2015;4;848;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0020;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0022;29;M;01/01/2017;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0025;29;M;01/01/2012;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0028;29;C;01/01/2006;25;5300;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0031;29;P;01/01/2018;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0032;29;P;01/01/2006;2;424;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0027;43;P;01/01/2012;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0001;53;M;01/01/2017;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0008;53;P;01/01/2017;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0013;53;M;01/01/2016;24;5088;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0018;53;P;01/05/2010;16;3392;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0021;53;M;01/01/2016;33;6996;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0026;53;P;01/01/2017;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0030;53;M;01/03/2019;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0017;70;M;01/03/2019;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0012;71;C;01/01/2006;17;3604;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0006;73;M;01/01/2006;4;848;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0016;73;M;01/01/2006;1;212;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:12:04";="590782165";;590000592;0029;73;P;01/01/2006;3;636;2;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0029;01A;C;01/01/2005;8;1696;1;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0031;02A;C;01/01/2005;6;1272;1;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0013;03A;C;01/01/2008;6;1272;1;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0008;04;C;01/01/2005;6;1272;1;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0017;07A;C;01/01/2005;8;1696;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0030;08;C;01/07/2015;10;2120;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0010;19;C;01/01/2012;15;3180;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0024;19;P;01/09/2013;12;2544;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0027;27;C;01/01/2005;21;4452;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0034;27;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0042;28;C;01/01/2006;10;2120;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0044;28;P;01/01/2009;2;424;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0001;29;P;01/03/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0002;29;C;01/01/2019;3;636;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0006;29;C;01/01/2005;20;4240;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0007;29;C;01/01/2005;16;3392;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0014;29;C;01/01/2005;18;3816;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0020;29;C;01/01/2005;22;4664;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0025;29;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0028;29;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0032;29;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0033;29;C;01/01/2006;4;848;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0041;29;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0045;29;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0016;40;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0026;40;C;01/01/2010;8;1696;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0036;43;P;01/01/2010;10;2120;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0004;53;C;01/01/2010;5;1060;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0005;53;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0009;53;C;01/01/2005;3;636;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0011;53;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0015;53;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0019;53;C;01/01/2005;23;4876;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0022;53;C;01/01/2005;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0035;53;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0038;53;C;01/01/2006;19;4028;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0039;53;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0043;53;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0018;61;P;01/01/2017;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0021;70;P;01/01/2016;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0037;70;C;01/01/2006;4;848;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0003;71;P;18/08/2022;2;424;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0012;71;P;01/01/2006;2;424;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0040;71;C;01/01/2006;23;4876;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0046;71;C;01/01/2015;0;0;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:40:07";="620101360";;620000349;0023;73;C;01/01/2006;5;1060;2;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0009;03A;C;01/10/2013;8;1696;1;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0001;07A;C;27/02/2007;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0002;07A;C;27/02/2007;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0016;07A;C;27/02/2007;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0027;21;P;15/06/2012;8;1696;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0021;27;C;30/11/2017;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0028;27;C;01/01/2023;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0007;29;C;01/01/2017;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0011;29;C;23/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0013;29;C;01/01/2017;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0026;29;C;15/01/2016;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0003;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0004;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0005;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0008;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0010;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0014;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0015;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0017;53;C;01/02/2016;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0018;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0019;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0022;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0024;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0025;53;C;24/01/2011;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0006;73;C;15/01/2008;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0012;73;C;15/01/2008;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0020;73;C;15/01/2008;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:34";="590781662";;590000469;0023;73;C;15/01/2008;0;0;2;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0004;03A;C;12/12/2007;6;1272;1;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0003;07A;C;01/01/2006;5;1060;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0008;19;C;01/01/2013;10;2120;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0005;27;C;24/07/2005;15;3180;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0001;29;C;05/02/2005;15;3180;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0002;29;P;01/06/2023;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0006;29;P;01/06/2023;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0007;29;P;01/06/2023;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0009;29;P;06/04/2011;10;2120;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0011;29;P;01/06/2023;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0012;29;P;01/01/2002;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0013;29;P;01/06/2023;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0015;29;C;01/10/2015;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0010;73;C;01/01/2010;0;0;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:24";="590781621";;590000436;0014;73;C;01/01/1999;15;3180;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0020;03A;C;01/01/2012;6;1272;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0019;04;C;01/01/2012;6;1272;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0027;04;C;01/01/2012;0;0;1;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0006;29;C;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0018;29;C;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0024;29;P;01/03/2023;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0026;29;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0014;43;P;01/01/2012;11;2332;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0001;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0002;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0003;53;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0004;53;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0005;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0007;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0008;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0009;53;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0010;53;P;01/01/2018;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0011;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0012;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0015;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0016;53;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0017;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0021;53;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0022;53;P;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0023;53;C;01/06/2020;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0025;53;M;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0013;71;C;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:20:04";="590052056";;590052056;0028;73;C;01/01/2012;0;0;2;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";;590000527;0003;19;P;01/06/2011;5;1060;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";;590000527;0005;19;C;01/07/2011;15;3180;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";;590000527;0001;27;C;01/01/1999;29;6148;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";;590000527;0002;27;P;01/01/2011;5;1060;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:26";="590781795";;590000527;0004;27;C;01/01/1999;28;5936;2;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";;620000240;0004;19;C;04/08/2015;10;2120;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";;620000240;0005;19;C;22/07/2015;15;3180;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";;620000240;0006;19;P;22/07/2015;10;2120;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";;620000240;0001;27;C;01/01/2012;24;5088;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";;620000240;0002;29;P;01/04/2019;10;2120;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:30";="620100677";;620000240;0003;29;C;01/04/2019;10;2120;2;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:31";="590781415";;590000337;0028;01A;C;05/12/2000;13;2756;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:31";="590781415";;590000337;0037;02A;C;05/12/2000;10;2120;1;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:31";="590781415";;590000337;0019;02B;C;20/08/2020;6;1272;1;2023.7;X590781415;31AUG23;10:37:00
