"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;nb_cont;mnt_br_cont;mnt_am_cont;nb_rh;mnt_br_rh;mnt_am_rh;nb_re;mnt_br_re;mnt_am_re;nb_pl;mnt_br_pl;mnt_am_pl;nb_inter;mnt_br_inter;mnt_am_inter;nb_uhcd;mnt_br_uhcd;mnt_am_uhcd;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";11M03T;1;669.015204;531.46567806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";11M18Z;1;676.007669;671.27561532;0;0;0;0;0;0;31;21912.904639;21337.749533;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";11M19T;1;578.62779;574.57739547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";13M04T;1;858.439881;681.94464147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";14M03T;1;554.993556;551.10860111;0;0;0;0;0;0;77;41671.056093;40938.471819;70;18848.548335;17644.050755;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";14Z06T;1;457.654178;363.560479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";14Z16T;1;458.95317;455.74049781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";16M14Z;12;9801.772344;9733.1599376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";16M15T;1;844.948923;671.22742443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";17M14Z;2;1432.039234;1422.0149594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";18M021;2;2167.313382;1721.7137507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";18M11T;1;718.709238;570.94261867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";18M12Z;0;0;0;0;0;0;0;0;0;1;654.972981;650.38817013;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M06T;0;0;0;0;0;0;0;0;0;2;1434.451668;1139.5284051;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M07T;2;1463.498322;1453.2538337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M10T;0;0;0;0;0;0;0;0;0;1;662.500254;657.86275222;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M16T;1;648.838905;515.43762613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M18T;1;702.832806;697.91297636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M20T;1;608.556468;483.43725818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M21Z;9;6829.986624;6484.1413622;0;0;0;0;0;0;4;3001.363096;2980.3535543;2;762.168966;605.46702659;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";19M22T;0;0;0;0;0;0;0;0;0;0;0;0;5;1587.63618;1511.7496505;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";21M11T;1;715.812591;568.64152229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";21M131;1;1352.60385;1343.1356231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M06T;0;0;0;0;0;0;0;0;0;6;3589.379481;3220.0064521;3;810.088929;804.4183065;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M08J;6;4226.174343;4051.9246172;0;0;0;0;0;0;46;32882.053113;32372.106;68;25536.008679;25054.523105;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M11T;2;1434.311346;1139.4169333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M16T;1;613.327416;487.22729927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M19Z;3;2395.326609;2061.4180797;0;0;0;0;0;0;5;3833.918775;3500.4190468;2;762.168966;681.15040491;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M20T;81;61023.321626;51922.157554;0;0;0;0;0;0;145;109543.3126;97954.760743;138;51280.173282;44486.79496;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:38";="590782637";23M21T;164;89588.789355;72146.764179;0;0;0;0;0;0;1;554.993556;440.88688089;1;304.59546;241.97063342;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M07T;0;0;0;0;0;0;0;0;0;1;738.644985;733.47447011;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M08T;0;0;0;0;0;0;0;0;0;4;2660.595966;2239.0191639;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M21T;1;439.941181;349.48927419;18;8323.628606;8078.2538137;0;0;0;3;1413.212931;1216.2110484;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M22T;0;0;0;0;0;0;0;0;0;3;3135.434569;2850.7312366;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M231;1;1424.248254;1131.422813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M24T;1;1221.162228;970.09127392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M32Z;0;0;0;0;0;0;0;0;0;24;20510.407896;20366.835041;3;935.33934;868.29930626;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M34T;0;0;0;0;0;0;0;0;0;2;1458.587052;1158.7015541;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";01M35T;0;0;0;0;0;0;0;0;0;1;1213.003506;963.60998517;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";02M09Z;0;0;0;0;0;0;0;0;0;25;17656.026681;17532.434494;3;1118.071038;1110.2445407;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";03M03T;0;0;0;0;0;0;0;0;0;1;743.726646;590.81644758;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";05M05T;1;1021.305974;811.32546575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";05M13T;1;717.255903;569.78808934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";05M17T;0;0;0;0;0;0;0;0;0;19;12306.322595;12220.178337;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";06M02T;0;0;0;0;0;0;0;0;0;0;0;0;1;304.59546;241.97063342;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";06M12T;0;0;0;0;0;0;0;0;0;0;0;0;1;304.59546;241.97063342;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";06M16Z;0;0;0;0;0;0;0;0;0;2;1891.23987;1502.4009527;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";06M18T;1;710.560539;564.46929218;0;0;0;0;0;0;1;710.560539;564.46929218;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";08M06T;0;0;0;0;0;0;0;0;0;1;1126.575177;894.95132061;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";08M19T;1;779.979837;774.51997814;0;0;0;0;0;0;15;11699.697555;10533.471703;6;1956.89052;1684.0999815;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";09M05T;0;0;0;0;0;0;0;0;0;0;0;0;1;304.59546;302.46329178;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";09M07T;0;0;0;0;0;0;0;0;0;1;619.140756;491.84541657;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";09M09T;0;0;0;0;0;0;0;0;0;0;0;0;1;436.020546;346.37472174;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";10M07T;0;0;0;0;0;0;0;0;0;1;829.744032;659.14865902;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";10M09T;0;0;0;0;0;0;0;0;0;4;2991.336684;2527.3322879;9;3429.760347;2951.6517546;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";10M13T;6;4129.166634;3280.209974;0;0;0;0;0;0;226;160793.95669;158504.02436;31;11561.794863;11329.495542;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";10M14T;1;868.082007;689.60434636;0;0;0;0;0;0;3;2604.246021;2068.8130391;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";11M18Z;0;0;0;0;0;0;0;0;0;18;12550.804802;12462.949168;2;762.168966;756.83378324;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";11M19T;0;0;0;0;0;0;0;0;0;0;0;0;1;326.14842;259.09230485;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";13M04T;0;0;0;0;0;0;0;0;0;1;858.439881;852.43080183;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";14M02T;2;1591.075477;1416.5461719;0;0;0;0;0;0;0;0;0;2;872.041092;779.34312392;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";14M03T;1;554.993556;440.88688089;0;0;0;0;0;0;149;81410.568459;73873.897786;6;1584.493408;1466.1461799;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";14Z04T;0;0;0;0;0;0;0;0;0;0;0;0;1;570.629436;453.30802396;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";16M11T;0;0;0;1;987.034971;784.10058096;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";17M17T;0;0;0;0;0;0;0;0;0;0;0;0;1;503.836164;400.24744868;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";18M021;1;1083.656691;860.85687533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";19M02T;0;0;0;0;0;0;0;0;0;2;1162.618453;923.58409906;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";19M06T;0;0;0;0;0;0;0;0;0;5;3443.940612;3144.363809;1;355.902072;353.4107575;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";19M07T;0;0;0;0;0;0;0;0;0;24;17126.812782;15427.551249;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";19M171;0;0;0;0;0;0;0;0;0;18;12174.930334;9671.7646573;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";19M21Z;0;0;0;0;0;0;0;0;0;4;3103.92264;2619.8659043;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";19M22T;0;0;0;0;0;0;0;0;0;1;678.376686;538.90243936;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";21M02T;1;691.137312;549.03948065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";21M14T;1;708.299594;562.67319747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M06T;1;618.669675;614.33898728;0;0;0;0;0;0;34;20339.817059;17911.662228;17;4519.135031;4008.3935678;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M08J;0;0;0;0;0;0;0;0;0;133;94426.341819;93765.357426;29;10824.808308;10749.03465;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M11T;3;2056.694813;1633.8383594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M14Z;30;16263.437985;14538.263798;1;553.079163;439.36608709;0;0;0;0;0;0;2;540.059286;482.6509839;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M19Z;0;0;0;0;0;0;0;0;0;1;798.442203;792.85310758;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M20T;2;1530.472008;1215.8069632;0;0;0;0;0;0;1;765.236004;607.90348158;0;0;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:40";="590781803";23M21T;4;2183.303613;1734.4163902;0;0;0;0;0;0;1;554.993556;440.88688089;1;326.14842;259.09230485;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M07T;1;689.835622;548.00541812;0;0;0;0;0;0;2;1477.28997;1466.9489402;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M08T;2;1307.952024;1039.0370879;0;0;0;0;0;0;1;676.321971;537.27017376;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M10T;0;0;0;0;0;0;0;0;0;2;1922.61186;1718.2382193;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M11T;0;0;0;0;0;0;0;0;0;1;735.267234;730.12036336;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M12T;1;856.796109;680.63882899;2;1656.974991;1316.3009329;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M201;3;2315.343069;1839.308534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M21T;32;14794.1031;13112.479301;77;35743.258697;31706.772369;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M22T;1;937.160523;930.60039934;1;937.160523;744.48031947;0;0;0;1;937.160523;930.60039934;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M231;1;1035.987303;822.9883135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M25T;0;0;0;0;0;0;0;0;0;1;724.352187;719.28172169;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";01M32Z;2;1757.593188;1546.7610321;0;0;0;0;0;0;16;13828.46136;13214.604123;3;978.44526;842.04999076;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";02M07T;0;0;0;0;0;0;0;0;0;4;2913.356208;2892.9627145;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";02M09Z;0;0;0;0;0;0;0;0;0;2;1399.097318;1365.3036368;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";03M03T;1;743.726646;590.81644758;0;0;0;0;0;0;1;743.726646;590.81644758;2;762.168966;605.46702659;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";03M05T;10;6646.448727;5675.04448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";03M07T;0;0;0;0;0;0;0;0;0;1;1512.129918;1501.5450086;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";03M08T;1;728.255503;578.52617158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";03M14Z;0;0;0;0;0;0;0;0;0;1;879.471829;873.3155262;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M03T;0;0;0;0;0;0;0;0;0;2;1374.494082;1228.3853611;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M07T;0;0;0;0;0;0;0;0;0;1;792.177828;786.6325832;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M08T;1;770.678493;765.28374355;0;0;0;0;0;0;13;9764.200274;9552.9076351;1;381.084483;378.41689162;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M09T;1;1090.752975;866.49416334;0;0;0;0;0;0;1;1090.752975;866.49416334;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M111;0;0;0;0;0;0;0;0;0;3;3000.104406;2979.1036752;1;436.020546;432.96840218;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M14T;0;0;0;0;0;0;0;0;0;8;5745.598611;5705.3794207;1;381.084483;302.7335133;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M17T;1;623.580945;619.21587838;0;0;0;0;0;0;1;623.580945;619.21587838;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M18T;0;0;0;0;0;0;0;0;0;1;1334.66268;1325.3200412;1;692.448978;687.60183515;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";04M22Z;2;1542.479562;1531.6822051;0;0;0;0;0;0;57;43196.197932;40933.002412;3;1143.253449;1135.2506749;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M05T;0;0;0;0;0;0;0;0;0;2;1419.95841;1269.016831;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M11T;0;0;0;0;0;0;0;0;0;0;0;0;1;381.084483;354.41689162;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M12T;4;3372.581352;3348.9732825;0;0;0;0;0;0;6;5030.54814;4995.334303;1;436.020546;432.96840218;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M13T;0;0;0;0;0;0;0;0;0;2;1434.511806;1282.023201;2;762.168966;681.15040491;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M15T;0;0;0;0;0;0;0;0;0;5;3405.472588;2974.0020262;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M16T;1;724.442394;719.37129724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M17T;0;0;0;0;0;0;0;0;0;14;8749.189568;8190.2555567;2;652.29684;647.73076212;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M20Z;0;0;0;0;0;0;0;0;0;30;24508.498372;23832.837584;1;381.084483;302.7335133;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";05M23T;1;668.624307;663.94393685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";06M02T;2;1363.703129;1083.3257657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";06M08T;1;791.947299;629.12293433;0;0;0;0;0;0;0;0;0;1;381.084483;302.7335133;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";06M12T;2;1365.887093;1085.0607067;0;0;0;0;0;0;1;706.280718;701.33675297;1;326.14842;323.86538106;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";06M16Z;0;0;0;0;0;0;0;0;0;1;945.619935;939.00059546;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";06M18T;2;1374.172114;1223.4355862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";07M04T;1;805.34805;799.71061365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";07M06T;3;2726.000793;2706.9187874;0;0;0;0;0;0;2;1796.868693;1784.2906121;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:50";="590780227";07M08T;1;1084.027542;1076.4393492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
