"champ";"statut";"annee";"periode";"date du resultat";"ipe";niveau;eff;effmars;mnt_ghs;nbj;nbXinf;nbjXinf;mnt_exinf;nbxinfmars;nbjXinfmars;mnt_exinfmars;ghs50;mnt_ghs50;nbXsup;nbjXsup;mnt_exh;nbXsupmars;nbjXsupmars;mnt_exhmars;nbsuppdia;nb_9615;mnt_9615;mnt_rdth;nb_rdth;nb_ant;nb_sej_ant;mnt_ant;nb_rap;nbrea;mnt_rea;nbrep;mnt_rep;nbsi;mnt_si;nbsc;mnt_sc;mnt_suppdia;nbnn1;mnt_nn1;nbnn2;mnt_nn2;nbnn3;mnt_nn3;mnt_po;nb_po;nbcaisson;mnt_caisson;mnt_rap;nbsdc;mnt_sdc;nb_supp_inno;mnt_supp_inno;nb_ctc;mnt_ctc;px_moy;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";J;3035;2227;4385670.9315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;969.504744;0;0;1;447.801386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1445.4985956;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";T;6194;4510;3866177.6012;2123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1439.733789;0;0;0;0;0;0;3;2908.514232;0;0;76;36021.587077;58;21768.739233;1129.030812;1;337.978802;3;1605.7797;0;0;0;0;0;0;0;0;0;0;0;0;0;634.70922907;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:44";="620103440";Z;26409;19151;12407095.304;28915;1;3;-3849.437772;0;0;0;0;0;77;959;354624.23641;54;685;255761.6419;49;9;12957.604101;0;0;0;0;0;0;5;4697.617046;0;0;66;31355.961732;62;23501.878059;16473.980204;7;2564.103906;8;4395.366144;0;0;0;0;0;0;0;0;0;0;0;0;0;486.7210653;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";1;296;209;462225.05385;1218;3;5;-2837.527698;2;3;-1790.127846;0;0;10;82;20721.286698;9;76;19192.902378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1621.9892326;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";2;179;142;705459.86608;1527;1;2;-656.626776;1;2;-656.626776;0;0;13;71;12744.685962;11;57;10436.84967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4008.6476272;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";3;286;210;1619614.5022;3315;0;0;0;0;0;0;0;0;11;93;14626.850761;8;62;10829.420511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5714.1306048;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";4;74;49;521278.2771;1064;1;4;-1038.462984;1;4;-1038.462984;0;0;3;33;11357.502312;3;33;11357.502312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7183.7475193;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";C;1;1;10271.660607;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10271.660607;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";E;16;9;8965.023963;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560.31399769;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";T;406;288;166870.78961;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411.01179706;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:14:31";="800000085";Z;232;176;289287.6151;993;0;0;0;0;0;0;0;0;28;378;111717.45536;20;261;78683.707245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1728.4701313;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";1;19230;13949;53221735.652;46728;21;26;-14979.58423;15;20;-11607.72651;1;-676.171626;652;2541;477047.81111;483;1891;361040.27712;113;55;76806.906295;0;0;0;0;0;0;185;176510.15083;196;212065.5808;3971;1887596.7996;1152;439532.52961;41158.19039;122;43810.69364;1;549.420768;0;0;68731.465998;21;93;29610.539452;0;0;0;0;0;0;0;2946.4118557;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";2;8070;5780;49275608.13;60057;18;22;-19502.02802;12;16;-13567.0025;0;0;452;3348;538723.59247;343;2603;427505.82709;414;67;95891.335359;0;0;0;0;0;0;1222;1162398.7027;149;159314.19744;6845;3257352.1701;2440;924514.66848;123444.22769;35;12537.30197;9;4944.786912;4;4055.66552;18429.97613;6;149;47840.357416;0;4;62055.406697;0;0;0;0;6898.0927498;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";3;4989;3506;43201587.401;62111;30;52;-80154.38228;24;42;-72988.89924;0;0;271;3441;575221.05079;198;2371;406895.0611;291;67;93608.021343;0;0;1;1;430.237275;0;3653;3460120.0401;369;395713.77137;5908;2797395.1488;3177;1205020.012;79251.423786;115;41104.980954;29;15635.824044;38;40142.971715;91218.611367;18;575;182534.83972;0;3;47319.28461;0;0;7;69741.647703;10466.203825;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";4;2507;1761;39390647.413;55797;222;898;-596049.9655;153;650;-442434.9653;0;0;98;2588;1096719.0577;69;1835;795800.97211;246;11;15837.071679;0;0;0;0;0;0;13332;12584399.564;769;822604.08485;7300;3466167.3108;6690;2541756.3687;81752.222482;45;15209.04609;128;69688.619244;95;101844.14573;154011.75336;35;1106;351482.56047;0;4;61018.433914;0;0;29;288929.68334;24110.896438;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";A;4435;3182;8981120.3793;18931;20;52;-22159.77042;12;41;-17563.1726;0;0;131;450;63876.832974;93;346;53412.657207;0;0;0;0;0;169;86;71352.399507;0;0;0;0;0;7;3322.221187;43;16695.220893;0;1517;542225.11239;255;138105.61345;356;387885.0376;0;0;0;0;0;0;0;0;0;0;0;2295.9240241;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";B;1351;941;4454493.9929;13913;28;232;-31308.03979;20;176;-25282.94734;0;0;75;676;185455.11694;51;450;136598.69605;0;0;0;0;0;271;58;114755.74949;0;0;0;159;170133.00305;39;18439.833776;278;102893.88376;0;3158;1131230.9383;1735;919258.94928;3127;3369736.5229;0;0;0;0;0;0;0;0;0;0;0;7723.9747968;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";C;285;186;1073147.3249;3372;6;21;-3855.657723;5;14;-3755.357502;0;0;19;407;59457.379168;12;275;34749.680862;0;0;0;0;0;212;30;88240.33362;0;0;0;211;231861.90866;14;6306.741701;2;776.521902;0;751;267728.0625;320;172288.58963;372;404872.29671;0;0;0;0;0;0;0;0;0;0;0;8073.064916;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";D;57;37;299953.37631;966;0;0;0;0;0;0;0;0;5;135;31080.369164;1;6;2345.562414;0;0;0;0;0;71;16;29952.852789;0;6;5817.028464;0;0;4;1866.250138;6;2299.549869;0;89;31921.027518;263;136425.96722;96;101498.77851;0;0;0;0;0;0;0;0;0;0;0;11242.37193;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";E;168;120;170604.23556;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;19909.879602;3;3296.614815;112;53343.150477;1;358.245114;0;0;0;1;549.420768;114;121278.4674;40498.833411;13;4;1254.6754;0;0;0;0;0;0;0;2446.9852532;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";J;15318;10944;18751346.978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;79;37627.647314;5;1881.273081;2183.45979;1;366.300558;0;0;0;0;11160.079267;5;0;0;0;0;0;0;0;0;0;1227.6123344;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";T;24331;17101;15284484.023;7003;0;0;0;0;0;0;1;-428.653641;0;0;0;0;0;0;36;11;15646.795511;0;0;0;0;0;0;20;19015.328195;36;38539.91508;1141;542947.90077;71;27056.258292;11005.172486;7;2507.460394;1;549.420768;1;1013.91638;0;0;75;24135.948504;0;0;0;0;0;0;0;656.21936976;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:51:15";="590780193";Z;46564;33429;28459808.355;46118;2;2;-2259.755511;2;2;-2259.755511;0;0;208;2085;791625.59579;148;1484;589725.7768;117;10;14397.33789;0;0;0;0;0;0;112;107310.3246;76;78416.92848;205;96564.615849;140;53005.820475;37586.781137;24;8706.248124;15;8113.863708;18;19015.091865;11668.235358;5;229;74284.021188;0;0;0;0;0;0;0;639.08262743;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";1;1293;963;2367377.0308;3603;2;2;-1084.456707;1;1;-560.756781;0;0;74;269;48495.667664;60;231;41775.122298;0;0;0;0;0;0;0;0;0;6;5667.12179;0;0;121;57523.452139;40;15260.295507;0;19;6818.101822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1933.5322606;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";2;746;528;2862683.7555;5573;0;0;0;0;0;0;0;0;47;374;58175.39555;32;275;42618.728139;0;0;0;0;0;0;0;0;0;30;28635.422298;0;0;154;72601.076253;119;45632.752266;0;13;4676.941986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4118.5058228;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";3;842;598;4853074.3802;10141;0;0;0;0;0;0;0;0;65;638;104011.47315;40;412;63341.180409;0;0;0;0;0;0;0;0;0;199;189783.4039;0;0;276;131848.08788;257;97321.765773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6384.8445497;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";4;307;231;2699284.3649;6495;6;9;-6181.062009;4;5;-4824.380613;0;0;25;579;197954.70972;18;472;156534.67358;0;0;0;0;0;0;0;0;0;1134;1067713.1181;0;0;207;99636.511847;268;102373.048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13553.031566;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";A;460;314;852788.99856;1742;2;2;-755.339841;1;1;-390.576264;0;0;14;35;4633.776584;8;24;3292.314948;0;0;0;0;0;26;10;10761.88791;0;0;0;0;0;0;0;0;0;0;64;23046.731128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1935.8175094;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";B;125;95;328619.43956;642;0;0;0;0;0;0;0;0;2;3;328.85032;1;2;224.174418;0;0;0;0;0;7;7;2983.375509;0;0;0;0;0;5;2426.618415;0;0;0;128;46008.496988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3042.9342464;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";C;15;11;55970.621715;120;0;0;0;0;0;0;0;0;1;4;411.54438;1;4;411.54438;0;0;0;0;0;0;0;0;0;2;1789.102814;0;0;0;0;0;0;0;54;19242.116768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5160.8923785;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";D;3;2;13388.259304;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;430.237275;0;0;0;0;0;0;0;0;0;0;6;2027.872812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5282.1231303;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";E;28;19;22259.07813;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4847.52372;0;0;4;1791.205544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1032.0645498;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";J;1954;1320;2645016.7815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1353.6421604;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";T;1933;1544;966902.44959;791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7690.134334;2;716.490228;0;2;732.601116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504.93620035;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:17";="020004404";Z;1198;895;1095954.503;1782;0;0;0;0;0;0;0;0;26;212;81291.425779;22;189;74822.747415;0;0;0;0;0;0;0;0;0;4;3878.018976;0;0;3;1455.971049;2;716.490228;0;2;732.601116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988.33807195;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";1;1955;1379;3752473.6767;4877;0;0;0;0;0;0;0;0;71;244;40882.682073;51;171;29900.934336;3;0;0;0;0;0;0;0;0;12;11259.290243;0;0;104;49648.172498;101;38674.070985;1054.428978;0;0;0;0;0;0;11221.079259;4;0;0;0;0;0;0;0;0;0;1997.5516116;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";2;1337;917;5717664.0685;10725;0;0;0;0;0;0;0;0;89;451;72267.913469;70;331;51642.555315;50;0;0;0;0;0;0;0;0;46;43397.964832;0;0;337;160814.95349;138;51689.013507;15754.290432;0;0;0;0;0;0;9683.029863;3;0;0;0;0;0;0;0;0;0;4540.9657697;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";3;1324;885;8107134.255;17291;0;0;0;0;0;0;0;0;89;755;123016.37358;69;649;108168.25609;233;0;0;0;0;0;0;0;0;229;217069.66613;0;0;392;185931.81958;422;159583.87247;85773.279326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6705.8227085;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";4;502;357;4707129.5054;9130;14;46;-22646.58084;10;35;-15333.55625;0;0;12;203;71655.37748;9;188;67087.276659;136;0;0;0;0;0;0;0;0;1122;1066572.5284;0;0;109;51324.344973;351;133638.20015;50635.650028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12068.344673;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";A;464;324;917075.46208;1679;1;1;-364.763577;0;0;0;0;0;6;15;1704.00593;4;12;1398.619443;0;0;0;0;0;18;10;7546.273038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1995.6055549;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";B;99;69;206342.77195;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1290.711825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2097.3079169;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";C;21;11;72891.231048;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3471.0110023;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";D;3;3;19035.88206;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5817.028464;0;0;0;0;2;776.521902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8543.144142;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";E;46;29;29878.221772;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8725.542696;0;0;2;970.647366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;860.31330074;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";J;2684;1823;3536225.3995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.600704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1317.5402385;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";T;2448;1713;1284225.2322;1229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1939.009488;0;0;7;3322.221187;15;5763.882591;425.487408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;529.27934348;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:32";="590781605";Z;7252;5202;3733835.456;8073;0;0;0;0;0;0;0;0;48;401;159473.87065;31;286;113410.92656;23;0;0;0;0;0;0;0;0;8;7756.037952;0;0;0;0;8;3106.087608;7019.903892;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;539.32589025;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:44";="590781811";1;17;16;86625.960503;293;1;2;-1047.399852;0;0;0;0;0;12;23;5989.003098;12;23;5989.003098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5386.3272794;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:44";="590781811";2;65;44;461130.36034;1129;0;0;0;0;0;0;0;0;1;1;435.905942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7101.0194812;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:44";="590781811";3;4;2;48501.947823;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12125.486956;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:44";="590781811";T;1;1;558.742158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;558.742158;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:44";="590781811";Z;48;30;27254.38878;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567.79976625;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";1;416;295;686071.80656;839;0;0;0;0;0;0;0;0;6;17;2945.313763;3;7;1284.437427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1164.782853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1659.0911134;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";2;294;230;1157701.3141;2084;0;0;0;0;0;0;0;0;13;61;9091.282984;10;47;7325.961045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6988.697118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3992.4533815;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";3;321;229;1812415.7992;3671;0;0;0;0;0;0;0;0;19;168;31609.981524;14;148;27560.84448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;64831.799097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5946.596822;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";4;87;51;693781.86152;1618;1;6;-1169.142858;1;6;-1169.142858;0;0;8;171;53764.446091;4;71;23356.907613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;75967.413468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9452.2365312;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";A;206;138;388272.30112;716;1;2;-729.527154;0;0;0;0;0;2;4;497.862456;2;4;497.862456;0;0;0;0;0;1;1;430.237275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1885.7809403;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";B;28;19;55706.512437;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;401.951859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2003.8737249;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";C;1;0;2921.833452;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2921.833452;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";E;15;13;7810.708025;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520.71386833;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";J;389;268;513102.1307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1319.0286136;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";T;578;406;265676.03899;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;746.506065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460.93865927;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:34:30";="800000093";Z;644;409;547885.77122;863;1;2;-1213.455444;0;0;0;1;-780.0978105;12;76;27302.025915;6;36;13678.468284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;890.05317372;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";1;3346;2462;6863380.0627;9353;6;10;-5531.245392;4;6;-3436.445688;0;0;151;487;85756.229841;111;382;66560.43771;11;0;0;182.376782;1;0;0;0;0;28;26696.41281;0;0;457;216652.36844;27;10032.808122;4040.310532;39;14002.504202;25;13693.036596;0;0;0;0;0;0;0;0;0;0;0;0;0;2160.4617049;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";2;1840;1262;7497050.8214;13402;2;3;-2213.699826;2;3;-2213.699826;0;0;102;581;93867.281231;69;408;69491.674083;104;0;0;0;0;0;0;0;0;87;81573.639259;0;0;607;289676.05467;41;15648.556458;38542.920144;84;30174.489996;30;16482.62304;0;0;0;0;0;0;0;0;0;0;0;0;0;4380.8710252;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";3;1597;1102;9855387.416;20396;0;0;0;0;0;0;0;0;96;1004;179815.98801;66;740;140575.39146;237;5;7198.668945;1738.35693;9;0;0;0;0;518;488187.18337;0;0;614;291422.33939;97;36610.757952;86905.644572;11;3746.088578;26;13860.113928;0;0;0;0;0;0;0;0;0;0;0;0;0;6865.9189466;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";4;531;377;4900077.3517;10283;12;39;-21870.77698;9;29;-18377.86209;0;0;27;531;192098.66763;21;369;133282.07533;142;6;8543.26465;20027.032383;106;0;0;0;0;1846;1738212.8149;0;0;242;114784.2482;135;50824.389024;52570.437038;24;8791.213392;110;60436.28448;0;0;0;0;0;0;0;0;0;0;0;0;0;13417.127922;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:58";="600100713";A;1985;1321;3963245.5088;8344;5;10;-4004.870064;5;10;-4004.870064;0;0;57;145;15904.906767;32;86;9200.262045;0;0;0;0;0;24;11;9844.842528;0;2;1939.009488;0;0;0;0;0;0;0;513;183352.38354;276;147604.28459;0;0;0;0;0;0;0;0;0;0;0;0;0;2175.2574638;2023.7;X600100713;31AUG23;14:51:48
