"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;ghs;COUNT;PERCENT;pcum;scum;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";01M25T;5107;1;0.0624219725;90.38701623;1448;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";01M303;316;1;0.0624219725;90.449438202;1449;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";01M31T;5113;1;0.0624219725;90.511860175;1450;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";01M32Z;324;1;0.0624219725;87.890137328;1408;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";01M34T;5116;1;0.0624219725;90.574282147;1451;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";02C07J;434;1;0.0624219725;90.63670412;1452;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";02M081;5138;1;0.0624219725;90.699126092;1453;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";02M08T;5138;1;0.0624219725;88.202247191;1413;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03C101;643;1;0.0624219725;90.761548065;1454;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03C121;651;1;0.0624219725;90.823970037;1455;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03C21J;696;1;0.0624219725;90.88639201;1456;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03C28J;714;1;0.0624219725;90.948813983;1457;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M03T;9999;1;0.0624219725;88.327091136;1415;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M04T;5169;1;0.0624219725;91.011235955;1458;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M08T;879;1;0.0624219725;89.013732834;1426;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M08T;9999;1;0.0624219725;88.951310861;1425;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M101;5175;1;0.0624219725;91.073657928;1459;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M102;857;1;0.0624219725;91.1360799;1460;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M112;861;1;0.0624219725;91.198501873;1461;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";03M131;868;1;0.0624219725;91.260923845;1462;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M022;1131;1;0.0624219725;91.323345818;1463;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M02T;5185;1;0.0624219725;91.38576779;1464;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M032;1135;1;0.0624219725;91.448189763;1465;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M041;1138;1;0.0624219725;91.510611735;1466;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M043;1140;1;0.0624219725;91.573033708;1467;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M052;1143;1;0.0624219725;91.63545568;1468;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M05T;5188;1;0.0624219725;91.697877653;1469;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M06T;1150;1;0.0624219725;91.760299625;1470;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M071;1151;1;0.0624219725;91.822721598;1471;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M092;1162;1;0.0624219725;91.885143571;1472;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M093;1163;1;0.0624219725;91.947565543;1473;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M111;1171;1;0.0624219725;87.952559301;1409;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M113;1173;1;0.0624219725;92.009987516;1474;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M12T;1179;1;0.0624219725;92.072409488;1475;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M131;5196;1;0.0624219725;92.134831461;1476;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M132;5196;1;0.0624219725;92.197253433;1477;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M133;1182;1;0.0624219725;92.259675406;1478;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M142;1186;1;0.0624219725;92.322097378;1479;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M14T;9999;1;0.0624219725;92.384519351;1480;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M16T;5199;1;0.0624219725;92.446941323;1481;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M182;1206;1;0.0624219725;92.509363296;1482;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M18T;1240;1;0.0624219725;89.076154806;1427;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M18T;5248;1;0.0624219725;89.138576779;1428;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M251;5255;1;0.0624219725;92.571785268;1483;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M253;1229;1;0.0624219725;92.634207241;1484;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M25T;5255;1;0.0624219725;92.696629213;1485;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";04M271;1241;1;0.0624219725;92.759051186;1486;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05K101;1702;1;0.0624219725;92.821473159;1487;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M04T;5293;1;0.0624219725;92.883895131;1488;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M093;1755;1;0.0624219725;92.946317104;1489;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M12T;5335;1;0.0624219725;93.008739076;1490;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M15T;5338;1;0.0624219725;93.071161049;1491;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M16T;5339;1;0.0624219725;93.133583021;1492;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M22E;5345;1;0.0624219725;93.196004994;1493;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";05M23Z;1807;1;0.0624219725;93.258426966;1494;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C042;1940;1;0.0624219725;93.320848939;1495;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C081;1951;1;0.0624219725;93.383270911;1496;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C083;1953;1;0.0624219725;93.445692884;1497;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C091;1955;1;0.0624219725;93.508114856;1498;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C093;1957;1;0.0624219725;93.570536829;1499;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C121;1969;1;0.0624219725;93.632958801;1500;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06C203;1998;1;0.0624219725;93.695380774;1501;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06K05J;2122;1;0.0624219725;93.757802747;1502;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M031;2129;1;0.0624219725;93.820224719;1503;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M032;2130;1;0.0624219725;93.882646692;1504;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M03T;2133;1;0.0624219725;88.014981273;1410;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M041;2134;1;0.0624219725;93.945068664;1505;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M042;2135;1;0.0624219725;94.007490637;1506;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M04T;2199;1;0.0624219725;89.200998752;1429;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M04T;5373;1;0.0624219725;89.263420724;1430;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M083;2155;1;0.0624219725;94.069912609;1507;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M08T;5377;1;0.0624219725;94.132334582;1508;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M091;2158;1;0.0624219725;94.194756554;1509;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M12T;2200;1;0.0624219725;87.702871411;1405;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M16Z;9999;1;0.0624219725;94.257178527;1510;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";06M193;2192;1;0.0624219725;94.319600499;1511;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";07C14J;2355;1;0.0624219725;94.382022472;1512;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";07M022;2515;1;0.0624219725;94.444444444;1513;1;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:44";="590797353";07M102;2545;1;0.0624219725;94.506866417;1514;0;2023.7;X590797353;30AUG23;10:32:13
