"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;nb;mnt_br;mnt_remb;nb_fides;mnt_br_fides;mnt_remb_fides;spec_fx;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/09 14:38:44";="600100168";ADA;14;1083.07;973.54;13;958.44;848.91;0;2023.7;X600100168;09AUG23;14:38:36
"mco";"dgf";"2023";"7";"2023/08/09 14:38:44";="600100168";ADC;168;15749.93;15369.345;35;1725.84;1405.617;0;2023.7;X600100168;09AUG23;14:38:36
"mco";"dgf";"2023";"7";"2023/08/09 14:38:44";="600100168";ADE;464;40807.82;33972.4335;461;40735.05;33899.6635;0;2023.7;X600100168;09AUG23;14:38:36
"mco";"dgf";"2023";"7";"2023/08/09 14:38:44";="600100168";ADI;4;601.71;507.597;4;601.71;507.597;0;2023.7;X600100168;09AUG23;14:38:36
"mco";"dgf";"2023";"7";"2023/08/09 14:38:44";="600100168";ATM;1545;67087.34;57797.8205;784;33784.91;28321.0265;0;2023.7;X600100168;09AUG23;14:38:36
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";ACO;21;1771.38;1716.516;2;627;627;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";ADA;8;654.97;639.685;7;606.97;591.685;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";ADC;1354.5;80828.19;69090.901;1229.5;78000.68;66595.149;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";ADE;8385;585452.05;498489.65734;7315;517844.68;443641.11934;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";ADI;18559;502181.94;392928.244;18527;501218.17;392077.304;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";ATM;6783;290645.64;242154.71838;5565;230131.25;189646.2655;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";AXI;8;231.36;170.628;8;231.36;170.628;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";CM0;1;120;84;1;120;84;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";CT0;1;10;7;1;10;7;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";END;6;352;315.4;6;352;315.4;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";IC0;1;90;63;1;90;63;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";IMP;4;430;301;4;430;301;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";PA0;11;3149.75;2633.75;11;3149.75;2633.75;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";PT0;8;1225.5;986.85;8;1225.5;986.85;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";RS0;3;64.5;51.6;3;64.5;51.6;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/10 13:22:55";="590780227";SDE;30;1624.5;1208.97;30;1624.5;1208.97;0;2023.7;X590780227;10AUG23;13:22:39
"mco";"dgf";"2023";"7";"2023/08/18 15:14:45";="020000022";ADC;18;676.99;473.893;18;676.99;473.893;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:45";="020000022";ADE;472;28337.54;24232.996;472;28337.54;24232.996;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:45";="020000022";ADI;1714;49093.37;37783.082;1714;49093.37;37783.082;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:45";="020000022";ATM;392;9729.45;7811.456;363;7594.77;5894.084;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/21 15:04:27";="600100572";ADC;237;8173.76;5949.733;232;7976.91;5781.901;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:27";="600100572";ADE;1284;50069.12;39191.0635;1284;50069.12;39191.0635;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:27";="600100572";ADI;2846;79962.91;65954.243;2839;79813.08;65834.379;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:27";="600100572";ATM;952;31168.94;24057.751;911;30206.98;23247.835;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/22 17:50:52";="590782439";ADC;291;16661.36;13253.972;70;5396.76;4044.816;0;2023.7;X590782439;22AUG23;17:50:43
"mco";"dgf";"2023";"7";"2023/08/22 17:50:52";="590782439";ADE;1055;61073.86;49095.506;1049;60639.33;48690.65;0;2023.7;X590782439;22AUG23;17:50:43
"mco";"dgf";"2023";"7";"2023/08/22 17:50:52";="590782439";ADI;4381;146259.13;110705.374;3737;123584.62;92095.758;0;2023.7;X590782439;22AUG23;17:50:43
"mco";"dgf";"2023";"7";"2023/08/22 17:50:52";="590782439";ATM;2461;121700.97;103807.6375;1575;90501.33;77590.5835;0;2023.7;X590782439;22AUG23;17:50:43
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";ACO;3;192.52;165.088;0;0;0;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";ADC;337.5;13640.34;11053.29;304.5;11811.94;9294.54;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";ADE;4904;340736.38;289882.05496;4470;314784.08;268720.48496;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";ADI;8943;394914.68;322135.0515;8943;394914.68;322135.0515;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 09:38:59";="590781605";ATM;6971;255464.07;206784.3515;6475;227900.83;182568.3855;0;2023.7;X590781605;24AUG23;9:38:44
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";ACO;3;427.66;427.66;1;316.94;316.94;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";ADC;665;26793.95;22257.010439;463;20244.98;16205.590279;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";ADE;6128;420173.44;349941.67681;5551;385440.09;321191.93281;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";ADI;6950;216728.61;163290.71897;6944;216579.59;163156.47738;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";ATM;9876;372301.57;308248.49607;8729;302377.16;248714.56607;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";AXI;209;6044.28;4857.247032;209;6044.28;4857.247032;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";CM0;1;120;93.468;1;120;93.468;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";END;51;3715;2880.0016;51;3715;2880.0016;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";PA0;3;731;620.1804;3;731;620.1804;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";PF0;1;120;94.26;1;120;94.26;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";PT0;4;419.25;340.5987;4;419.25;340.5987;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";SDE;193;10637.4;8316.25206;193;10637.4;8316.25206;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/24 12:29:50";="020000253";TDS;1;96.4;82.2774;1;96.4;82.2774;0;2023.7;X020000253;24AUG23;12:29:35
"mco";"dgf";"2023";"7";"2023/08/25 10:04:31";="620003376";ADA;1;55.35;38.745;1;55.35;38.745;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:31";="620003376";ADC;308;19607.35;16479.277;240;12761.97;9655.401;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:31";="620003376";ADE;2745;180380.33;155212.272;2623;176627.66;151777.152;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:31";="620003376";ADI;5729;196387.39;152674.17609;5722;196118.1;152404.88609;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 10:04:31";="620003376";ATM;6258;310704.69;266995.1143;5008;231496.46;198153.9735;0;2023.7;X620003376;25AUG23;10:04:13
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";ADA;1;48;33.6;1;48;33.6;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";ADC;295.5;25025.57;21757.8645;255.5;18984.85;15731.6085;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";ADE;3020;173413.08;141121.441;3020;173413.08;141121.441;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";ADI;12037;303033.62;238655.49147;12036;302953.82;238575.69147;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";ATM;4034;93400.65;70528.4345;3954;89787.56;67416.7465;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";AXI;31;893.63;677.597;31;893.63;677.597;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";PA0;3;473;385.925;3;473;385.925;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";RA0;3;139.75;139.75;3;139.75;139.75;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";RS0;1;21.5;15.05;1;21.5;15.05;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 11:33:18";="600100648";SDE;28;1956.39;1419.123;28;1956.39;1419.123;0;2023.7;X600100648;25AUG23;11:32:38
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";ACO;68;4236.62;3766.348;27;1420.8;1136.64;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";ADA;1;78.3;62.64;0;0;0;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";ADC;998;47757.74;42242.329;752;34431.15;29003.382;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";ADE;16493;985408.36;838127.97722;15310;930750.11;791806.25922;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";ADI;18051;582465.1;485528.75235;18023;581677.73;484889.30035;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";ATM;11928;490052.15;425951.47718;11387;459892.06;398562.25518;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";IMP;1;422.18;422.18;1;422.18;422.18;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 12:07:05";="620101337";PA1;14;2100;1695;14;2100;1695;0;2023.7;X620101337;25AUG23;12:06:41
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";ACO;3;179.3;165.584;0;0;0;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";ADA;3;144.02;144.02;1;48.02;48.02;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";ADC;171.5;7853.55;6364.51;161.5;7222.76;5785.454;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";ADE;2932;216842.1;183290.7;2374;188428.79;158428.756;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";ADI;3731;86722.09;72535.676;3729;86662.76;72488.212;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:11:48";="020000287";ATM;8477;395831.04;342601.637;8017;366596.14;317124.577;0;2023.7;X020000287;25AUG23;14:11:36
"mco";"dgf";"2023";"7";"2023/08/25 14:48:11";="800000077";ADC;5;241.65;176.6;4;167.2;117.04;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:11";="800000077";ADE;467;32535.95;25488.2125;467;32535.95;25488.2125;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:11";="800000077";ADI;1740;53081.74;38641.168;1739;53054.09;38619.048;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 14:48:11";="800000077";ATM;618;23172.82;18336.4275;602;22483.17;17690.6915;0;2023.7;X800000077;25AUG23;14:48:03
"mco";"dgf";"2023";"7";"2023/08/25 15:06:51";="590785374";ATM;5336;288318.17;251305.60129;5241;279404.57;242992.96129;0;2023.7;X590785374;25AUG23;15:06:41
"mco";"dgf";"2023";"7";"2023/08/28 12:09:51";="590782645";ADC;2;64.52;45.164;2;64.52;45.164;0;2023.7;X590782645;28AUG23;12:09:43
"mco";"dgf";"2023";"7";"2023/08/28 12:09:51";="590782645";ADE;561;25180.46;19135.9395;561;25180.46;19135.9395;0;2023.7;X590782645;28AUG23;12:09:43
"mco";"dgf";"2023";"7";"2023/08/28 12:09:51";="590782645";ADI;3685;120987.96;88770.111;3685;120987.96;88770.111;0;2023.7;X590782645;28AUG23;12:09:43
"mco";"dgf";"2023";"7";"2023/08/28 12:09:51";="590782645";ATM;230;12296.5;10258.083;224;12144.82;10126.627;0;2023.7;X590782645;28AUG23;12:09:43
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";ACO;26;1677.32;1542.804;0;0;0;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";ADA;13;1053.02;995.42;8;773.77;716.17;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";ADC;1399.5;90930.99;82583.99;1082.5;76657.73;68985.438;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";ADE;14925;1037081.68;917552.72603;12425;875070.26;783700.8735;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";ADI;29338;978535.51;855704.631;29300;977478.86;854772.659;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";ATM;22112;954414.91;858561.45818;19877;804896.38;718925.37018;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";AXI;144;7525.46;5484.722;144;7525.46;5484.722;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";END;13;299;209.3;13;299;209.3;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";PA0;4;892.25;892.25;4;892.25;892.25;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";PT0;1;118.25;118.25;1;118.25;118.25;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";RA0;1;75.25;75.25;1;75.25;75.25;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";RE1;3;120.4;120.4;3;120.4;120.4;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";RPN;1;38.7;38.7;1;38.7;38.7;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";SDE;355;16189.69;11639.218;355;16189.69;11639.218;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 12:52:22";="590782421";TDS;5;200;164;5;200;164;0;2023.7;X590782421;28AUG23;12:51:57
"mco";"dgf";"2023";"7";"2023/08/28 14:31:13";="020000063";ACO;19;1294.56;1225.06;2;287.34;270.06;0;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:13";="020000063";ADA;270;17367.28;16788.627712;237;16011.45;15471.197712;0;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:13";="020000063";ADC;1713;88754.9;77988.146474;1496;78973;68799.226474;0;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:13";="020000063";ADE;7823;469959.04;390341.9755;7569;454630.19;377202.9775;0;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:13";="020000063";ADI;14918;359985.21;287041.82134;14904;359785.69;286842.30134;0;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 14:31:13";="020000063";ATM;24278;1111807.18;967762.88974;22153;966682.82;830909.04501;0;2023.7;X020000063;28AUG23;14:30:50
"mco";"dgf";"2023";"7";"2023/08/28 15:42:19";="020004495";ADC;52;1992.92;1414.019;52;1992.92;1414.019;0;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:19";="020004495";ADE;2166;145580.42;123928.6505;2166;145580.42;123928.6505;0;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:19";="020004495";ADI;4751;117294.28;93168.142;4750;117271.16;93145.022;0;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 15:42:19";="020004495";ATM;1371;42124.28;36265.3725;1313;40424.55;34733.2905;0;2023.7;X020004495;28AUG23;15:42:08
"mco";"dgf";"2023";"7";"2023/08/28 17:55:44";="800000051";ADC;14;561.39;405.513;14;561.39;405.513;0;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:44";="800000051";ADE;271;19681.47;15399.571;271;19681.47;15399.571;0;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:44";="800000051";ADI;3390;89392.02;66288.7365;3390;89392.02;66288.7365;0;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 17:55:44";="800000051";ATM;448;20466.58;15656.7635;448;20466.58;15656.7635;0;2023.7;X800000051;28AUG23;17:55:36
"mco";"dgf";"2023";"7";"2023/08/28 18:05:56";="800000036";ADC;1;41.8;29.26;1;41.8;29.26;0;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:56";="800000036";ADE;280;16759.73;13072.253;280;16759.73;13072.253;0;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:56";="800000036";ADI;1010;30855.72;23530.5985;1010;30855.72;23530.5985;0;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/28 18:05:56";="800000036";ATM;740;44784.51;34278.904;740;44784.51;34278.904;0;2023.7;X800000036;28AUG23;18:05:49
"mco";"dgf";"2023";"7";"2023/08/29 09:15:27";="020000055";ADE;94;9070.06;7912.18;94;9070.06;7912.18;0;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:15:27";="020000055";ATM;347;16415.55;14517.753;347;16415.55;14517.753;0;2023.7;X020000055;29AUG23;9:15:15
"mco";"dgf";"2023";"7";"2023/08/29 09:49:34";="590782652";ACO;2;137.16;109.728;0;0;0;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:34";="590782652";ADA;31;1513.15;1160.005;31;1513.15;1160.005;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:34";="590782652";ADC;205;9580.09;7071.1985;194;8865.96;6384.1825;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:34";="590782652";ADE;3878;246783.73;217105.3785;3374;218540.88;194121.0725;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:34";="590782652";ADI;9357;246518.49;194153.997;9352;246379.22;194037.649;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 09:49:34";="590782652";ATM;4832;253771.41;234039.278;2434;81456.81;68830.9;0;2023.7;X590782652;29AUG23;9:49:22
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";ACO;25;1481.46;1271.076;10;562.56;510.72;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";ADA;6;344.17;308.98;5;296.17;260.98;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";ADC;819.5;34572.67;28224.9835;543;27735.03;22223.2175;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";ADE;7441;526323.26;443913.501;6618;473097.07;398995.281;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";ADI;15860;469396.1;375828.4353;15851;468692.84;375135.9653;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";ATM;12256;611144.64;509243.08007;10638;506946.03;417142.04607;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";AXI;32;925.44;682.512;32;925.44;682.512;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";CT0;1;10;7;1;10;7;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";END;13;1018.06;781.342;13;1018.06;781.342;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";IC0;1;90;63;1;90;63;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";PA0;1;182.75;127.925;1;182.75;127.925;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";PF0;1;120;84;1;120;84;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";PT0;1;86;86;1;86;86;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 11:59:22";="020000261";SDE;29;1499.7;1187.82;29;1499.7;1187.82;0;2023.7;X020000261;29AUG23;11:59:04
"mco";"dgf";"2023";"7";"2023/08/29 13:08:37";="620000026";ADC;17;1236.58;1071.099;17;1236.58;1071.099;0;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:37";="620000026";ADE;1807;73697.52;57618.337;1807;73697.52;57618.337;0;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:37";="620000026";ADI;20778;1049289.56;869530.7505;20777;1049261.91;869508.6305;0;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 13:08:37";="620000026";ATM;4934;305881.16;273519.7445;4896;302918.2;270729.6285;0;2023.7;X620000026;29AUG23;13:08:26
"mco";"dgf";"2023";"7";"2023/08/29 14:03:38";="590000600";ADC;8;826.24;671.32;8;826.24;671.32;0;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:38";="590000600";ADE;532;27820.07;22222.979;532;27820.07;22222.979;0;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:38";="590000600";ADI;2076;54027.15;43667.0465;2076;54027.15;43667.0465;0;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:03:38";="590000600";ATM;273;20960.63;18023.455;30;1275.86;1177.661;0;2023.7;X590000600;29AUG23;14:03:29
"mco";"dgf";"2023";"7";"2023/08/29 14:32:43";="620003350";ADC;35;906.55;693.817;35;906.55;693.817;0;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:43";="620003350";ADE;1897;141028.94;119340.377;1895;140742.78;119054.217;0;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:43";="620003350";ADI;3306;104137.23;85273.237;3306;104137.23;85273.237;0;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:32:43";="620003350";ATM;3427;180203.1;160458.464;2658;106297.5;97491.104;0;2023.7;X620003350;29AUG23;14:32:33
"mco";"dgf";"2023";"7";"2023/08/29 14:46:27";="590781670";ACO;1;353.5;353.5;1;353.5;353.5;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:27";="590781670";ADA;1;71.02;49.714;1;71.02;49.714;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:27";="590781670";ADC;268.5;14181.98;11824.359;104.5;6985.09;5938.509;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:27";="590781670";ADE;1275;70395.52;56535.415;1275;70395.52;56535.415;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:27";="590781670";ADI;8761;290051.41;226240.7965;8595;285230.2;222294.4265;0;2023.7;X590781670;29AUG23;14:46:17
