"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghm;effh;sdstoth;dmsh;dms;nbjth;delta;diff;signe;absdiff;x;periode;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";23M063;16;94;5.875;12.49107538;199.85720608;105.85720608;6.6160753798;+;6.6160753798;3;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";01M304;28;516;18.428571429;23.370096225;654.3626943;138.3626943;4.9415247964;+;4.9415247964;4;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";08M143;10;77;7.7;12.639374425;126.39374425;49.39374425;4.939374425;+;4.939374425;5;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";09M053;13;93;7.1538461538;11.306101695;146.97932203;53.979322034;4.1522555411;+;4.1522555411;6;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";11K023;10;116;11.6;15.55393586;155.5393586;39.539358601;3.9539358601;+;3.9539358601;7;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";18M033;11;77;7;10.814536189;118.95989808;41.959898077;3.8145361888;+;3.8145361888;8;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";07M072;28;151;5.3928571429;8.8335029514;247.33808264;96.338082638;3.4406458085;+;3.4406458085;9;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M074;10;301;30.1;20.962760756;209.62760756;-91.37239244;-9.137239244;-;9.1372392438;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";16M102;13;185;14.230769231;7.5044530108;97.55788914;-87.44211086;-6.72631622;-;6.72631622;1;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";17M094;14;522;37.285714286;31.899631676;446.59484346;-75.40515654;-5.38608261;-;5.3860826098;2;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";05C152;15;150;10;5.922673031;88.840095465;-61.15990453;-4.077326969;-;4.077326969;3;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M133;18;298;16.555555556;12.516815489;225.30267879;-72.69732121;-4.038740067;-;4.0387400669;4;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";05M094;17;376;22.117647059;18.190425743;309.23723763;-66.76276237;-3.927221316;-;3.9272213156;5;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";05M123;14;217;15.5;11.814889964;165.4084595;-51.5915405;-3.685110036;-;3.6851100359;6;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";06C042;14;153;10.928571429;7.6933953312;107.70753464;-45.29246536;-3.235176097;-;3.2351760974;7;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";04M092;13;135;10.384615385;7.250194371;94.252526823;-40.74747318;-3.134421014;-;3.1344210136;8;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:16";="020000063";05C191;24;119;4.9583333333;2.7004821601;64.811571842;-54.18842816;-2.257851173;-;2.2578511733;9;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";23Z02Z;68;778;11.441176471;15.896628806;1080.9707588;302.97075882;4.4554523356;+;4.4554523356;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";10M182;11;50;4.5454545455;8.0288948969;88.317843866;38.317843866;3.4834403515;+;3.4834403515;1;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";13C141;13;14;1.0769230769;2.8640684411;37.232889734;23.232889734;1.7871453641;+;1.7871453641;2;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17M063;10;59;5.9;7.4635887673;74.635887673;15.635887673;1.5635887673;+;1.5635887673;3;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17K081;60;89;1.4833333333;2.8734671126;172.40802676;83.408026756;1.3901337793;+;1.3901337793;4;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17K091;22;14;0.6363636364;1.6710784314;36.76372549;22.76372549;1.034714795;+;1.034714795;5;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";06C044;10;243;24.3;25.303792981;253.03792981;10.037929812;1.0037929812;+;1.0037929812;6;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17K041;13;6;0.4615384615;1.245210084;16.187731092;10.187731092;0.7836716225;+;0.7836716225;7;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C201;39;43;1.1025641026;1.6615294413;64.799648212;21.799648212;0.5589653388;+;0.5589653388;8;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C211;61;51;0.8360655738;1.2824468085;78.229255319;27.229255319;0.4463812347;+;0.4463812347;9;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C181;25;96;3.84;2.9632135307;74.080338266;-21.91966173;-0.876786469;-;0.8767864693;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17M062;12;60;5;4.5328146453;54.393775744;-5.606224256;-0.467185355;-;0.4671853547;1;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17M061;47;203;4.3191489362;3.8554503394;181.20616595;-21.79383405;-0.463698597;-;0.4636985967;2;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C191;50;130;2.6;2.3100917431;115.50458716;-14.49541284;-0.289908257;-;0.2899082569;3;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";06C044;14;279;19.928571429;26.155659249;366.17922948;87.179229481;6.2270878201;+;6.2270878201;0;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";10M183;16;134;8.375;13.290259855;212.64415768;78.644157681;4.915259855;+;4.915259855;1;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";23Z02Z;152;1768;11.631578947;16.437407068;2498.4858743;730.48587435;4.8058281207;+;4.8058281207;2;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";10M182;14;72;5.1428571429;8.0970598062;113.35883729;41.358837287;2.9542026634;+;2.9542026634;3;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";06C043;14;158;11.285714286;13.242587765;185.3962287;27.396228703;1.9568734788;+;1.9568734788;4;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";13C141;44;54;1.2272727273;2.6806906615;117.95038911;63.950389105;1.4534179342;+;1.4534179342;5;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17K081;129;216;1.6744186047;2.8048065651;361.82004689;145.82004689;1.1303879604;+;1.1303879604;6;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";13C051;38;5;0.1315789474;1.0408921933;39.553903346;34.553903346;0.9093132459;+;0.9093132459;7;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C161;11;44;4;4.8765432099;53.641975309;9.6419753086;0.8765432099;+;0.8765432099;8;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";06C151;14;8;0.5714285714;1.436015679;20.104219507;12.104219507;0.8645871076;+;0.8645871076;9;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";13C142;22;193;8.7727272727;6.861003861;150.94208494;-42.05791506;-1.911723412;-;1.9117234117;0;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C181;51;196;3.8431372549;2.7425708362;139.87111265;-56.12888735;-1.100566419;-;1.1005664187;1;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";08C291;16;62;3.875;3.3150326797;53.040522876;-8.959477124;-0.55996732;-;0.5599673203;2;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";23M06T;13;9;0.6923076923;0.1639282471;2.1310672126;-6.868932787;-0.528379445;-;0.5283794452;3;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";09C191;85;222;2.6117647059;2.2702771746;192.97355984;-29.02644016;-0.341487531;-;0.3414875313;4;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17M062;26;126;4.8461538462;4.5157551959;117.40963509;-8.590364908;-0.33039865;-;0.3303986503;5;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17M063;12;100;8.3333333333;8.1495766698;97.794920038;-2.205079962;-0.183756664;-;0.1837566635;6;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";06K02Z;19;3;0.1578947368;0.1107801403;2.1048226651;-0.895177335;-0.047114597;-;0.0471145966;7;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";17M14Z;13;1;0.0769230769;0.0307368421;0.3995789474;-0.600421053;-0.046186235;-;0.0461862348;8;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:50";="590000188";06C042;19;147;7.7368421053;7.6933953312;146.17451129;-0.825488708;-0.043446774;-;0.0434467741;9;1;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M053;32;326;10.1875;11.391249408;364.51998105;38.519981046;1.2037494077;+;1.2037494077;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";10M163;13;121;9.3076923077;10.081505448;131.05957082;10.059570824;0.7738131403;+;0.7738131403;1;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M021;11;24;2.1818181818;2.5701048057;28.271152863;4.271152863;0.3882866239;+;0.3882866239;2;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";14C08A;21;98;4.6666666667;5.0198798019;105.41747584;7.4174758397;0.3532131352;+;0.3532131352;3;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08M193;10;127;12.7;13.027400704;130.27400704;3.2740070387;0.3274007039;+;0.3274007039;4;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";16M11T;23;5;0.2173913043;0.5366044184;12.341901623;7.3419016233;0.3192131141;+;0.3192131141;5;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09M031;15;15;1;1.1473432205;17.210148307;2.2101483071;0.1473432205;+;0.1473432205;6;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";01M30T;24;9;0.375;0.4842627564;11.622306154;2.6223061542;0.1092627564;+;0.1092627564;7;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";13K04Z;10;0;0;0.0934080364;0.9340803642;0.9340803642;0.0934080364;+;0.0934080364;8;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06K02Z;80;3;0.0375;0.1116261442;8.9300915399;5.9300915399;0.0741261442;+;0.0741261442;9;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M253;14;153;10.928571429;7.8272980501;109.5821727;-43.4178273;-3.101273378;-;3.1012733784;0;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05M092;28;273;9.75;7.8226815817;219.03508429;-53.96491571;-1.927318418;-;1.9273184183;1;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05M093;17;230;13.529411765;12.122983176;206.09071399;-23.90928601;-1.406428589;-;1.4064285885;2;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05K251;12;35;2.9166666667;1.8597038192;22.31644583;-12.68355417;-1.056962847;-;1.0569628475;3;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05K061;19;62;3.2631578947;2.2809884203;43.338779986;-18.66122001;-0.982169474;-;0.9821694744;4;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";14M03A;11;34;3.0909090909;2.1299341314;23.429275446;-10.57072455;-0.960974959;-;0.9609749595;5;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08C492;11;102;9.2727272727;8.4609140552;93.070054607;-8.929945393;-0.811813218;-;0.8118132175;6;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06M061;10;38;3.8;3.0767746914;30.767746914;-7.232253086;-0.723225309;-;0.7232253086;7;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M052;17;136;8;7.3127074917;124.31602736;-11.68397264;-0.687292508;-;0.6872925083;8;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M073;20;241;12.05;11.571388852;231.42777704;-9.572222964;-0.478611148;-;0.4786111482;9;0;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";23Z02Z;29;248;8.5517241379;16.437407068;476.68480497;228.68480497;7.8856829302;+;7.8856829302;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M074;16;216;13.5;20.962760756;335.4041721;119.4041721;7.4627607562;+;7.4627607562;1;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05K062;10;30;3;5.8763295099;58.763295099;28.763295099;2.8763295099;+;2.8763295099;2;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05M093;55;526;9.5636363636;12.34918876;679.2053818;153.2053818;2.7855523964;+;2.7855523964;3;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05M083;10;61;6.1;8.6383380548;86.383380548;25.383380548;2.5383380548;+;2.5383380548;4;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M093;11;136;12.363636364;14.817315524;162.99047076;26.990470761;2.4536791601;+;2.4536791601;5;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06C043;10;108;10.8;13.242587765;132.42587765;24.425877645;2.4425877645;+;2.4425877645;6;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09M053;19;175;9.2105263158;11.306101695;214.8159322;39.815932203;2.0955753791;+;2.0955753791;7;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M103;16;149;9.3125;11.352230279;181.63568446;32.635684465;2.0397302791;+;2.0397302791;8;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05K252;17;54;3.1764705882;5.1674876847;87.84729064;33.84729064;1.9910170965;+;1.9910170965;9;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";09C191;13;75;5.7692307692;2.2702771746;29.51360327;-45.48639673;-3.498953595;-;3.4989535946;0;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";12M063;12;151;12.583333333;9.1787142418;110.1445709;-40.8554291;-3.404619092;-;3.4046190916;1;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M203;18;232;12.888888889;11.339371829;204.10869292;-27.89130708;-1.54951706;-;1.5495170601;2;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06M18Z;14;85;6.0714285714;4.556549616;63.791694625;-21.20830538;-1.514878955;-;1.5148789554;3;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";23M20Z;31;186;6;4.596530832;142.49245579;-43.50754421;-1.403469168;-;1.403469168;4;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";11C131;21;66;3.1428571429;1.9110141842;40.131297867;-25.86870213;-1.231842959;-;1.2318429587;5;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";06C041;13;79;6.0769230769;4.8709893795;63.322861934;-15.67713807;-1.205933697;-;1.2059336974;6;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";04M202;15;128;8.5333333333;7.3450097623;110.17514643;-17.82485357;-1.188323571;-;1.1883235711;7;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";08C472;11;111;10.090909091;8.9561301343;98.517431478;-12.48256852;-1.134778957;-;1.1347789566;8;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:06";="620103432";05K251;20;59;2.95;1.8496319664;36.992639327;-22.00736067;-1.100368034;-;1.1003680336;9;1;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M203;27;256;9.4814814815;11.071439028;298.92885375;42.928853755;1.5899575465;+;1.5899575465;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M033;10;77;7.7;9.1289219331;91.289219331;14.289219331;1.4289219331;+;1.4289219331;1;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11C132;15;56;3.7333333333;4.6404738222;69.607107333;13.607107333;0.9071404889;+;0.9071404889;2;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11C112;13;42;3.2307692308;4.1352343309;53.758046302;11.758046302;0.9044651001;+;0.9044651001;3;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M202;17;113;6.6470588235;7.2838854428;123.82605253;10.826052527;0.6368266193;+;0.6368266193;4;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M05T;11;1;0.0909090909;0.6671946933;7.3391416267;6.3391416267;0.5762856024;+;0.5762856024;5;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";15M06A;10;33;3.3;3.7412541587;37.412541587;4.4125415869;0.4412541587;+;0.4412541587;6;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";19M22T;28;7;0.25;0.6352878179;17.788058902;10.788058902;0.3852878179;+;0.3852878179;7;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";01M201;44;15;0.3409090909;0.6534322762;28.751020151;13.751020151;0.3125231852;+;0.3125231852;8;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";14Z14A;85;269;3.1647058824;3.4170479702;290.44907746;21.449077464;0.2523420878;+;0.2523420878;9;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M103;10;146;14.6;11.079678098;110.79678098;-35.20321902;-3.520321902;-;3.5203219024;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";05M093;11;165;15;12.122983176;133.35281494;-31.64718506;-2.877016824;-;2.8770168238;1;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M134;12;316;26.333333333;23.811810513;285.74172615;-30.25827385;-2.521522821;-;2.5215228207;2;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";05M092;15;148;9.8666666667;7.8226815817;117.34022373;-30.65977627;-2.043985085;-;2.0439850849;3;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M253;12;116;9.6666666667;7.8272980501;93.927576602;-22.0724234;-1.839368617;-;1.8393686165;4;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M052;14;113;8.0714285714;7.3127074917;102.37790488;-10.62209512;-0.75872108;-;0.7587210797;5;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";14Z13A;47;219;4.6595744681;4.2804800133;201.18256063;-17.81743937;-0.379094455;-;0.3790944548;6;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M073;11;131;11.909090909;11.571388852;127.28527737;-3.71472263;-0.337702057;-;0.3377020573;7;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M25T;14;12;0.8571428571;0.6899477807;9.6592689295;-2.34073107;-0.167195076;-;0.1671950765;8;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";14C08A;18;92;5.1111111111;5.0198798019;90.357836434;-1.642163566;-0.091231309;-;0.0912313092;9;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11C133;15;102;6.8;9.2430133657;138.64520049;36.645200486;2.4430133657;+;2.4430133657;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C492;18;122;6.7777777778;8.9937716879;161.88789038;39.887890382;2.2159939101;+;2.2159939101;1;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M073;17;176;10.352941176;12.277255247;208.7133392;32.713339202;1.9243140707;+;1.9243140707;2;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11M123;13;76;5.8461538462;7.7117339082;100.25254081;24.252540807;1.8655800621;+;1.8655800621;3;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11M043;16;122;7.625;9.4054085089;150.48653614;28.486536143;1.7804085089;+;1.7804085089;4;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";21M021;11;30;2.7272727273;4.2797536567;47.077290223;17.077290223;1.5524809294;+;1.5524809294;5;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";14Z16Z;13;34;2.6153846154;3.9220784954;50.987020441;16.987020441;1.30669388;+;1.30669388;6;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";11M122;11;34;3.0909090909;4.3792875989;48.172163588;14.172163588;1.288378508;+;1.288378508;7;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08M261;13;9;0.6923076923;1.9588629391;25.465218208;16.465218208;1.2665552468;+;1.2665552468;8;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M093;14;193;13.785714286;14.817315524;207.44241733;14.442417332;1.031601238;+;1.031601238;9;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";05M094;15;372;24.8;18.190425743;272.85638615;-99.14361385;-6.609574257;-;6.6095742568;0;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";04M133;19;318;16.736842105;12.516815489;237.81949428;-80.18050572;-4.220026617;-;4.2200266167;1;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";10M163;13;183;14.076923077;10.34137577;134.43788501;-48.56211499;-3.735547307;-;3.7355473069;2;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";07M14Z;10;72;7.2;4.5805929919;45.805929919;-26.19407008;-2.619407008;-;2.6194070081;3;1;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:34";="590782637";08C482;12;97;8.0833333333;5.650857819;67.810293828;-29.18970617;-2.432475514;-;2.4324755144;4;1;2023.7;X590782637;05SEP23;9:23:23
