"champ";"statut";"annee";"periode";"date du resultat";"ipe";modesh;COUNT;PERCENT;count2;percent2;evol;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";76;50;0.1814618567;16;0.0556096205;226.31378384;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";8;25481;92.47659142;26671;92.697761713;-0.238592916;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";87;259;0.9399724178;195;0.6777422494;38.691725153;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";9;541;1.9634172897;594;2.0645071597;-4.896561854;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";62;65;1.3915649754;68;1.6678930586;-16.56749405;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";71;103;2.2050952687;91;2.2320333579;-1.2068856;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";72;1;0.0214086919;;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";74;1;0.0214086919;;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";76;6;0.1284521516;10;0.245278391;-47.6300578;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";8;4420;94.626418326;3825;93.818984547;0.8606294155;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";87;1;0.0214086919;;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:45";="590785374";9;74;1.5842432027;83;2.0358106451;-22.18121039;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";01;30;0.0665335995;54;0.1079330815;-38.35662009;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";62;307;0.6808605012;296;0.5916331874;15.081526137;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";63;60;0.1330671989;25;0.0499690192;166.2994012;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";64;50;0.1108893324;38;0.0759529092;45.997478727;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";66;1;0.0022177866;;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";71;881;1.9538700377;829;1.6569726769;17.91806014;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";72;251;0.5566644489;249;0.4976914313;11.849313421;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";73;31;0.0687513861;41;0.0819491915;-16.10486344;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";74;48;0.1064537591;53;0.1059343207;0.4903400746;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";76;1;0.0022177866;;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";8;42897;95.136393879;47836;95.612720114;-0.498182913;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";87;3;0.0066533599;1;0.0019987608;232.8742515;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:12";="020000063";9;530;1.1754269239;609;1.2172453079;-3.435493545;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";01;1;0.0020278217;;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";71;117;0.2372551405;84;0.1788261342;32.673639476;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";72;45;0.0912519771;89;0.1894705469;-51.83843684;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";73;;0;4;0.0085155302;-100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";76;60;0.1216693028;71;0.151150661;-19.50461744;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";8;48963;99.288234578;46597;99.199540161;0.0894101091;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";87;1;0.0020278217;1;0.0021288825;-4.747130632;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:47";="590000188";9;127;0.2575333577;127;0.2703680838;-4.747130632;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";01;1;0.0083780161;3;0.0246933904;-66.07182752;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";62;181;1.5164209115;186;1.530990205;-0.951625515;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";63;;0;1;0.0082311301;-100;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";64;114;0.9550938338;92;0.7572639723;26.124293333;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";71;534;4.4738605898;542;4.4612725327;0.2821629255;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";72;304;2.5469168901;369;3.0372870195;-16.14500461;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";73;4;0.0335120643;3;0.0246933904;35.712689902;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";74;25;0.2094504021;34;0.2798584246;-25.15844307;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";76;37;0.3099865952;12;0.0987735616;213.8355954;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";8;10164;85.154155496;10320;84.945262985;0.2459142559;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";87;317;2.6558310992;314;2.5845748621;2.7569809686;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:03";="620103432";9;255;2.1363941019;273;2.2470985266;-4.926549657;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";62;188;1.4702432158;243;2.1392728233;-31.27369264;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";63;14;0.1094861969;7;0.0616251431;77.664815829;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";71;518;4.050989286;520;4.5778677701;-11.50925519;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";72;143;1.1183232971;84;0.7395017167;51.226599187;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";73;16;0.1251270822;37;0.325732899;-61.58598577;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";74;373;2.9170251036;302;2.6586847434;9.7168481855;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";76;1;0.0078204426;7;0.0616251431;-87.30965601;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";8;11164;87.3074216;9737;85.720573994;1.8511863978;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";87;209;1.6344725111;218;1.9191830267;-14.83498507;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:23:31";="590782637";9;161;1.2590912646;204;1.7959327406;-29.89207022;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";01;9;0.067776188;6;0.0438885232;54.42804428;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";04;;0;1;0.0073147539;-100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";64;;0;110;0.8046229244;-100;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";71;842;6.3408389186;859;6.2833735645;0.9145621142;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";72;572;4.3075532796;489;3.5769146368;20.426504879;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";73;12;0.0903682506;7;0.051203277;76.489193463;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";74;153;1.1521951954;22;0.1609245849;615.98456894;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";8;11158;84.027411703;11635;85.107161144;-1.268693993;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";87;255;1.9203253257;226;1.653134372;16.162688176;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:16";="590781803";9;278;2.0935311394;316;2.3114622193;-9.428277827;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";62;384;2.6778242678;429;3.2103569558;-16.58795876;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";63;32;0.2231520223;16;0.1197335928;86.373779637;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";71;258;1.7991631799;262;1.9606375814;-8.235810789;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";72;37;0.2580195258;38;0.2843672828;-9.265396755;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";73;2;0.0139470014;;0;;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";74;96;0.6694560669;100;0.7483349547;-10.54058577;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";76;11;0.0767085077;11;0.082316845;-6.813110181;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";8;13162;91.785216179;12091;90.481179376;1.4412243647;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";87;178;1.2412831241;210;1.5715034049;-21.0130172;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:40:42";="590780227";9;180;1.2552301255;206;1.5415700067;-18.57456229;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";01;166;0.208637072;187;0.2107921049;-1.022349882;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";66;3;0.0037705495;1;0.0011272305;234.49675733;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";71;1226;1.5408978935;1934;2.1800638012;-29.31867899;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";72;1191;1.4969081494;1496;1.686336839;-11.23314662;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";73;32;0.0402191946;62;0.0698882915;-42.45217078;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";74;293;0.3682570007;281;0.3167517726;16.260438786;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";76;589;0.7402845508;859;0.9682910058;-23.54730692;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";8;74702;93.889196119;82220;92.680892316;1.3037248272;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";87;438;0.5505002262;572;0.6447758502;-14.62145705;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:44:23";="800000044";9;924;1.1613292444;1101;1.2410807886;-6.425975244;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";01;3;0.0158646219;2;0.0103417964;53.402961396;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";62;349;1.8455843469;356;1.8408397539;0.2577406877;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";63;14;0.0740349022;3;0.0155126946;377.25365768;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";71;481;2.5436277102;488;2.5233983143;0.8016727207;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";72;406;2.1470121629;378;1.9545995139;9.8440958145;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";73;21;0.1110523533;30;0.1551269456;-28.41195135;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";74;266;1.4066631412;205;1.0600341279;32.6997975;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";76;35;0.1850872554;4;0.0206835927;794.85060814;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";8;16744;88.545742993;17256;89.229019081;-0.765755462;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";87;238;1.2585933369;236;1.2203319717;3.1353243284;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:00:48";="590781902";9;353;1.8667371761;381;1.9701122085;-5.247164702;2023.7;X590781902;07SEP23;20:00:41
