"champ";"statut";"annee";"periode";"date du resultat";"ipe";typ_um;nblits;nbj;nbsupp;nbsupc;nsirea;nsiseul;nbsupv;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 12:10:30";="590781803";ST;;;;1568;32;1536;1568;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";01;;;;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";02;8;212;1696;1622;0;1622;1622;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";03;6;212;1272;469;0;1622;469;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";04;;;;736;0;1622;736;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";05;;;;0;0;1622;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";06;;;;0;0;1622;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";13;;;;0;0;1622;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";SR;;;;0;0;1622;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:39";="590780227";ST;;;;1622;0;1622;1622;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";01;;;;9083;0;0;9083;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";02;57;212;12084;8783;0;8783;8783;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";03;40;212;8480;3682;0;8783;3682;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";04;;;;1681;0;8783;1681;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";05;;;;2679;0;8783;2679;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";06;;;;1866;0;8783;1866;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";13;;;;477;0;8783;477;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";SR;;;;1156;1156;8783;1156;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:00";="800000044";ST;;;;9939;1156;8783;9939;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";01;;;;2165;0;0;2165;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";02;10;212;2120;1544;0;1544;1544;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";03;10;212;2120;193;0;1544;193;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";04;;;;814;0;1544;814;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";05;;;;0;0;1544;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";06;;;;0;0;1544;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";13;;;;0;0;1544;0;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";SR;;;;237;237;1544;237;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:52";="590781902";ST;;;;1781;237;1544;1781;2023.7;X590781902;07SEP23;20:00:41
