"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400893318850;9331885;9331885;I999999;537.59;537.593;1;0.0015;537.5915;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400893318911;9331891;9331891;I000310;860.16;860.144;8;-0.016;860.144;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400893326206;9332620;9332620;I000077;6201.88;6230.376;9;14.248;6216.128;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400893983522;9398352;9398352;I000287;6334.94;9852.591;73;1758.8255;8093.7655;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894020592;9402059;9402059;I000103;188094.96;188094.15;162;-0.81;188094.15;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894020592;9402059;9402059;I000104;70825.88;70825.575;61;-0.305;70825.575;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894020592;9402059;9402059;I000530;12771.88;12771.825;11;-0.055;12771.825;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894250203;9425020;9425020;I000335;75556.96;75557.034;37;0.037;75556.997;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894250203;9425020;9425020;I000534;34715.36;34715.394;17;0.017;34715.377;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000284;2767.44;5938.548;44;1585.554;4352.994;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000287;43759.2;92587.362;686;24414.075;68173.275;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000288;389.16;809.802;6;210.321;599.481;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000289;194.58;404.901;3;105.1605;299.7405;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000290;30795.42;65728.929;487;17466.7545;48262.1745;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000292;10129.2;21594.72;160;5732.76;15861.96;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:31";="620003376";3400894388968;9438896;9438896;I000293;1578.3;3374.175;25;897.9375;2476.2375;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890002257;9000225;9000225;I000590;4661.46;4616.578;2;-44.882;4616.578;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005234;9000523;9000523;I000029;25285.351;72322.27964;160.82;23518.46432;48803.81532;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005234;9000523;9000523;I000030;2861.576;7990.7944;18.2;2564.6092;5426.1852;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005234;9000523;9000523;I000031;17001.27;48598.98606;108.13;15798.85803;32800.12803;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005234;9000523;9000523;I999999;18419.701;50803.2721;117.15;16191.78555;34611.48655;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005296;9000529;9000529;I000011;2386.077;38710.7691;116.85;18162.34605;20548.42305;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005296;9000529;9000529;I000012;1519.248;24647.6784;74.4;11564.2152;13083.4632;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890005296;9000529;9000529;I000014;49.008;795.0864;2.4;373.0392;422.0472;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890007351;9000735;9000735;I000203;5615.5;22378.895;11;8381.6975;13997.1975;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890010818;9001081;9001081;I000573;134376.37;135831.625;47;727.6275;135103.9975;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890012997;9001299;9001299;I000355;52794.3;52793.988;78;-0.312;52793.988;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400890014946;9001494;9001494;I000121;296.09;1164.024;2;433.967;730.057;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891734751;9173475;9173475;I000244;2455.519;2455.504;4;-0.015;2455.504;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828306;9182830;9182830;I000336;22461.998;22462;40;0.001;22461.999;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828306;9182830;9182830;I000342;23585.097;23585.1;42;0.0015;23585.0985;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828306;9182830;9182830;I000343;19092.7;19092.7;34;0;19092.7;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828306;9182830;9182830;I000344;92094.184;92094.2;164;0.008;92094.192;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828306;9182830;9182830;I000345;1684.649;1684.65;3;0.0005;1684.6495;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828306;9182830;9182830;I999999;14038.749;14038.75;25;0.0005;14038.7495;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828474;9182847;9182847;I999999;280.78;280.776;2;-0.004;280.776;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828535;9182853;9182853;I000336;2527.02;2526.975;9;-0.045;2526.975;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828535;9182853;9182853;I000342;1123.119;1123.1;4;-0.019;1123.1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828535;9182853;9182853;I000343;1123.12;1123.1;4;-0.02;1123.1;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828535;9182853;9182853;I000344;3369.36;3369.3;12;-0.06;3369.3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828535;9182853;9182853;I000345;280.78;280.775;1;-0.005;280.775;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891828535;9182853;9182853;I999999;1684.68;1684.65;6;-0.03;1684.65;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400891944600;9194460;9194460;I000048;1604.9;1604.915;5;0.0075;1604.9075;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892137377;9213737;9213737;I000197;505.4;674.835;5;84.7175;590.1175;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892137377;9213737;9213737;I000287;3739.96;4993.779;37;626.9095;4366.8695;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892137377;9213737;9213737;I000288;1212.96;1619.604;12;203.322;1416.282;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892137377;9213737;9213737;I000289;2729.16;3644.109;27;457.4745;3186.6345;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892137377;9213737;9213737;I000290;1617.28;2159.472;16;271.096;1888.376;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892137377;9213737;9213737;I000291;2628.08;3509.142;26;440.531;3068.611;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892182612;9218261;9218261;I999999;20855.6;20855.43;170;-0.17;20855.43;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892294834;9229483;9229483;I000048;802.76;802.761;1;0.0005;802.7605;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892717982;9271798;9271798;I000262;89.21;612.6;3;261.695;350.905;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400892717982;9271798;9271798;I999999;810.939;3675.6;18;1432.3305;2243.2695;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893011119;9301111;9301111;I000105;105581.699;105582.22476;130.74;0.26288;105581.96188;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893011119;9301111;9301111;I000109;13131.087;13131.15324;16.26;0.03312;13131.12012;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893126523;9312652;9312652;I999999;15161.841;15161.85;27;0.0045;15161.8455;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893287880;9328788;9328788;I000205;796.44;1225.2;12;214.38;1010.82;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893287880;9328788;9328788;I999999;1393.68;2144.1;21;375.21;1768.89;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893287941;9328794;9328794;I000205;2521.868;3879.8;19;678.966;3200.834;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893287941;9328794;9328794;I999999;10352.744;17357;85;3502.128;13854.872;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893313367;9331336;9331336;I000042;7939.32;7939.296;12;-0.024;7939.296;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893318850;9331885;9331885;I999999;537.59;537.593;1;0.0015;537.5915;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893318911;9331891;9331891;I000311;430.08;430.072;4;-0.008;430.072;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893326206;9332620;9332620;I000077;12074.96;13845.28;20;885.16;12960.12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893326206;9332620;9332620;I000078;1271.14;1384.528;2;56.694;1327.834;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893475676;9347567;9347567;I000418;2527.02;2526.975;9;-0.045;2526.975;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893475676;9347567;9347567;I999999;280.78;280.775;1;-0.005;280.775;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893475966;9347596;9347596;I000069;12354.098;12354.1;22;0.001;12354.099;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893475966;9347596;9347596;I000418;94329.851;111748.45;199;8709.2995;103039.1505;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893475966;9347596;9347596;I000475;22458.76;30323.7;54;3932.47;26391.23;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893475966;9347596;9347596;I999999;35935.145;41554.7;74;2809.7775;38744.9225;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400893983522;9398352;9398352;I000290;1079.76;1079.736;8;-0.024;1079.736;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000372;9400037;9400037;I000160;1126.02;1185.284;1;29.632;1155.652;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000372;9400037;9400037;I000161;31528.56;33187.952;28;829.696;32358.256;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000372;9400037;9400037;I000163;27024.48;28446.816;24;711.168;27735.648;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000372;9400037;9400037;I000164;4504.08;4741.136;4;118.528;4622.608;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000372;9400037;9400037;I000166;3378.06;3555.852;3;88.896;3466.956;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000372;9400037;9400037;I999999;9008.16;9482.272;8;237.056;9245.216;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000433;9400043;9400043;I000506;47583.99;47583.882;27;-0.108;47583.882;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894000662;9400066;9400066;I000506;62035.38;62035.248;22;-0.132;62035.248;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894020592;9402059;9402059;I000103;31349.16;31349.025;27;-0.135;31349.025;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894020592;9402059;9402059;I000104;12771.88;12771.825;11;-0.055;12771.825;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894020592;9402059;9402059;I000530;1161.08;1161.075;1;-0.005;1161.075;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894020592;9402059;9402059;I999999;1161.08;1161.075;1;-0.005;1161.075;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894023036;9402303;9402303;I000287;19053.284;40625.067;301;10785.8915;29839.1755;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894023036;9402303;9402303;I000288;9811.489;20919.885;155;5554.198;15365.687;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894023036;9402303;9402303;I000289;759.6;1619.604;12;430.002;1189.602;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894023036;9402303;9402303;I000290;12786.593;27263.334;202;7238.3705;20024.9635;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894023036;9402303;9402303;I000291;949.499;2024.505;15;537.503;1487.002;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894023036;9402303;9402303;I000292;569.697;1214.703;9;322.503;892.2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894197232;9419723;9419723;I000211;439408.64;435449.33;166;-3959.523;435449.117;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894197232;9419723;9419723;I000476;344115.2;341145.734;130;-2969.634;341145.566;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894197232;9419723;9419723;I000501;84705.28;83385.44;32;-1319.876;83385.404;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894197232;9419723;9419723;I000525;52940.8;52940.86;20;0.03;52940.83;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894197232;9419723;9419723;I000630;10588.16;9928.204;4;-659.956;9928.204;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894197232;9419723;9419723;I999999;105881.6;104891.768;40;-989.883;104891.717;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894199472;9419947;9419947;I999999;339.12;4410.288;54;2035.584;2374.704;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894205197;9420519;9420519;I000051;390.489;1137.606;17;373.5585;764.0475;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894205197;9420519;9420519;I999999;413.46;1204.524;18;395.532;808.992;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894205258;9420525;9420525;I000051;777.209;1787.478;21;505.1345;1282.3435;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894205258;9420525;9420525;I999999;666.18;1532.124;18;432.972;1099.152;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894250203;9425020;9425020;I000335;12252.48;12252.492;6;0.006;12252.486;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894274674;9427467;9427467;I999999;273.92;1009.124;2;367.602;641.522;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894312628;9431262;9431262;I000569;148884.92;148884.662;43;-0.258;148884.662;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894312628;9431262;9431262;I000590;131572.72;131572.492;38;-0.228;131572.492;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894351368;9435136;9435136;I000456;343413.66;343413.35;62;-0.31;343413.35;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894356042;9435604;9435604;I000163;658.24;2972.484;17;1157.122;1815.362;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894356042;9435604;9435604;I000164;610.718;3097.38;16;1243.331;1854.049;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894356042;9435604;9435604;I000167;1373.897;7618.56;35;3122.3315;4496.2285;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894389798;9438979;9438979;I000264;34736.52;34736.478;14;-0.042;34736.478;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894389798;9438979;9438979;I000266;104209.56;104209.434;42;-0.126;104209.434;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894389798;9438979;9438979;I000615;62029.5;62029.425;25;-0.075;62029.425;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894389798;9438979;9438979;I000616;9924.72;9924.708;4;-0.012;9924.708;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894389798;9438979;9438979;I999999;9924.72;9924.708;4;-0.012;9924.708;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894405450;9440545;9440545;I000499;178910.47;178910.114;89;-0.356;178910.114;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894405450;9440545;9440545;I000541;6030.69;6030.678;3;-0.012;6030.678;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:06";="620101337";3400894405511;9440551;9440551;I000541;3859.6;3859.632;8;0.016;3859.616;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/28 15:45:11";="020004495";3400892717982;9271798;9271798;I000262;357.35;816.8;4;229.725;587.075;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:11";="020004495";3400892717982;9271798;9271798;I000263;536.025;1225.2;6;344.5875;880.6125;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005234;9000523;9000523;I000029;3616.29;10795.02;23;3589.365;7205.655;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005234;9000523;9000523;I000030;471.69;1209.786;3;369.048;840.738;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005234;9000523;9000523;I000031;1729.53;4653.024;11;1461.747;3191.277;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005234;9000523;9000523;I000032;1415.07;5149.352;9;1867.141;3282.211;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005241;9000524;9000524;I000029;477.81;1433.06;12;477.625;955.435;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005241;9000524;9000524;I000031;238.91;893.554;6;327.322;566.232;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005241;9000524;9000524;I000032;79.63;337.19;2;128.78;208.41;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005319;9000531;9000531;I000011;245.04;3975.438;6;1865.199;2110.239;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005319;9000531;9000531;I000012;40.84;662.573;1;310.8665;351.7065;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:47";="590782652";3400890005319;9000531;9000531;I000013;40.84;662.573;1;310.8665;351.7065;2023.7;X590782652;29AUG23;9:28:13
