"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;nb22a;dep22a;dep22_vala;nb22b;dep22b;dep22_valb;nbt22a;nbt22b;valo;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894405450;9440545;9440545;I000541;4.14;8380.443;8322.33564;4.14;8380.443;8322.33564;4.14;4.14;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894405450;9440545;9440545;I999999;20.12;40728.147;40445.74712;20.12;40728.147;40445.74712;20.12;20.12;7.275958E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894424901;9442490;9442490;I000529;119;872575.975;874190.435;119;872575.975;874190.435;119;119;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894424901;9442490;9442490;I999999;6;43995.428;44076.829;6;43995.428;44076.829;6;6;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894428343;9442834;9442834;I000585;168.62;188639.022;188639.022;161.04;180159.104;180159.104;168.62;161.04;8479.918;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894428343;9442834;9442834;I999999;208.22;232940.42;233107.589;208.22;232940.42;233107.589;208.22;208.22;-2.91038E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894467663;9446766;9446766;I999999;3;7776;7857.648;3;7776;7857.648;3;3;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894471806;9447180;9447180;I000362;74.934;4141.833;9474.5659795;74.067;4093.911;9374.3731375;74.934;74.067;100.192842;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894471806;9447180;9447180;I000363;28.594;1580.475;3620.783465;27.927;1543.608;3543.703323;28.594;27.927;77.080142;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894471806;9447180;9447180;I000364;37.007;2045.479;4726.238857;37.007;2045.479;4726.238857;37.007;37.007;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894471806;9447180;9447180;I000365;309.712;17118.718;39044.056623;304.51;16831.186;38442.899571;313.672;308.47;601.157052;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894471806;9447180;9447180;I000367;44.763;2474.187;5235.2965845;42.062;2324.894;4923.1619585;44.763;42.062;312.134626;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894471806;9447180;9447180;I999999;184.942;10222.253;22715.303378;183.809;10159.629;22584.37122;190.009;188.876;130.932158;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894485643;9448564;9448564;I000490;8;410400;414709.2;8;410400;414709.2;8;8;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I000160;6.5;681.949;2614.04725;6.5;681.949;2614.04725;6.5;6.5;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I000161;14.82;1554.843;5960.02737;14.82;1554.843;5960.02737;14.82;14.82;-1.81899E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I000162;9.68;1015.577;3892.91838;9.68;1015.577;3892.91838;15.13;15.13;-9.09495E-13;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I000163;32.485;3408.165;13064.200698;32.485;3408.165;13064.200698;35.045;35.045;3.637979E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I000166;3.25;340.974;1307.023375;3.25;340.974;1307.023375;4.6;4.6;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I000167;75.735;7945.746;30457.667573;75.735;7945.746;30457.667573;90.43;90.43;3.637979E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894495468;9449546;9449546;I999999;35.3;3703.498;14196.28255;35.3;3703.498;14196.28255;35.3;35.3;-7.27596E-12;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894539384;9453938;9453938;I000354;400.38;16298.26;26912.53832;400.38;16298.26;26912.53832;400.38;400.38;-1.81899E-11;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894539384;9453938;9453938;I999999;96.284;3919.423;6471.964876;94.834;3860.398;6374.499576;96.284;94.834;97.4653;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894555063;9455506;9455506;I000372;0.947;77.049;97.346458;0.947;77.049;97.346458;0.947;0.947;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894555063;9455506;9455506;I000373;1.237;100.643;127.156518;1.237;100.643;127.156518;1.237;1.237;0;2023.7;X590780193;05SEP23;14:08:27
"mco";"dgf";"2023";"7";"2023/09/05 14:09:36";="590780193";3400894555063;9455506;9455506;I000374;18.814;1530.723;1755.44381;18.814;1530.723;1755.44381;18.814;18.814;-2.27374E-13;2023.7;X590780193;05SEP23;14:08:27
