"champ";"statut";"annee";"periode";"date du resultat";"ipe";finess;type;moiss;moist;mnt_am;mnt3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;5;7;23745.083;-2.54659E-11;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;1;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;2;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;3;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;4;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;5;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;6;29720.734;29720.734;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;6;7;29761.894;41.16;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;1;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;2;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;3;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;4;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;5;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;6;0;0;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/18 15:14:50";="020000022";020000022;5;7;7;19333.327;19333.327;2023.7;X020000022;18AUG23;15:14:32
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;1;59751.038;59751.038;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;2;59768.0955;17.0575;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;3;59750.4395;-17.656;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;4;59750.4395;3.637979E-11;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;5;59780.4395;30;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;6;59780.4395;1.382432E-10;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;1;7;59780.4395;2.182787E-11;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;1;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;2;49355.868;49355.868;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;3;49327.628;-28.24;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;4;49440.489;112.861;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;5;49493.689;53.2;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;6;49562.359;68.67;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;2;7;49558.859;-3.5;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;1;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;2;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;3;61338.5405;61338.5405;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;4;61873.4185;534.878;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;5;62071.8185;198.4;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;6;62071.8185;-2.91038E-11;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;3;7;62071.8185;1.455192E-11;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;1;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;2;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;3;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;4;47215.6925;47215.6925;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;5;47710.2295;494.537;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;6;47710.2295;-7.27596E-12;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;4;7;47710.2295;2.910383E-11;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;5;1;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;5;2;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;5;3;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;5;4;0;0;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;5;5;49213.2155;49213.2155;2023.7;X600100572;21AUG23;15:04:16
"mco";"dgf";"2023";"7";"2023/08/21 15:04:30";="600100572";600100572;5;5;6;50128.4675;915.252;2023.7;X600100572;21AUG23;15:04:16
