"champ";"statut";"annee";"periode";"date du resultat";"ipe";pb;code;nb;mnt_br;mnt_remb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";2;PHD;408;16.28;603.84;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";2;PHS;2586;2723.45;43746.86;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";2;PHU;1339;311.91;1547.01;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";3;ATU;18;502.31;401.92;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";3;FU2;51;1795.71;1795.71;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";3;SB2;14;729.54;729.54;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";3;SUN;7;275.1;275.1;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";5;MCS;30;145;120;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;ADC;11;662.56;382.71;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;ADE;175;9788.84;7210.699;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;ADI;659;18945.38;15057.974;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;AMI;164.5;518.175;317.835;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;AMI F;1.5;13.23;13.23;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;AMI N;1.5;13.88;13.88;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;AMY;124.25;323.05;229.19;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;APC;184;10120;7738.5;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;APE;1;13.462822;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;ATM;175;6516.11;5624.116;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;ATU;17;475.540615;364.2234134;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;B;22188;5814.01;3958.242;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;C;61;1403;954.5;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;C   F;1;44;35.2;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;C   N;3;174;174;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;CCE;1;60;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;CFU;11;122.32;122.32;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;CS;310;7107;5198;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;CS  F;1;42.06;33.648;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;CS  N;9;433.35;317.79;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;CSC;27;1288.71;1131.201;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FPX;16;313.76;313.76;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FSD;5;200;136;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FTN;153.95;19287.3285;18569.154;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FTR;30.8;1714.328;1603.008;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FU0;8;406.8;406.8;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FU1;112;3245.36;2748.1;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FU2;247;8625.11;7611.04;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FU3;112;4570.44;4448.43;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;FU4;3;146.75;146.75;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;G;13;300;230;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MCC;25;81.75;72.921;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MCG;5;25;20.5;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MCS;214;1070;840;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MM;1;40;0;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MOP;4;20;20;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MPC;349;698;512.8;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;MSF;65;130;90.6;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;PE1;2;54.66;27.33;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;PE2;13;162.76;150.24;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SAS;21;519.94;495.16;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SB2;68;3551.73;3134.1;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SB3;41;2239.23;2129.51;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SE1;9;755.098893;640.8883706;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SE2;1;68.317392;54.6539136;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SE6;2;616.58835;616.58835;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SF;255.4;715.12;513.52;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SFI;3.75;8.175;3.7605;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SFI F;1;9.8;9.8;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SIC;21;1129.19;1021.76;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SIM;223;7629.27;6978.96;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SSF;29;546.37;508.59;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SSN;69;1717.75;1493.6;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SU2;2;28.9;28.9;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SU3;13;250.47;231.3;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SUB;21;913.92;826.56;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SUF;113;1184.66;1037.79;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SUM;72;904.8;804.22;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;SUN;105;4154.15;3719.05;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";6;TC;31;713;545.1;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";9;SE1;11;912.559948;912.559948;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:04:26";="590782637";9;SE3;2;88.687585;88.687585;2023.7;X590782637;01SEP23;13:04:07
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";16;APC;1;55;38.5;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;CFU;27;300.24;300.24;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FPX;13;254.93;254.928039;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FTN;11;1023.33;1023.33;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FTR;5;278.3;278.3;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FU0;3;152.55;152.55;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FU1;62;1832.86;1832.86;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FU2;48;1686.18;1686.18;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FU3;29;1188.67;1188.67;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;FU4;9;442.9;442.9;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;PE1;1;27.33;27.33;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;PE2;1;12.52;12.52;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SAS;60;1477.78;1477.78;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SB2;13;677.88;677.88;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SB3;11;598.15;598.15;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SIC;11;591.1;591.1;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SIM;31;1059.99;1059.99;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SSF;13;245.41;245.41;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SSN;38;943.38;943.38;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SU2;5;72.01;72.01;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SU3;36;692.64;692.64;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SUB;9;393.12;393.12;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SUF;53;556.4;556.4;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SUM;44;555.64;555.64;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";17;SUN;35;1379.7;1379.7;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;ERI;25;7439.25;7439.25;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;FPL;18;352.98;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;FPM;12;101.88;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;FPU;15483;303621.63;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;FPV;4097;34783.53;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;MAR;136;2992;2992;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PA;2;430;301.01;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PE1 F;11;300.63;300.63;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PE1 N;3;81.99;81.99;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PE2 F;31;388.12;388.12;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PE2 N;4;50.08;50.08;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PHD;1390;22.67;1419.88;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PHH;41660;763433.41;3426056.53;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PHI;16;373.02;422.16;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PHP;8;15;60;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PHS;12096;10706.78;236263.92;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";2;PHU;12968;24666.33;58621.57;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";3;ATU;4;113.88;91.12;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";3;SE1;160;13646.4;12571.62;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";3;SE2;182;12418.02;11721.87;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";3;SE3;24;1091.52;1027.82;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";3;SE4;50;1137;1064.2;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";3;SE7;10;1162.9;1116.38;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";5;MCG;3;15;12;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";5;MCS;4;20;18;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";51;AMI;20.5;64.575;51.66;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;ACO;1;55.36;38.752;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;ADC;10;811.04;532.98;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;ADE;69;4687.39;2386.793;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;ADI;112;3351.73;2710.978;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;AMI;181.9;572.985;375.795;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;APC;63;3465;2090;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;ATM;153;3038.67;2625.277;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;ATU;177;5034.810855;4859.6194412;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;AXI;1;28.92;28.92;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;B;26675;6971.63;5005.226;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;C;25;575;322;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;CFU;5;55.6;55.6;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;CNP;2;85;42.5;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;CS;111;2415;1465.1;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;CS  F;4;84.12;42.06;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;CS  N;1;48.15;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;CSC;2;95.46;95.46;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FPX;38;745.18;745.18;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FR2;3;143.22;47.74;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FSD;1;40;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FTN;63;7095.45;6723.33;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FTR;31;1725.46;1669.8;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FU0;2;101.7;101.7;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FU1;66;1902.48;1533.34;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FU2;263;9189.25;8246.38;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FU3;98;3998.86;3876.85;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;FU4;20;977.45;977.45;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;G;6;150;150;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;GS;1;25;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;MCC;1;3.27;3.27;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;MCG;5;25;25;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;MCS;36;180;117;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;MOP;12;60;60;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;MPC;106;213.4;132.7;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;MSF;24;48;26;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;PA0;1;182.75;182.75;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;PAI;6;60;60;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;PE2;1;12.52;12.52;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;PT0;2;204.25;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SAS;36;890.32;865.54;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SB2;97;5063.82;4541.52;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SB3;58;3173.03;3118.17;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SDE;2;115.5;0;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SE1;3;256.130502;239.0551352;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SE2;2;133.086094;64.768702;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SE3;1;45.525022;45.525022;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SF;260.2;728.56;486.136;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SFI;12.05;26.269;13.7558;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SFI F;0.5;8.71;8.71;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SIC;50;2691.39;2530.01;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SIM;105;3592.35;3250.05;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SSF;10;188.58;169.69;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SSN;70;1740.92;1716.21;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SU2;17;244.93;244.93;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SU3;103;1977.03;1765.74;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SUB;11;477.12;433.92;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SUF;97;1016.77;953.89;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SUM;144;1809.88;1759.52;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;SUN;130;5139.8;4942.25;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";6;TE2;1;20;20;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";9;SE1;18;1510.197786;1510.197786;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";9;SE2;6;406.355662;406.355662;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";9;SE3;3;134.212607;134.212607;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";9;SE4;11;248.015219;248.015219;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 13:09:20";="620100057";9;SE7;3;331.1019;331.1019;2023.7;X620100057;01SEP23;13:09:00
"mco";"dgf";"2023";"7";"2023/09/01 15:20:17";="800000028";17;CFU;7;77.84;77.838888;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:17";="800000028";17;FPX;8;156.88;156.878039;2023.7;X800000028;01SEP23;15:19:59
"mco";"dgf";"2023";"7";"2023/09/01 15:20:17";="800000028";17;FTN;1;93.03;93.03;2023.7;X800000028;01SEP23;15:19:59
