"champ";"statut";"annee";"periode";"date du resultat";"ipe";_NAME_;COL1;COL2;COL3;COL4;COL5;COL6;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 15:19:09";="590052056";nbabott;0;0;;0;0;;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";per;1;2;3;1;2;3;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbrsa;867;966;-10.2484472;582;670;-13.13432836;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";cmd90;0;1;-100;0;1;-100;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";hper;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";typsejb;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";ghs9999;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbrsaseance;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbseances;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbrsa0;258;340;-24.11764706;163;216;-24.53703704;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbjJT0;3;0;;2;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbrsah0;609;625;-2.56;419;453;-7.505518764;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbjh0;8373;9953;-15.87461067;5864;6910;-15.13748191;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbuhcd;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:33:40";="590781795";nbabott;0;0;;0;0;;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";per;1;2;3;1;2;3;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbrsa;3253;2784;16.846264368;2299;2020;13.811881188;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";cmd90;18;0;;18;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";hper;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";typsejb;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";ghs9999;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbrsaseance;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbseances;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbrsa0;2576;2115;21.796690307;1811;1536;17.903645833;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbjJT0;83;103;-19.41747573;54;73;-26.02739726;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbrsah0;659;669;-1.494768311;470;484;-2.892561983;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbjh0;8291;8067;2.7767447626;6018;5880;2.3469387755;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbuhcd;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:36:38";="620100677";nbabott;0;0;;0;0;;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";per;1;2;3;1;2;3;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbrsa;34473;34152;0.9399156711;24688;24838;-0.603913359;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";cmd90;749;0;;749;0;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";hper;3;0;;3;0;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";typsejb;5;0;;5;0;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";ghs9999;427;417;2.3980815348;308;305;0.9836065574;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbrsaseance;12149;12029;0.9975891595;8836;8703;1.5282086637;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbseances;12149;12029;0.9975891595;8836;8703;1.5282086637;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbrsa0;7317;7073;3.449738442;5163;5189;-0.501059934;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbjJT0;4414;3946;11.860111505;3103;2907;6.7423460612;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbrsah0;14258;15050;-5.262458472;9940;10946;-9.190571898;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbjh0;69427;71067;-2.307681484;48351;51240;-5.638173302;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbuhcd;2358;2645;-10.85066163;1696;2035;-16.65847666;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:08";="590781415";nbabott;1;0;;1;0;;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";per;1;2;3;1;2;3;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbrsa;46841;46807;0.0726387079;34045;33925;0.3537214444;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";cmd90;0;0;;0;0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";hper;0;0;;0;0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";typsejb;77;47;63.829787234;56;32;75;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";ghs9999;247;289;-14.53287197;182;199;-8.542713568;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbrsaseance;25002;25730;-2.829382044;18178;18805;-3.334219622;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbseances;25002;25732;-2.836934556;18178;18807;-3.344499389;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbrsa0;8717;8253;5.6221979886;6366;5910;7.7157360406;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbjJT0;5018;4591;9.3008059246;3649;3280;11.25;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbrsah0;13122;12824;2.3237679351;9501;9210;3.1596091205;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbjh0;69053;68937;0.1682695795;49189;50444;-2.487907382;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbuhcd;3138;1340;134.17910448;2436;1103;120.85222121;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:07";="620103440";nbabott;0;0;;0;0;;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";per;1;2;3;1;2;3;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbrsa;1502;1408;6.6761363636;1092;1027;6.3291139241;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";cmd90;0;0;;0;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";hper;0;0;;0;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";typsejb;0;0;;0;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";ghs9999;0;0;;0;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbrsaseance;178;108;64.814814815;140;83;68.674698795;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbseances;178;108;64.814814815;140;83;68.674698795;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbrsa0;282;262;7.6335877863;189;191;-1.047120419;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbjJT0;48;60;-20;31;45;-31.11111111;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbrsah0;1042;1038;0.3853564547;763;753;1.3280212483;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbjh0;8191;7855;4.2775302355;5937;5752;3.2162726008;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbuhcd;539;539;0;374;422;-11.37440758;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:13";="800000085";nbabott;0;0;;0;0;;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";per;1;2;3;1;2;3;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbrsa;135416;133078;1.7568643953;97535;96787;0.772831062;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";cmd90;2423;0;;2416;0;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";hper;0;0;;0;0;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";typsejb;1131;820;37.926829268;820;639;28.325508607;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";ghs9999;1008;762;32.283464567;779;554;40.613718412;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbrsaseance;34773;34235;1.571491164;24987;24950;0.1482965932;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbseances;34773;34235;1.571491164;24987;24950;0.1482965932;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbrsa0;47281;46542;1.587813158;33673;33930;-0.757441792;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbjJT0;23241;22222;4.5855458555;16519;16491;0.1697895822;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbrsah0;50939;52301;-2.604156708;36459;37907;-3.819874957;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbjh0;288154;291401;-1.114272086;204785;210270;-2.608550911;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbuhcd;8801;8851;-0.56490792;6221;7531;-17.39476829;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:45:44";="590780193";nbabott;1;0;;1;0;;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";per;1;2;3;1;2;3;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbrsa;9294;8904;4.3800539084;6844;6375;7.3568627451;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";cmd90;74;0;;73;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";hper;0;0;;0;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";typsejb;0;0;;0;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";ghs9999;168;117;43.58974359;134;80;67.5;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbrsaseance;568;561;1.247771836;419;407;2.9484029484;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbseances;568;561;1.247771836;419;407;2.9484029484;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbrsa0;3797;3367;12.771012771;2787;2382;17.002518892;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbjJT0;2375;2438;-2.584085316;1636;1722;-4.994192799;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbrsah0;4855;4976;-2.431672026;3565;3586;-0.585610708;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbjh0;30733;31184;-1.446254489;22316;22755;-1.929246319;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbuhcd;1622;1038;56.262042389;1337;805;66.086956522;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:24:42";="020004404";nbabott;3;0;;1;0;;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";per;1;2;3;1;2;3;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbrsa;14173;14265;-0.644935156;9813;10416;-5.789170507;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";cmd90;0;0;;0;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";hper;0;0;;0;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";typsejb;0;2;-100;0;1;-100;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";ghs9999;187;201;-6.965174129;132;158;-16.4556962;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbrsaseance;1944;999;94.594594595;1353;716;88.966480447;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbseances;6244;5682;9.8908834917;4494;4121;9.0512011648;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbrsa0;4889;5349;-8.599738269;3320;3916;-15.21961185;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbjJT0;3155;3230;-2.321981424;2141;2344;-8.660409556;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbrsah0;7340;7917;-7.288114185;5140;5784;-11.13416321;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbjh0;47787;50816;-5.960721033;33408;37017;-9.74957452;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbuhcd;1969;2064;-4.602713178;1400;1638;-14.52991453;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:16";="590781605";nbabott;0;0;;0;0;;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";per;1;2;3;1;2;3;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbrsa;138;76;81.578947368;96;54;77.777777778;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";cmd90;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";hper;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";typsejb;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";ghs9999;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbrsaseance;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbseances;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbrsa0;1;1;0;1;1;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbjJT0;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbrsah0;137;75;82.666666667;95;53;79.245283019;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbjh0;1573;1309;20.168067227;1123;917;22.464558342;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbuhcd;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:28:58";="590781811";nbabott;0;0;;0;0;;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";per;1;2;3;1;2;3;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbrsa;3103;3332;-6.8727491;2148;2385;-9.937106918;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";cmd90;0;0;;0;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";hper;0;0;;0;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";typsejb;0;0;;0;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";ghs9999;96;87;10.344827586;66;65;1.5384615385;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbrsaseance;175;240;-27.08333333;116;157;-26.11464968;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbseances;175;240;-27.08333333;116;157;-26.11464968;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbrsa0;918;905;1.4364640884;616;642;-4.049844237;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbjJT0;430;444;-3.153153153;300;323;-7.120743034;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbrsah0;2010;2187;-8.093278464;1416;1586;-10.71878941;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbjh0;10170;11274;-9.792442789;6937;8391;-17.32808962;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbuhcd;666;554;20.216606498;480;440;9.0909090909;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:28";="800000093";nbabott;0;0;;0;0;;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";per;1;2;3;1;2;3;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbrsa;34909;35103;-0.552659317;25146;25449;-1.190616527;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";cmd90;1;0;;1;0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";hper;0;0;;0;0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";typsejb;0;1;-100;0;1;-100;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";ghs9999;289;270;7.037037037;202;186;8.6021505376;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbrsaseance;19588;19468;0.6163961373;14317;14018;2.1329718933;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbseances;19588;19468;0.6163961373;14317;14018;2.1329718933;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbrsa0;3723;3697;0.703272924;2645;2709;-2.362495386;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbjJT0;2364;2346;0.7672634271;1670;1713;-2.510215995;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbrsah0;11597;11938;-2.856424862;8183;8722;-6.179775281;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbjh0;71354;71268;0.120671269;49849;51299;-2.82656582;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbuhcd;824;575;43.304347826;637;516;23.449612403;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:51:57";="600100713";nbabott;7;0;;5;0;;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";per;1;2;3;1;2;3;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbrsa;400;386;3.6269430052;284;267;6.3670411985;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";cmd90;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";hper;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";typsejb;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";ghs9999;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbrsaseance;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbseances;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbrsa0;6;4;50;6;3;100;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbjJT0;4;4;0;4;3;33.333333333;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbrsah0;394;382;3.1413612565;278;264;5.303030303;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbjh0;5880;5846;0.5815942525;4165;4082;2.0333170015;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbuhcd;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:16";="020000048";nbabott;0;0;;0;0;;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";per;1;2;3;1;2;3;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";nbrsa;69225;66195;4.5773849989;50400;47655;5.7601510859;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";cmd90;170;0;;170;0;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:19";="590782215";hper;0;0;;0;0;;2023.7;X590782215;31AUG23;15:42:07
