"champ";"statut";"annee";"periode";"date du resultat";"ipe";moisor;_NAME_;COL1;COL2;COL3;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;nbjJT0;403;285;41.403508772;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;nbrsah0;1937;1829;5.904866047;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;nbjh0;12647;10640;18.862781955;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;nbuhcd;149;149;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;per;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbrsa;2830;2800;1.0714285714;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;cmd90;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;hper;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;typsejb;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;ghs9999;40;33;21.212121212;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbrsaseance;629;605;3.9669421488;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbseances;629;605;3.9669421488;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbrsa0;494;484;2.0661157025;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbjJT0;328;312;5.1282051282;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbrsah0;1707;1711;-0.233781414;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbjh0;10732;10680;0.4868913858;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbuhcd;137;158;-13.29113924;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;per;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbrsa;3271;3354;-2.474657126;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;cmd90;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;hper;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;typsejb;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;ghs9999;59;52;13.461538462;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbrsaseance;728;766;-4.960835509;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbseances;728;766;-4.960835509;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbrsa0;609;619;-1.615508885;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbjJT0;399;413;-3.389830508;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbrsah0;1934;1969;-1.777552057;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbjh0;12407;11186;10.915430002;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbuhcd;121;204;-40.68627451;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;per;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbrsa;2735;3029;-9.706173655;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;cmd90;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;hper;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;typsejb;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;ghs9999;39;32;21.875;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbrsaseance;643;670;-4.029850746;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbseances;643;670;-4.029850746;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbrsa0;457;507;-9.861932939;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbjJT0;302;346;-12.71676301;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbrsah0;1635;1852;-11.71706263;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbjh0;10896;11069;-1.56292348;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbuhcd;128;199;-35.67839196;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";4;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;per;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbrsa;3019;3112;-2.988431877;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;cmd90;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;hper;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;typsejb;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;ghs9999;32;34;-5.882352941;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbrsaseance;735;672;9.375;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbseances;735;672;9.375;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbrsa0;466;551;-15.42649728;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbjJT0;291;356;-18.25842697;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbrsah0;1818;1889;-3.758602435;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbjh0;12214;12049;1.3694082496;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbuhcd;159;213;-25.35211268;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";5;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;per;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbrsa;3137;3187;-1.568873549;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;cmd90;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;hper;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;typsejb;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;ghs9999;48;44;9.0909090909;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbrsaseance;716;742;-3.504043127;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbseances;716;742;-3.504043127;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbrsa0;582;559;4.114490161;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbjJT0;384;380;1.0526315789;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbrsah0;1839;1886;-2.49204666;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbjh0;11189;10544;6.1172230653;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbuhcd;139;203;-31.5270936;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";6;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;per;1;2;3;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbrsa;2661;2806;-5.167498218;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;cmd90;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;hper;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;typsejb;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;ghs9999;29;34;-14.70588235;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbrsaseance;670;663;1.0558069382;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbseances;670;663;1.0558069382;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbrsa0;382;439;-12.98405467;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbjJT0;245;270;-9.259259259;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbrsah0;1609;1704;-5.575117371;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbjh0;9502;10572;-10.12107454;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbuhcd;166;184;-9.782608696;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";7;nbabott;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbrsa;4567;3628;25.882028666;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;ghs9999;22;46;-52.17391304;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbrsaseance;1892;875;116.22857143;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbseances;1892;1860;1.7204301075;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbrsa0;1000;924;8.2251082251;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbjJT0;485;467;3.8543897216;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbrsah0;1675;1829;-8.419901586;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbjh0;9130;10670;-14.43298969;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbuhcd;234;200;17;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbrsa;4025;3247;23.960578996;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;ghs9999;12;39;-69.23076923;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbrsaseance;1788;816;119.11764706;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbseances;1788;1695;5.4867256637;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbrsa0;835;745;12.080536913;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbjJT0;412;383;7.5718015666;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbrsah0;1402;1686;-16.84460261;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbjh0;8315;9420;-11.73036093;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbuhcd;209;156;33.974358974;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbrsa;4758;3993;19.158527423;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;ghs9999;11;46;-76.08695652;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbrsaseance;1969;1015;93.990147783;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbseances;1969;2031;-3.052683407;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbrsa0;1036;1036;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbjJT0;507;472;7.4152542373;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbrsah0;1753;1942;-9.732234809;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbjh0;9592;10673;-10.12836129;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbuhcd;290;292;-0.684931507;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbrsa;4262;3543;20.293536551;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;ghs9999;18;34;-47.05882353;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbrsaseance;1733;903;91.915836102;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbseances;1733;1948;-11.03696099;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbrsa0;899;816;10.171568627;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbjJT0;453;418;8.3732057416;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbrsah0;1630;1824;-10.63596491;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbjh0;8220;9597;-14.34823382;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbuhcd;308;241;27.800829876;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";4;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbrsa;4423;3683;20.092316047;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;ghs9999;27;34;-20.58823529;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbrsaseance;1824;955;90.994764398;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbseances;1824;1953;-6.605222734;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbrsa0;934;983;-4.98474059;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbjJT0;447;490;-8.775510204;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbrsah0;1665;1745;-4.584527221;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbjh0;7993;10227;-21.84413807;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbuhcd;347;188;84.574468085;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";5;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbrsa;4420;3684;19.978284473;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;ghs9999;36;37;-2.702702703;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbrsaseance;1756;977;79.733879222;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbseances;1756;1969;-10.81767395;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbrsa0;1044;909;14.851485149;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbjJT0;525;458;14.628820961;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbrsah0;1620;1798;-9.899888765;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbjh0;8088;10491;-22.90534744;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbuhcd;372;209;77.990430622;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";6;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;per;1;2;3;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbrsa;3828;3273;16.956920257;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;cmd90;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;hper;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;typsejb;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;ghs9999;58;28;107.14285714;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbrsaseance;1749;898;94.766146993;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbseances;1749;1883;-7.116303771;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbrsa0;784;724;8.2872928177;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbjJT0;358;390;-8.205128205;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbrsah0;1295;1651;-21.56268928;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbjh0;6480;9130;-29.02519168;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbuhcd;402;223;80.269058296;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";7;nbabott;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:02";="600101984";1;per;1;2;3;2023.7;X600101984;01SEP23;12:20:52
