"champ";"statut";"annee";"periode";"date du resultat";"ipe";type;mnt_sma;mnt_per_t2a;mnt_sma_per;mnt_du;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 16:57:07";="020000063";09;13851;3510.15;6708.87;6708.87;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:57:07";="020000063";99;119956432;68960894.493;69670478.08;69670478.08;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";01;99275320;52260048.815;56215436.98;56215436.98;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";02;0;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";03;826664;82942.869128;362437.33;362437.33;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";04;0;0;0;0;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";05;566680;507647.83623;383688.68;383688.68;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";06;2649;310.155068;1174.72;1174.72;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";07;87237;84597.441553;61001.01;61001.01;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";08;1537;0;627.61;627.61;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";09;24767;8089.74;12540.11;12540.11;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 17:22:54";="600101984";99;100784854;52943636.857;57036906.44;57036906.44;2023.7;X600101984;01SEP23;17:22:22
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";01;67591279;40448562.265;39734340.94;40448562.265;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";02;0;0;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";03;234851;105286.91649;127483.57;105286.91649;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";04;0;0;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";05;156107;78108.492124;87176.24;78108.492124;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";06;801;140.00053763;369.08;140.00053763;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";07;0;0;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";08;0;0;0;0;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";09;7082;5.3;2893.41;5.3;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:28:16";="590000188";99;67990120;40632102.974;39952263.24;40632102.974;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";01;41792177;22159520.03;23712994.95;23712994.95;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";02;0;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";03;224683;110115.38634;124780.17;124780.17;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";04;0;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";05;29254;14966.536942;16435.34;16435.34;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";06;146;0;59.62;59.62;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";07;0;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";08;0;0;0;0;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";09;1595;3283.49;1636.34;1636.34;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/04 16:03:12";="620103432";99;42047855;22287885.443;23855906.42;23855906.42;2023.7;X620103432;04SEP23;16:02:33
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";01;43138652;24274650.288;24897344.65;24897344.65;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";02;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";03;167245;104081.09942;99516.04;99516.04;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";04;0;0;0;0;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";05;61883;41928.826961;37847.54;37847.54;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";06;76;249.0513464;105.75;105.75;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";07;3234;0;1320.55;1320.55;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";08;151;0;61.66;61.66;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";09;1429;4814.8;2027.95;2027.95;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:48";="590782637";99;43372670;24425724.066;25038224.14;25038224.14;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";01;63704054;30851033.994;35267798.91;35267798.91;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";02;59937;8706.1165283;27086.11;27086.11;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";03;271510;131383.37981;150281.6;150281.6;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";04;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";05;197917;77492.264952;104063.79;104063.79;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";06;322;0;131.48;131.48;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";07;16538;1433.6177544;7183.1;7183.1;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";08;0;0;0;0;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";09;17348;20977.59;13377.04;13377.04;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:10:49";="590781803";99;64267626;31091026.963;35569922.03;35569922.03;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";01;560161116;299316903.13;318527526.64;318527526.64;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";02;1159340;419650.5436;599292.33;599292.33;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";03;2947930;841062.38015;1456056.8;1456056.8;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";04;0;0;0;0;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";05;1674062;1371404.6468;1094996.71;1094996.71;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";06;9529;2582.764052;4665.84;4665.84;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";07;523214;473047.12795;355559.86;355559.86;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";08;9401;6127.8054536;5677.08;5677.08;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";09;985095;538083.08;563672.05;563672.05;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 14:40:37";="590780193";99;567469687;302968861.48;322607447.31;322607447.31;2023.7;X590780193;05SEP23;14:38:10
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";01;52485516;29118999.115;30167285.43;30167285.43;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";02;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";03;61962;21810.76929;31844.38;31844.38;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";04;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";05;20527;38406.845386;19903.91;19903.91;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";06;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";07;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";08;0;0;0;0;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";09;3173;226.77;1363.67;1363.67;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:42:01";="590780227";99;52571178;29179443.5;30220397.39;30220397.39;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";01;323879334;155295208.22;178839290.52;178839290.52;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";02;318248;157988.00558;177347.67;177347.67;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";03;1084408;611164.61557;626149.32;626149.32;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";04;0;0;0;0;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";05;870580;288747.99204;442111.23;442111.23;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";06;988;1056.3161696;720.33;720.33;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";07;149998;11128.46717;64587.72;64587.72;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";08;66;0;26.95;26.95;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";09;83973;18593.81;39867.12;39867.12;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:46:29";="800000044";99;326387595;156383887.43;180190100.86;180190100.86;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";01;73663589;40014420.626;42083625.03;42083625.03;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";02;0;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";03;593467;74031.660395;264541.86;264541.86;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";04;0;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";05;229091;220714.86977;159759.95;159759.95;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";06;3189;298.6355328;1391.77;1391.77;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";07;30317;13207.63929;16341.73;16341.73;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";08;0;0;0;0;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";09;7824;3466.37;4234.71;4234.71;2023.7;X590781902;07SEP23;20:06:41
"mco";"dgf";"2023";"7";"2023/09/07 20:07:07";="590781902";99;74527477;40326139.801;42529895.05;42529895.05;2023.7;X590781902;07SEP23;20:06:41
