"champ";"statut";"annee";"periode";"date du resultat";"ipe";typ9a;_NAME_;col1;ordre;colb1;colc1;cold1;cole1;colf1;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";2;entsor6;8;5;6;33.333333333;2;3;-33.33333333;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";2;nbmulti;0;6;0;;0;0;;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";3;eff;19116;1;19172;-0.292092635;13807;13733;0.5388480303;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";3;typA;30;2;31;-3.225806452;20;23;-13.04347826;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";3;entsor7;258;4;266;-3.007518797;182;208;-12.5;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";3;entsor6;4;5;14;-71.42857143;2;9;-77.77777778;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:42:20";="590782215";3;nbmulti;5613;6;5619;-0.106780566;4006;4033;-0.669476816;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";1;eff;16883;1;15814;6.7598330593;12161;11699;3.9490554748;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";1;typA;4;2;3;33.333333333;3;3;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";1;entsor7;19;4;19;0;16;11;45.454545455;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";1;entsor6;0;5;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";1;nbmulti;77;6;74;4.0540540541;53;47;12.765957447;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";2;eff;12459;1;11496;8.3768267223;8934;8317;7.4185403391;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";2;typA;0;2;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";2;entsor7;4;4;2;100;2;2;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";2;entsor6;0;5;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";2;nbmulti;0;6;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";3;eff;10846;1;10786;0.5562766549;7742;7714;0.3629764065;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";3;typA;75;2;58;29.310344828;54;46;17.391304348;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";3;entsor7;157;4;146;7.5342465753;116;103;12.621359223;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";3;entsor6;0;5;0;;0;0;;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:58:00";="620100685";3;nbmulti;2922;6;2672;9.3562874251;2142;1931;10.926980839;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";1;eff;1746;1;1745;0.0573065903;1225;1257;-2.545743835;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";1;typA;0;2;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";1;entsor7;0;4;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";1;entsor6;9;5;14;-35.71428571;5;10;-50;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";1;nbmulti;22;6;34;-35.29411765;16;25;-36;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";2;eff;844;1;787;7.2426937738;619;575;7.652173913;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";2;typA;0;2;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";2;entsor7;0;4;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";2;entsor6;3;5;22;-86.36363636;2;17;-88.23529412;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";2;nbmulti;0;6;0;;0;0;;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";3;eff;786;1;771;1.9455252918;547;562;-2.669039146;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";3;typA;7;2;28;-75;2;18;-88.88888889;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";3;entsor7;4;4;3;33.333333333;4;1;300;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";3;entsor6;8;5;14;-42.85714286;6;10;-40;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:30";="800000069";3;nbmulti;185;6;184;0.5434782609;121;137;-11.67883212;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";1;eff;18;1;12;50;15;7;114.28571429;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";1;typA;0;2;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";1;entsor7;2;4;2;0;1;1;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";1;entsor6;0;5;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";1;nbmulti;0;6;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";3;eff;208;1;226;-7.96460177;148;155;-4.516129032;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";3;typA;11;2;6;83.333333333;7;4;75;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";3;entsor7;4;4;7;-42.85714286;3;5;-40;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";3;entsor6;1;5;3;-66.66666667;1;1;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:26";="020000071";3;nbmulti;0;6;0;;0;0;;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;eff;6035;1;6606;-8.643657281;4242;4886;-13.18051576;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;typA;8;2;7;14.285714286;5;5;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;entsor7;6;4;18;-66.66666667;5;14;-64.28571429;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;entsor6;6;5;8;-25;5;8;-37.5;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";1;nbmulti;108;6;100;8;86;73;17.808219178;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;eff;4827;1;4810;0.3534303534;3492;3513;-0.597779675;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;typA;0;2;5;-100;0;5;-100;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;entsor7;1;4;0;;1;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;entsor6;0;5;0;;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";2;nbmulti;0;6;0;;0;0;;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;eff;10025;1;9862;1.6528087609;7089;7089;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;typA;66;2;53;24.528301887;47;40;17.5;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;entsor7;119;4;119;0;90;91;-1.098901099;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;entsor6;35;5;52;-32.69230769;20;34;-41.17647059;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:22";="600100721";3;nbmulti;2346;6;2452;-4.323001631;1626;1769;-8.083663086;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;eff;9323;1;8876;5.0360522758;6768;6434;5.1911718993;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;typA;276;2;275;0.3636363636;213;201;5.9701492537;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;entsor7;16;4;20;-20;12;18;-33.33333333;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;entsor6;159;5;188;-15.42553191;102;143;-28.67132867;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";1;nbmulti;247;6;130;90;173;78;121.79487179;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;eff;12711;1;13339;-4.7079991;9031;9784;-7.696238757;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;typA;0;2;0;;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;entsor7;3;4;4;-25;3;2;50;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;entsor6;1;5;4;-75;0;2;-100;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";2;nbmulti;0;6;0;;0;0;;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;eff;8249;1;9736;-15.27321282;5892;6994;-15.7563626;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;typA;209;2;245;-14.69387755;144;178;-19.1011236;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;entsor7;55;4;116;-52.5862069;35;82;-57.31707317;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;entsor6;4;5;4;0;3;4;-25;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:14:52";="620100057";3;nbmulti;2344;6;2765;-15.22603978;1679;1813;-7.391064534;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";1;eff;7868;1;6991;12.544700329;5736;5179;10.754972002;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";1;typA;17;2;8;112.5;10;8;25;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";1;entsor7;7;4;6;16.666666667;7;2;250;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";1;entsor6;0;5;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";1;nbmulti;115;6;112;2.6785714286;91;82;10.975609756;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";2;eff;14937;1;14092;5.9963099631;10650;10228;4.1259288228;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";2;typA;1;2;0;;1;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";2;entsor7;1;4;2;-50;1;2;-50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";2;entsor6;0;5;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";2;nbmulti;0;6;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";3;eff;9631;1;10081;-4.463842873;6927;7222;-4.084741069;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";3;typA;18;2;25;-28;11;22;-50;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";3;entsor7;302;4;157;92.356687898;221;108;104.62962963;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";3;entsor6;0;5;0;;0;0;;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:03";="600101984";3;nbmulti;1086;6;1481;-26.67116813;789;1038;-23.98843931;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";1;eff;5337;1;4647;14.848289219;3864;3421;12.949429991;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";1;typA;0;2;0;;0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";1;entsor7;1;4;4;-75;1;4;-75;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";1;entsor6;13;5;8;62.5;12;7;71.428571429;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";1;nbmulti;88;6;75;17.333333333;66;53;24.528301887;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";2;eff;3165;1;2613;21.125143513;2378;1950;21.948717949;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";2;typA;0;2;0;;0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";2;entsor7;0;4;5;-100;0;5;-100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";2;entsor6;0;5;7;-100;0;7;-100;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";2;nbmulti;0;6;0;;0;0;;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";3;eff;7256;1;6942;4.5231921636;5275;5094;3.553199843;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";3;typA;51;2;27;88.888888889;33;19;73.684210526;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";3;entsor7;43;4;55;-21.81818182;26;40;-35;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";3;entsor6;9;5;8;12.5;5;6;-16.66666667;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:07:34";="800000028";3;nbmulti;1651;6;1554;6.241956242;1233;1146;7.5916230366;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";1;eff;8486;1;9215;-7.91101465;6091;6722;-9.387087176;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";1;typA;107;2;27;296.2962963;85;19;347.36842105;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";1;entsor7;11;4;4;175;7;4;75;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";1;entsor6;1;5;1;0;1;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";1;nbmulti;117;6;130;-10;82;102;-19.60784314;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";2;eff;10343;1;10490;-1.401334604;7521;7516;0.0665247472;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";2;typA;0;2;0;;0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";2;entsor7;2;4;1;100;1;1;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";2;entsor6;0;5;0;;0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";2;nbmulti;0;6;0;;0;0;;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";3;eff;8729;1;9067;-3.727804125;6215;6566;-5.345720378;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";3;typA;205;2;190;7.8947368421;150;151;-0.662251656;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";3;entsor7;72;4;62;16.129032258;47;44;6.8181818182;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";3;entsor6;5;5;4;25;5;4;25;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:21";="590783239";3;nbmulti;2007;6;2048;-2.001953125;1428;1482;-3.643724696;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";1;eff;1746;1;1340;30.298507463;1145;990;15.656565657;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";1;typA;0;2;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";1;entsor7;7;4;6;16.666666667;6;2;200;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";1;entsor6;0;5;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";1;nbmulti;1;6;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";2;eff;1807;1;1696;6.5448113208;1301;1232;5.6006493506;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";2;typA;0;2;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";2;entsor7;0;4;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";2;entsor6;0;5;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";2;nbmulti;0;6;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";3;eff;1118;1;1041;7.3967339097;762;755;0.9271523179;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";3;typA;0;2;0;;0;0;;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";3;entsor7;20;4;31;-35.48387097;15;17;-11.76470588;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";3;entsor6;0;5;4;-100;0;2;-100;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:12:44";="590785374";3;nbmulti;15;6;13;15.384615385;10;13;-23.07692308;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";1;eff;11344;1;11693;-2.984691696;8223;8466;-2.870304748;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";1;typA;0;2;0;;0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";1;entsor7;13;4;24;-45.83333333;10;18;-44.44444444;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";1;entsor6;7;5;12;-41.66666667;3;8;-62.5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";1;nbmulti;126;6;96;31.25;118;68;73.529411765;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";2;eff;23430;1;27984;-16.27358491;15735;20432;-22.98844949;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";2;typA;0;2;0;;0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";2;entsor7;0;4;0;;0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";2;entsor6;10;5;14;-28.57142857;9;11;-18.18181818;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";2;nbmulti;0;6;0;;0;0;;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";3;eff;10319;1;10354;-0.33803361;7456;7452;0.0536768653;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";3;typA;21;2;31;-32.25806452;9;25;-64;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";3;entsor7;232;4;211;9.9526066351;167;142;17.605633803;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";3;entsor6;7;5;14;-50;4;11;-63.63636364;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:11";="020000063";3;nbmulti;2398;6;2498;-4.003202562;1781;1848;-3.625541126;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";1;eff;5201;1;4459;16.640502355;3603;3228;11.617100372;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";1;typA;1;2;7;-85.71428571;0;3;-100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";1;entsor7;18;4;23;-21.73913043;11;16;-31.25;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";1;entsor6;0;5;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";1;nbmulti;109;6;109;0;80;88;-9.090909091;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";2;eff;42254;1;40575;4.1380160197;31007;29379;5.5413730896;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";2;typA;0;2;1;-100;0;1;-100;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";2;entsor7;10;4;19;-47.36842105;9;13;-30.76923077;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";2;entsor6;0;5;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";2;nbmulti;0;6;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";3;eff;1859;1;1939;-4.125838061;1320;1421;-7.107670654;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";3;typA;37;2;119;-68.90756303;20;82;-75.6097561;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";3;entsor7;49;4;51;-3.921568627;33;38;-13.15789474;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";3;entsor6;0;5;0;;0;0;;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/01 18:26:46";="590000188";3;nbmulti;384;6;376;2.1276595745;293;283;3.5335689046;2023.7;X590000188;01SEP23;18:26:37
