"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;valo;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:54:22";="800000069";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Séjours avec n° innovation rempli;----;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:07:15";="020000071";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Séjours avec n° innovation rempli;----;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:19:33";="600100721";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Séjours avec n° innovation rempli;----;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Séjours valorisés avec n° innovation rempli;----;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec n° innovation erroné;GHS;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:16:30";="620100057";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Séjours avec n° innovation rempli;----;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:23:08";="600101984";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Séjours avec n° innovation rempli;----;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:39";="800000028";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Séjours avec n° innovation rempli;----;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:35";="590783239";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Séjours avec n° innovation rempli;----;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:36";="590785374";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590785374;01SEP23;16:12:38
