"champ";"statut";"annee";"periode";"date du resultat";"ipe";code13;code;code1;indication;nombre;nb_nonval;nombre_i0;nb_nonvalhp;nombre_et2;nombre_pbind;nb_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894023036;9402303;9402303;I000289;8;0;0;0;0;0;8;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894023036;9402303;9402303;I000290;35;0;0;0;0;0;35;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894023036;9402303;9402303;I000292;18;0;0;0;0;0;18;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894023036;9402303;9402303;I000293;20;0;0;0;0;0;20;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894023036;9402303;9402303;I999999;40;0;0;0;0;0;40;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894062295;9406229;9406229;I000008;3;0;0;0;0;0;3;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894062417;9406241;9406241;I000008;3;0;0;0;0;0;3;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187356;9418735;9418735;I000507;31;0;0;0;0;0;31;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187356;9418735;9418735;I999999;23;0;0;0;0;0;23;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187875;9418787;9418787;I000287;100;0;0;0;0;0;100;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187875;9418787;9418787;I000288;5;0;0;0;0;0;5;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187875;9418787;9418787;I000289;27;0;0;0;0;0;27;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187875;9418787;9418787;I000290;16;0;0;0;0;0;16;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187875;9418787;9418787;I000291;5;0;0;0;0;0;5;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894187875;9418787;9418787;I000292;28;0;0;0;0;0;28;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894197232;9419723;9419723;I000211;306;0;0;0;0;0;306;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894197232;9419723;9419723;I000392;76;0;0;0;0;0;76;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894197232;9419723;9419723;I000476;218;0;0;0;0;0;218;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894197232;9419723;9419723;I000501;22;0;0;0;0;0;22;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894197232;9419723;9419723;I000525;2;0;0;0;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894250203;9425020;9425020;I000335;9;0;0;0;0;0;9;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894250203;9425020;9425020;I000534;3;0;0;0;0;0;3;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894274506;9427450;9427450;I999999;2;0;0;0;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894274674;9427467;9427467;I000233;2;0;0;0;0;0;2;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894274674;9427467;9427467;I999999;28;0;0;0;0;0;28;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894293316;9429331;9429331;I000469;1;0;0;0;0;0;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894312628;9431262;9431262;I000590;35;0;0;0;0;0;35;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894351368;9435136;9435136;I000455;2;0;0;0;0;2;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894351368;9435136;9435136;I000456;16;0;0;0;0;0;16;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894389798;9438979;9438979;I000265;22;0;0;0;0;0;22;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894389798;9438979;9438979;I000266;61;0;0;0;0;0;61;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894405450;9440545;9440545;I000499;40;0;0;0;0;0;40;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894405450;9440545;9440545;I000541;23;0;0;0;0;3;20;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894405511;9440551;9440551;I000499;3;0;0;0;0;0;3;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:03:44";="590783239";3400894405511;9440551;9440551;I000541;15;0;0;0;0;0;15;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890003926;9000392;9000392;I999999;4;0;0;0;0;0;4;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005234;9000523;9000523;I000030;58.325;0;0;0;0;0;58.325;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005234;9000523;9000523;I999999;171.064;21.601;0;0;0;0;149.463;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005319;9000531;9000531;I000011;79.761;1.375;0;0;0;0;78.386;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005319;9000531;9000531;I000012;124.861;0.663;0;0;0;0;124.198;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005319;9000531;9000531;I000013;19.352;0;0;0;0;0;19.352;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005319;9000531;9000531;I000014;10.664;0;0;0;0;0;10.664;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400890005319;9000531;9000531;I999999;7.089;0;0;0;0;0;7.089;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400892717982;9271798;9271798;I000262;1;0;0;0;0;0;1;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400893126691;9312669;9312669;I000272;8;0;0;0;0;0;8;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400893475966;9347596;9347596;I000069;6;0;0;0;0;0;6;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400893476048;9347604;9347604;I000069;16;0;0;0;0;0;16;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400893740507;9374050;9374050;I999999;2;0;0;0;0;0;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894094692;9409469;9409469;I000580;3;0;0;0;0;0;3;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894197232;9419723;9419723;I000211;348;0;0;0;0;0;348;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894197232;9419723;9419723;I000392;262;0;0;0;0;0;262;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894197232;9419723;9419723;I000476;654;6;0;0;0;0;648;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894197232;9419723;9419723;I000501;90;0;0;0;0;0;90;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894197232;9419723;9419723;I999999;22;0;0;0;0;0;22;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894312628;9431262;9431262;I000454;17;0;0;0;0;0;17;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894312628;9431262;9431262;I000590;2;0;0;0;0;0;2;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894312628;9431262;9431262;I999999;36;0;0;0;0;0;36;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894389798;9438979;9438979;I000266;8;0;0;0;0;0;8;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894389798;9438979;9438979;I000580;1;0;0;0;0;0;1;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894389798;9438979;9438979;I999999;8;0;0;0;0;0;8;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894405450;9440545;9440545;I000499;72;0;0;0;0;0;72;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894405450;9440545;9440545;I999999;206.553;0;0;0;0;0;206.553;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:42";="590785374";3400894474708;9447470;9447470;I000608;3;0;0;0;0;0;3;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890000994;9000099;9000099;I000029;86;0;0;0;0;0;86;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890000994;9000099;9000099;I000030;18;0;0;0;0;0;18;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890000994;9000099;9000099;I000031;90;0;0;0;0;0;90;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890000994;9000099;9000099;I000037;25;2;0;0;0;0;23;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890000994;9000099;9000099;I999999;551;0;0;0;0;0;551;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890002554;9000255;9000255;I000560;198;0;0;0;0;0;198;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890002554;9000255;9000255;i000560;42;0;0;0;0;42;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890002653;9000265;9000265;I000051;6;0;0;0;0;0;6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890002653;9000265;9000265;I000053;12;0;0;0;0;0;12;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890002677;9000267;9000267;I000051;8;0;0;0;0;0;8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890002677;9000267;9000267;I000053;11;0;0;0;0;0;11;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890004022;9000402;9000402;I000372;140;0;0;0;0;0;140;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890004022;9000402;9000402;I000373;113;0;0;0;0;0;113;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890004022;9000402;9000402;I000374;76;0;0;0;0;0;76;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890004022;9000402;9000402;I999999;165;11;0;0;0;0;154;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890006576;9000657;9000657;I000465;172;0;0;0;0;0;172;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890006576;9000657;9000657;I000535;141;0;0;0;0;0;141;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890006576;9000657;9000657;I000536;95;0;0;0;0;0;95;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890006576;9000657;9000657;I000613;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890006576;9000657;9000657;I999999;110;0;0;0;0;0;110;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890007139;9000713;9000713;I000203;5;0;0;0;0;0;5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890008990;9000899;9000899;I000011;102;0;0;0;0;0;102;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890008990;9000899;9000899;I000012;6;0;0;0;0;0;6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890008990;9000899;9000899;I000014;14;0;0;0;0;0;14;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890008990;9000899;9000899;I999999;8;0;0;0;0;0;8;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890012997;9001299;9001299;I000355;428;0;0;0;0;0;428;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890012997;9001299;9001299;I00355;3;0;0;0;0;3;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890012997;9001299;9001299;i000350;6;0;0;0;0;6;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890012997;9001299;9001299;i000355;52;0;0;0;0;52;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890014946;9001494;9001494;I000121;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890014946;9001494;9001494;I999999;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018593;9001859;9001859;I000579;6;0;0;0;0;0;6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018609;9001860;9001860;I000579;9;0;0;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018708;9001870;9001870;I000264;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018708;9001870;9001870;I000493;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018708;9001870;9001870;I000580;11;0;0;0;0;0;11;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018708;9001870;9001870;I001003;2;0;0;0;0;2;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400890018708;9001870;9001870;I001005;6;0;0;0;0;6;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;I000340;5;0;0;0;0;0;5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;I000342;9;0;0;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;I000344;45;0;0;0;0;0;45;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;I000345;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;I000398;21;0;0;0;0;21;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;I999999;30;0;0;0;0;0;30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828306;9182830;9182830;i000342;4;0;0;0;0;4;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828474;9182847;9182847;I000345;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828474;9182847;9182847;I999999;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828535;9182853;9182853;I000342;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828535;9182853;9182853;I000345;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828535;9182853;9182853;I999999;9;0;0;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891828535;9182853;9182853;i000342;3;0;0;0;0;3;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891944600;9194460;9194460;I000047;6;0;0;0;0;0;6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891944600;9194460;9194460;I000048;25;0;0;0;0;0;25;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400891990553;9199055;9199055;I000140;6;6;0;0;0;0;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124889;9212488;9212488;I000256;32;0;0;0;0;0;32;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124889;9212488;9212488;I000257;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124889;9212488;9212488;i000256;2;0;0;0;0;2;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124940;9212494;9212494;I000256;204;0;0;0;0;0;204;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124940;9212494;9212494;I000257;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124940;9212494;9212494;I999999;6;0;0;0;0;0;6;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892124940;9212494;9212494;i000256;7;0;0;0;0;7;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892182612;9218261;9218261;;17;0;0;0;0;17;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892182612;9218261;9218261;I000015;48;0;0;0;0;0;48;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892259307;9225930;9225930;I000113;14;0;0;0;0;0;14;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892259307;9225930;9225930;i000113;1;0;0;0;0;1;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892294834;9229483;9229483;I000048;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892680811;9268081;9268081;I000041;3;0;0;0;0;0;3;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892714561;9271456;9271456;I000227;7;0;0;0;0;0;7;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892717982;9271798;9271798;I000262;60;5;0;0;0;0;55;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892717982;9271798;9271798;I999999;30;0;0;0;0;0;30;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892717982;9271798;9271798;i000262;5;0;0;0;0;5;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892932163;9293216;9293216;I000241;126;0;0;0;0;0;126;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892933405;9293340;9293340;I000355;59;0;0;0;0;0;59;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892933405;9293340;9293340;i000355;6;0;0;0;0;6;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400892992075;9299207;9299207;I000329;45;0;0;0;0;0;45;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893001813;9300181;9300181;I000268;15;0;0;0;0;0;15;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893011119;9301111;9301111;I000105;24;0;0;0;0;0;24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893011119;9301111;9301111;I000108;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893011119;9301111;9301111;I000109;144;0;0;0;0;0;144;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893011119;9301111;9301111;I999999;14;0;0;0;0;0;14;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893071779;9307177;9307177;I000359;9;0;0;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893071779;9307177;9307177;I000402;35;0;0;0;0;0;35;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893071830;9307183;9307183;I000359;7;0;0;0;0;0;7;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893071830;9307183;9307183;I000402;42;0;0;0;0;0;42;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126523;9312652;9312652;I000272;9;0;0;0;0;0;9;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126523;9312652;9312652;I000273;13;0;0;0;0;0;13;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126523;9312652;9312652;I000280;12;0;0;0;0;0;12;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126691;9312669;9312669;I000272;11;0;0;0;0;0;11;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126691;9312669;9312669;I000280;24;0;0;0;0;0;24;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126691;9312669;9312669;i000272;2;0;0;0;0;2;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126752;9312675;9312675;I000272;2;0;0;0;0;0;2;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:56:57";="020000063";3400893126752;9312675;9312675;I000273;1;0;0;0;0;0;1;2023.7;X020000063;01SEP23;16:55:02
