"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8142403;8142403;625.68;625.68;6;0;625.68;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144260;8144260;573.9;573.9;2;0;573.9;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144371;8144371;1618.3;1618.3;10;0;1618.3;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144394;8144394;1244.25;1244.25;5;0;1244.25;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144483;8144483;605.34;605.34;19;0;605.34;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144537;8144537;10978.98;10978.98;246;0;10978.98;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144566;8144566;1131.4;1131.4;10;0;1131.4;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144572;8144572;196.56;196.56;3;0;196.56;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144603;8144603;50233.86;50233.86;149;0;50233.86;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144610;8144610;16221.4;16221.4;130;0;16221.4;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144626;8144626;96723.18;96723.18;141;0;96723.18;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144655;8144655;3503.36;3503.36;8;0;3503.36;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144661;8144661;155961;155961;129;0;155961;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144678;8144678;4308.72;4308.72;8;0;4308.72;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144684;8144684;802.82;802.82;2;0;802.82;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144690;8144690;986.78;986.78;1;0;986.78;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144709;8144709;13335.9;13335.9;10;0;13335.9;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144738;8144738;1690.47;1690.47;9;0;1690.47;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144744;8144744;23431.38;23431.38;94;0;23431.38;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8144767;8144767;451.4;451.4;2;0;451.4;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8147292;8147292;1780.13;1780.13;11;0;1780.13;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8147702;8147702;352.06;352.06;2;0;352.06;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8147719;8147719;1244.54;1244.54;11;0;1244.54;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8147814;8147814;27.93;27.93;1;0;27.93;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8147872;8147872;166.28;166.28;1;0;166.28;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8152382;8152382;2838.15;2838.15;5;0;2838.15;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8152399;8152399;1776.9;1776.9;6;0;1776.9;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8152407;8152407;1778.95;1778.95;5;0;1778.95;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154010;8154010;735.3;735.3;2;0;735.3;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154582;8154582;2240.49;2240.49;3;0;2240.49;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154642;8154642;3076.65;3076.65;5;0;3076.65;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154694;8154694;1251.08;1251.08;4;0;1251.08;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154702;8154702;1237.11;1237.11;7;0;1237.11;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154719;8154719;945.69;945.69;3;0;945.69;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154760;8154760;1620.66;1620.66;3;0;1620.66;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154837;8154837;2869.5;2869.5;10;0;2869.5;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8154955;8154955;89.26;89.26;2;0;89.26;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155222;8155222;4836;4836;4;0;4836;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155239;8155239;2743.92;2743.92;4;0;2743.92;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155251;8155251;2022.84;2022.84;6;0;2022.84;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155268;8155268;1333.59;1333.59;1;0;1333.59;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155274;8155274;986.78;986.78;1;0;986.78;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155280;8155280;747.81;747.81;3;0;747.81;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8155297;8155297;746.55;746.55;3;0;746.55;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8178051;8178051;763.36;763.36;13;-5.68434E-14;763.36;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8178105;8178105;3321.6;3321.6;64;0;3321.6;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8181863;8181863;18126.7;18126.7;109;0;18126.7;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8181900;8181900;919.66;919.66;14;0;919.66;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8181923;8181923;2097.6;2097.6;30;0;2097.6;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8184086;8184086;1756.22;1756.22;2;0;1756.22;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8186790;8186790;3062.05;3062.05;5;0;3062.05;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8186978;8186978;446.13;446.13;1;0;446.13;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8416817;8416817;5563.58;5563.58;2;0;5563.58;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8416830;8416830;1885.88;1885.88;4;0;1885.88;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:32";="620003376";8427531;8427531;3300.29;3300.29;7;0;3300.29;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3110918;3110918;524.02;540.22;1;8.1;532.12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3178879;3178879;80.57;83.06;1;1.245;81.815;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3187401;3187401;1901.42;2043;6;60.58;1962;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3401308;3401308;10024.27;10024.27;7;0;10024.27;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3407430;3407430;3281.79;3281.79;1;0;3281.79;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3428900;3428900;26254.32;26254.32;8;0;26254.32;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3435388;3435388;6563.58;6563.58;2;0;6563.58;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3438530;3438530;8468.4;8468.4;3;0;8468.4;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3460245;3460245;2822.8;2822.8;1;0;2822.8;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3471355;3471355;5645.6;5645.6;2;0;5645.6;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";3486374;3486374;3281.79;3281.79;1;0;3281.79;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8120815;8120815;1147.8;1147.8;4;0;1147.8;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8120821;8120821;706.92;706.92;4;0;706.92;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8120896;8120896;746.83;746.83;1;0;746.83;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8120979;8120979;127.44;127.44;4;0;127.44;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8121312;8121312;3250;3250;5;0;3250;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8121708;8121708;296.87;296.87;1;0;296.87;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8121737;8121737;262.44;262.44;1;0;262.44;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8121944;8121944;453.38;453.38;1;0;453.38;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8121950;8121950;1032.46;1032.46;1;0;1032.46;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131210;8131210;997.08;997.08;4;0;997.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131291;8131291;15717;15717;13;0;15717;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131339;8131339;8917.74;8917.74;13;0;8917.74;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131345;8131345;748.68;748.68;6;0;748.68;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131397;8131397;4382.828;4382.82;13;-0.008;4382.82;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131470;8131470;3374.52;3443.4;12;34.44;3408.96;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131517;8131517;225.7;225.7;1;0;225.7;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131523;8131523;3463.8;3534.6;20;35.4;3499.2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131546;8131546;4066.01;4066.01;13;0;4066.01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8131569;8131569;10455.61;10455.62;14;0.005;10455.615;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8132356;8132356;113.14;113.14;1;0;113.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8132362;8132362;880.15;880.15;5;0;880.15;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8134160;8134160;887.06;887.06;2;0;887.06;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8134208;8134208;1009.12;1009.12;4;0;1009.12;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8134504;8134504;3627;3627;3;0;3627;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8135165;8135165;11457.73;11691.27;19;116.77;11574.5;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8135194;8135194;767.13;782.79;1;7.83;774.96;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8135219;8135219;159.3;159.3;5;0;159.3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8135685;8135685;1011.42;1011.42;3;0;1011.42;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8135751;8135751;2960.34;2960.34;3;0;2960.34;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8135811;8135811;498.53;498.54;2;0.005;498.535;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8138146;8138146;957.18;986.78;1;14.8;971.98;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8140657;8140657;483.56;498.54;2;7.49;491.05;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8140663;8140663;1293.59;1333.59;1;20;1313.59;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8140692;8140692;327.02;337.14;1;5.06;332.08;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8140717;8140717;124.78;124.78;1;0;124.78;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8140775;8140775;241.38;248.85;1;3.735;245.115;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8140893;8140893;5795.37;5974.64;8;89.635;5885.005;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8141183;8141183;2436.43;2502.16;8;32.865;2469.295;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144201;8144201;353.68;353.68;2;0;353.68;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144425;8144425;2064.91;2064.92;2;0.005;2064.915;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144431;8144431;906.76;906.76;2;0;906.76;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144448;8144448;314.3;314.3;2;0;314.3;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144454;8144454;524.88;524.88;2;0;524.88;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144483;8144483;127.44;127.44;4;0;127.44;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144514;8144514;457.54;457.54;1;0;457.54;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144603;8144603;337.14;337.14;1;0;337.14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144690;8144690;986.78;986.78;1;0;986.78;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144709;8144709;1333.59;1333.59;1;0;1333.59;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8144744;8144744;498.54;498.54;2;0;498.54;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8147719;8147719;339.42;339.42;3;0;339.42;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8154010;8154010;367.65;367.65;1;0;367.65;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8171758;8171758;1080.44;1080.44;2;0;1080.44;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8171764;8171764;630.46;630.46;2;0;630.46;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8178447;8178447;1963.71;1963.72;44;0.005;1963.715;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8184614;8184614;611.56;630.46;2;9.45;621.01;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8198190;8198190;157.15;157.15;1;0;157.15;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8410134;8410134;11183.28;11183.28;24;0;11183.28;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8416800;8416800;2322.8;2322.8;1;0;2322.8;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8416817;8416817;19472.53;19472.53;7;0;19472.53;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:08";="620101337";8427531;8427531;3705.76;3705.76;8;0;3705.76;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3110491;3110491;4480.99;4480.98;6;-0.01;4480.98;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3121543;3121543;76.73;83.06;1;3.165;79.895;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3122778;3122778;2607.264;2701.1;5;12.798;2620.062;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3123499;3123499;669.05;664.48;8;-4.57;664.48;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3125736;3125736;74.76;83.06;1;4.15;78.91;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3127280;3127280;166.12;166.12;2;0;166.12;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3129007;3129007;697.734;747.54;9;24.903;722.637;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3131033;3131033;4891.702;4861.98;9;-29.722;4861.98;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3153951;3153951;752.11;747.54;9;-4.57;747.54;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3158374;3158374;375.57;355.98;3;-19.59;355.98;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3182272;3182272;540.22;540.22;1;0;540.22;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3188122;3188122;259.74;249.18;3;-10.56;249.18;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3189883;3189883;4483.837;4861.98;9;189.07;4672.907;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3195783;3195783;4351.479;4321.76;8;-29.719;4321.76;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";3358200;3358200;1199.018;1136.51;1;-62.508;1136.51;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8111006;8111006;1177.53;1177.53;1;0;1177.53;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8111124;8111124;1100.065;1100.05;7;-0.015;1100.05;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8111199;8111199;773.39;773.4;1;0.005;773.395;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8120815;8120815;1753.229;1721.7;6;-31.5445;1721.6845;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8120821;8120821;2334.962;2297.49;13;-37.472;2297.49;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8120838;8120838;625.525;625.54;2;0.0075;625.5325;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8120896;8120896;9873.12;9708.79;13;-164.33;9708.79;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8120933;8120933;782.789;782.79;1;0.0005;782.7895;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8120940;8120940;615.329;615.33;1;0.0005;615.3295;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8121140;8121140;1208.998;1209;1;0.001;1208.999;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8125267;8125267;6301.973;3938.7;10;-2363.273;3938.7;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8125280;8125280;1132.678;809.15;5;-323.587;809.091;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8125333;8125333;845.684;845.68;4;-0.004;845.68;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8125379;8125379;1936.314;1584.27;9;-352.0455;1584.2685;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8125391;8125391;1131.389;1131.4;10;0.0055;1131.3945;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8126166;8126166;1260.02;1246.35;5;-13.69;1246.33;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8128567;8128567;4074.072;4045.68;12;-28.426;4045.646;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8128580;8128580;5487.856;5487.84;8;-0.016;5487.84;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8128722;8128722;1600.306;1590.57;9;-9.736;1590.57;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8128797;8128797;14612.216;14508;12;-104.348;14507.868;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:49";="590782652";8129147;8129147;6762.57;6721.47;9;-41.1;6721.47;2023.7;X590782652;29AUG23;9:28:13
