"champ";"statut";"annee";"periode";"date du resultat";"ipe";mois;semaine;ponder;dms;moy_age;med_age;pct_homme;pct_rea;pct_si;pct_sc;annee;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/09/01 12:15:53";="620100057";3;;4;3;53.25;59.5;0;0;0;25;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:53";="620100057";4;;3;2;58.333333333;69;33.333333333;0;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:53";="620100057";5;;2;1;51;51;0;0;0;0;2023;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:53";="620100057";99;;12;3.1666666667;54.833333333;53.5;25;8.3333333333;0;8.3333333333;9999;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";1;;17;12.588235294;76.470588235;81;47.058823529;5.8823529412;5.8823529412;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";2;;16;24.375;75.3125;77;25;18.75;6.25;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";3;;5;24;84.8;87;20;0;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";4;;5;4.6;70.8;66;0;0;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";5;;6;8.6666666667;67.166666667;69;0;16.666666667;0;16.666666667;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";6;;6;10.5;68.833333333;67.5;50;0;0;0;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";7;;9;9.2222222222;75.666666667;85;55.555555556;0;11.111111111;22.222222222;2023;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:42";="600101984";99;;64;14.765625;74.6875;79.5;32.8125;7.8125;4.6875;4.6875;9999;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:07";="800000028";2;;1;4;59;59;100;0;100;0;2023;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:07";="800000028";99;;1;4;59;59;100;0;100;0;9999;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";1;;16;3.625;65.75;66;37.5;0;0;6.25;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";2;;4;3;59.25;66.5;0;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";3;;12;5.5;65.666666667;67.5;41.666666667;8.3333333333;0;16.666666667;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";4;;5;4;68.8;63;80;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";5;;9;5.4444444444;75.222222222;73;55.555555556;22.222222222;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";6;;6;6.5;75.166666667;76;50;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";7;;5;4.2;80;82;40;0;0;0;2023;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:57";="590783239";99;;57;4.649122807;69.280701754;71;43.859649123;5.2631578947;0;5.2631578947;9999;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:12";="590785374";99;;;;;0;;;;;9999;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";1;;143;2.1468531469;67.47811093;72;36.363636364;0;0.6993006993;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";2;;150;3.02;67.72;70;41.333333333;0.6666666667;1.3333333333;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";3;;141;2.2553191489;67.75177305;71;45.390070922;2.1276595745;0.7092198582;0;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";4;;128;2.859375;68.5;71;45.3125;0;2.34375;1.5625;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";5;;116;3.1982758621;68.948275862;72;37.068965517;2.5862068966;0;3.4482758621;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";6;;107;2.4112149533;68.563692229;70;42.990654206;2.8037383178;0;1.8691588785;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";7;;102;2.5098039216;68.362745098;72;38.235294118;0;1.9607843137;0.9803921569;2023;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:57";="020000063";99;;887;2.6257046223;68.134932279;71;41.037204059;1.1273957159;1.0146561443;1.0146561443;9999;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:23";="590000188";99;;;;;0;;;;;9999;2023.7;X590000188;01SEP23;18:26:37
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";1;;4;3.25;84.25;87.5;25;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";2;;7;4;70.428571429;74;42.857142857;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";3;;4;10.25;78.25;76.5;25;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";4;;7;3.5714285714;79.285714286;76;42.857142857;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";5;;3;2.6666666667;75.333333333;82;33.333333333;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";6;;3;5.3333333333;74;74;66.666666667;0;0;0;2023;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/04 15:54:34";="620103432";99;;28;4.6785714286;76.642857143;76.5;39.285714286;0;0;0;9999;2023.7;X620103432;04SEP23;15:53:55
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";1;;2;8;91;91;50;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";2;;3;3.6666666667;55.666666667;52;66.666666667;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";3;;1;0;63;63;100;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";4;;2;8.5;84.5;84.5;0;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";5;;1;0;84;84;100;0;0;0;2023;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 09:24:01";="590782637";99;;9;4.8888888889;73.888888889;84;55.555555556;0;0;0;9999;2023.7;X590782637;05SEP23;9:23:23
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";1;;93;8;72.23655914;75;63.440860215;6.4516129032;7.5268817204;5.376344086;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";2;;76;6.1710526316;74.342105263;79;59.210526316;1.3157894737;5.2631578947;3.9473684211;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";3;;100;9.2;75.69;78;60;6;5;11;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";4;;74;4.5405405405;73.405405405;76;45.945945946;0;1.3513513514;4.0540540541;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";5;;102;6.4019607843;67.81372549;72;48.039215686;2.9411764706;3.9215686275;2.9411764706;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";6;;78;7.5256410256;73.58974359;76;46.153846154;6.4102564103;1.2820512821;5.1282051282;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";7;;69;7.347826087;73.739130435;78;47.826086957;1.4492753623;8.6956521739;5.7971014493;2023;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 12:09:51";="590781803";99;;592;7.1216216216;72.827702703;76;53.378378378;3.7162162162;4.7297297297;5.5743243243;9999;2023.7;X590781803;05SEP23;12:09:07
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";1;;34;5.4117647059;72.882352941;73.5;50;0;11.764705882;5.8823529412;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";2;;9;12.111111111;73.333333333;74;44.444444444;0;11.111111111;22.222222222;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";3;;30;6.9;74.6;76.5;46.666666667;0;10;6.6666666667;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";4;;24;4.5416666667;75.875;84;58.333333333;0;8.3333333333;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";5;;18;7.4444444444;74.777777778;78;50;0;11.111111111;11.111111111;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";6;;15;8.0666666667;76.666666667;76;60;0;20;6.6666666667;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";7;;9;7.3333333333;85.222222222;90;44.444444444;0;22.222222222;0;2023;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:41:12";="590780227";99;;139;6.690647482;75.251798561;76;51.079136691;0;12.230215827;6.4748201439;9999;2023.7;X590780227;05SEP23;17:40:33
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";1;;816;3.7659313725;58.488195004;64;56.985294118;2.0833333333;5.0245098039;1.2254901961;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";2;;690;3.3536231884;58.21267024;64;51.884057971;1.884057971;2.6086956522;1.1594202899;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";3;;767;3.5606258149;58.752924577;65;53.976531943;1.8252933507;2.8683181226;1.4341590613;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";4;;626;3.7731629393;58.613147184;64;53.354632588;2.3961661342;4.1533546326;1.1182108626;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";5;;665;2.8691729323;55.884198167;63;54.736842105;2.8571428571;4.0601503759;1.2030075188;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";6;;504;3.1646825397;55.401821048;62;56.547619048;2.7777777778;1.7857142857;2.380952381;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";7;;198;3.0202020202;54.121710253;63.5;59.595959596;1.0101010101;1.0101010101;3.0303030303;2023;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/05 17:45:11";="800000044";99;;4266;3.4179559306;57.536343436;64;54.80543835;2.2034692921;3.3989685888;1.4533520863;9999;2023.7;X800000044;05SEP23;17:44:11
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";1;;64;6.203125;69.203125;73;40.625;3.125;1.5625;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";2;;36;5.7222222222;67;67;36.111111111;2.7777777778;0;2.7777777778;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";3;;54;5.7037037037;69.333333333;72.5;40.740740741;1.8518518519;1.8518518519;3.7037037037;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";4;;29;6.0344827586;73.448275862;77;37.931034483;0;3.4482758621;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";5;;34;6.9705882353;69.352941176;71;29.411764706;5.8823529412;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";6;;33;8.9090909091;68.727272727;69;48.484848485;3.0303030303;3.0303030303;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";7;;28;7.4642857143;71.392857143;75.5;32.142857143;0;0;0;2023;2023.7;X590781902;07SEP23;20:00:41
"mco";"dgf";"2023";"7";"2023/09/07 20:01:21";="590781902";99;;278;6.5683453237;69.568345324;73;38.489208633;2.5179856115;1.4388489209;1.0791366906;9999;2023.7;X590781902;07SEP23;20:00:41
