"champ";"statut";"annee";"periode";"date du resultat";"ipe";code1;mnt_avb;mnt_am_avb;mnt_apb;mnt_am_apb;mnt;mnt_am;mnt_br_fides;mnt_remb_fides;cpt;mnt_am_mat2a;mnt_am_fides;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 17:55:30";="600100721";URGENCE;3165842.68;3165842.6741;0;0;3165842.68;3165842.6741;0;0;13;3165842.6741;0;2023.7;X600100721;30AUG23;17:55:00
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";FFM;20.886231;20.886231;0;0;20.886231;20.886231;0;0;2;20.886231;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";FTN;1066.8635;1066.8635;0;0;1066.8635;2617002.2425;2615936.1745;2615935.379;4;1066.8635;2615935.379;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";CCAM;43284.88;42996.588;0;0;43284.88;1637631.2335;1650756.3;1594634.6455;5;42996.588;1594634.6455;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";SE;30756.925728;30525.784197;0;0;30756.925728;30525.784197;0;0;6;30525.784197;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";NGAP;2656.2;2636.96;0;0;2656.2;1250651.5666;1283727.465;1248014.6066;7;2636.96;1248014.6066;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/30 21:29:35";="590000188";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X590000188;30AUG23;21:29:16
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";ATU;3240.706959;2708.9897334;0;0;3240.706959;2708.9897334;0;0;1;2708.9897334;-4.54747E-13;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";FTN;194666.143;194666.1337;0;0;194666.143;375720.98108;181055.24;181054.84738;4;194666.1337;181054.84738;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";CCAM;116695.46;113395.062;0;0;116695.46;1590156.0492;1693570.39;1476760.9872;5;113395.062;1476760.9872;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";SE;100015.16788;97081.736273;0;0;100015.16788;97081.736273;0;0;6;97081.736273;2.910383E-11;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";NGAP;8151.9;6907.464;0;0;8151.9;1656065.459;1886887.43;1649157.995;7;6907.464;1649157.995;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:35:27";="590783239";URGENCE;2183025.08;2183025.0408;0;0;2183025.08;2183025.0408;0;0;13;2183025.0408;-5.727634E-8;2023.7;X590783239;31AUG23;9:35:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";ATU;52560.001449;43009.148288;0;0;52560.001449;43009.148288;0;0;1;43009.148288;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";FTN;270840.7075;270840.64238;0;0;270840.7075;3789499.3046;3518660.6405;3518658.6622;4;270840.64238;3518658.6622;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";CCAM;569674.22;518033.52444;0;0;569674.22;6187736.1511;6375267.84;5669702.6267;5;518033.52444;5669702.6267;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";SE;226127.11238;211285.3675;0;0;226127.11238;211285.3675;0;0;6;211285.3675;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";NGAP;32681.46;27244.174;0;0;32681.46;3472184.2675;4147411.631;3444940.0935;7;27244.174;3444940.0935;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 09:47:44";="590782215";URGENCE;3606627.45;3606627.2461;0;0;3606627.45;3606627.2461;0;0;13;3606627.2461;0;2023.7;X590782215;31AUG23;9:47:03
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";CCAM;0;0;0;0;0;16545.858;19077.48;16545.858;5;0;16545.858;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";SE;0;0;0;0;0;0;0;0;6;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";NGAP;0;0;0;0;0;21793.33;24812.66;21793.33;7;0;21793.33;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:47:52";="020000071";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X020000071;31AUG23;10:47:41
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";ATU;46165.931583;37373.721376;0;0;46165.931583;37373.721376;0;0;1;37373.721376;-4.36557E-11;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";FTN;244399.59;244399.5607;0;0;244399.59;1407773.7708;1163378.344;1163374.2101;4;244399.5607;1163374.2101;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";CCAM;263630.59;241082.69228;0;0;263630.59;1911598.551;2003189.92;1670515.8587;5;241082.69228;1670515.8587;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";SE;213868.63627;199007.64601;0;0;213868.63627;199007.64601;0;0;6;199007.64601;-4.65661E-10;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";NGAP;103985.24;86770.664;0;0;103985.24;2736907.192;3272716.809;2650136.528;7;86770.664;2650136.528;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 10:50:18";="590781415";URGENCE;2489982.46;2489982.3776;0;0;2489982.46;2489982.3776;0;0;13;2489982.3776;1.1641532E-7;2023.7;X590781415;31AUG23;10:49:44
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";CCAM;0;0;0;0;0;57072.43;73650.95;57072.43;5;0;57072.43;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";SE;0;0;0;0;0;0;0;0;6;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";NGAP;0;0;0;0;0;45794.708;58507.7;45794.708;7;0;45794.708;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:34:09";="620100677";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X620100677;31AUG23;11:33:55
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";ATU;113.981756;91.1854048;0;0;113.981756;91.1854048;0;0;1;91.1854048;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";CCAM;173.48;138.784;0;0;173.48;70521.172;89665.53;70382.388;5;138.784;70382.388;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";SE;45.525022;36.4200176;0;0;45.525022;36.4200176;0;0;6;36.4200176;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";NGAP;110;88;0;0;110;192716.2455;244070.415;192628.2455;7;88;192628.2455;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 11:54:16";="590781621";URGENCE;304860.32;304860.30431;0;0;304860.32;304860.30431;0;0;13;304860.30431;0;2023.7;X590781621;31AUG23;11:54:00
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";ATU;20639.204217;17105.696648;0;0;20639.204217;17105.696648;0;0;1;17105.696648;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";FTN;59214.6925;59214.6925;0;0;59214.6925;1183971.752;1124758.3215;1124757.0595;4;59214.6925;1124757.0595;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";CCAM;60201.54;54212.182;0;0;60201.54;1062647.575;1211701.06;1008435.393;5;54212.182;1008435.393;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";SE;37681.719112;35003.987774;0;0;37681.719112;35003.987774;0;0;6;35003.987774;7.275958E-12;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";NGAP;32949.25;28026.588;0;0;32949.25;837300.37982;980017.284;809273.79182;7;28026.588;809273.79182;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 12:34:18";="020004404";URGENCE;1118856.74;1118856.7263;0;0;1118856.74;1118856.7263;0;0;13;1118856.7263;3.7252903E-9;2023.7;X020004404;31AUG23;12:33:56
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";CCAM;3663.77;3086.747;0;0;3663.77;3086.747;0;0;5;3086.747;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";SE;0;0;0;0;0;0;0;0;6;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";NGAP;4820;4109;0;0;4820;4109;0;0;7;4109;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:01:54";="800000135";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X800000135;31AUG23;14:01:43
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";CCAM;0;0;0;0;0;113544.7135;151030.31;113544.7135;5;0;113544.7135;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";SE;0;0;0;0;0;0;0;0;6;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";NGAP;0;0;0;0;0;83999.7145;112645.78;83999.7145;7;0;83999.7145;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:16:56";="590781795";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X590781795;31AUG23;14:16:44
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";CCAM;0;0;0;0;0;57382.467;77360.06;57382.467;5;0;57382.467;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";SE;0;0;0;0;0;0;0;0;6;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";NGAP;0;0;0;0;0;7066.02;9932.6;7066.02;7;0;7066.02;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:29:37";="590781811";URGENCE;0;0;0;0;0;0;0;0;13;0;0;2023.7;X590781811;31AUG23;14:29:25
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";ATU;7684.884722;6278.3946738;0;0;7684.884722;6278.3946738;0;0;1;6278.3946738;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";FTN;43561.2975;43561.2975;0;0;43561.2975;370654.3035;327093.006;327093.006;4;43561.2975;327093.006;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";CCAM;14202.36;11996.15;0;0;14202.36;341101.3685;415890.02;329105.2185;5;11996.15;329105.2185;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";SE;5173.49961;4656.4808054;0;0;5173.49961;4656.4808054;0;0;6;4656.4808054;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";NGAP;7066.54;6244.696;0;0;7066.54;325055.36;385310.265;318810.664;7;6244.696;318810.664;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 14:50:11";="800000093";URGENCE;604891.79;604891.75862;0;0;604891.79;604891.75862;0;0;13;604891.75862;0;2023.7;X800000093;31AUG23;14:49:52
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";FTN;0;0;0;0;0;0;0;0;4;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";CCAM;11276.46;10053.738;0;0;11276.46;258400.1915;305782.35;248346.4535;5;10053.738;248346.4535;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";SE;12526.48646;12526.48646;0;0;12526.48646;12526.48646;0;0;6;12526.48646;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";NGAP;5167.68;4476.726;0;0;5167.68;364571.15732;447308.753;360094.43132;7;4476.726;360094.43132;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";DMI;0;0;0;0;0;0;0;0;8;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";MED;0;0;0;0;0;0;0;0;9;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";INNOVATION;0;0;0;0;0;0;0;0;12;0;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/08/31 18:57:47";="800000069";URGENCE;354840.35;354840.34804;0;0;354840.35;354840.34804;0;0;13;354840.34804;0;2023.7;X800000069;31AUG23;18:57:32
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";ATU;0;0;0;0;0;0;0;0;1;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";FFM;0;0;0;0;0;0;0;0;2;0;0;2023.7;X800000085;01SEP23;10:58:10
"mco";"dgf";"2023";"7";"2023/09/01 10:58:32";="800000085";DIALYSE;0;0;0;0;0;0;0;0;3;0;0;2023.7;X800000085;01SEP23;10:58:10
