"champ";"statut";"annee";"periode";"date du resultat";"ipe";ghpcp;mpcp;mpca;ikmin;ikmax;N;nbseq;nbj;pctj;nbsej;nbsejc;dms;pctcum;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1138;09;25;60;60;7;3;106;1.5084673403;2;;;55.955599829;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1004;08;25;60;60;4;1;103;1.4657748684;1;;;57.421374698;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1084;09;14;40;40;6;3;101;1.4373132204;3;;;58.858687918;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0395;04;05;40;40;6;3;100;1.4230823965;2;1;3;60.281770315;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1065;09;11;50;50;6;2;98;1.3946207485;2;;;61.676391063;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0376;04;01;10;20;16;14;90;1.2807741568;12;5;8.4;62.95716522;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0445;04;13;30;30;3;1;88;1.2523125089;1;;;64.209477729;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0161;02;05;50;50;4;1;87;1.2380816849;1;;;65.447559414;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0366;04;00;50;50;10;7;87;1.2380816849;7;5;7.4;66.685641099;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0252;03;00;60;60;6;3;84;1.195389213;3;2;25;67.881030312;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0369;04;00;10;20;11;9;84;1.195389213;7;2;6.5;69.076419525;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0676;06;13;20;20;7;6;81;1.1526967411;6;6;13.5;70.229116266;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1038;09;05;40;40;4;1;81;1.1526967411;1;1;81;71.381813007;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0409;04;07;40;40;8;6;80;1.1384659172;6;1;26;72.520278924;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0645;06;09;50;50;4;2;80;1.1384659172;1;;;73.658744841;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0945;08;13;50;50;4;2;79;1.1242350932;2;2;39.5;74.782979935;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0416;04;09;40;40;5;3;75;1.0673117974;3;1;18;75.850291732;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0375;04;01;30;30;9;8;71;1.0103885015;8;1;3;76.860680233;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";1085;09;14;30;30;4;2;64;0.9107727337;2;;;77.771452967;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0417;04;09;30;30;5;4;62;0.8823110858;4;1;4;78.653764053;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";0162;02;05;40;40;4;2;60;0.8538494379;2;1;14;79.507613491;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";80%;;;10;60;373;218;5587;;;;;79.507613491;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/01 15:49:55";="800000085";Tous;;;10;70;495;303;7027;;193;107;16.775700935;100;2022.12;X800000085;01FEB23;15:49:45
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1011;09;00;60;60;133;73;2007;10.696583702;73;62;28.629032258;10.696583702;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1012;09;00;50;50;57;27;1073;5.7187017002;26;19;46.842105263;16.415285402;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1976;07;04;10;20;231;207;934;4.9778820018;178;131;4.8244274809;21.393167404;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0410;04;07;30;30;103;78;798;4.2530512178;76;30;6.5;25.646218622;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0252;03;00;60;60;105;81;784;4.1784362842;81;78;9.8846153846;29.824654906;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0409;04;07;40;40;70;47;724;3.8586579971;47;17;9.1764705882;33.683312903;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0411;04;07;10;20;171;150;625;3.3310238235;135;64;3.828125;37.014336727;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0477;05;00;60;60;117;111;593;3.1604754037;111;111;5.3423423423;40.17481213;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1084;09;14;40;40;32;19;536;2.856686031;19;7;28.571428571;43.031498161;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1975;07;04;30;30;60;50;474;2.5262484677;50;18;13.111111111;45.557746629;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0367;04;00;40;40;33;20;442;2.355700048;20;5;22.4;47.913446677;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0368;04;00;30;30;46;35;426;2.2704258381;35;10;16.3;50.183872515;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0408;04;07;50;50;28;19;418;2.2277887331;19;11;17.545454545;52.411661248;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0416;04;09;40;40;25;12;389;2.0732292277;12;4;44;54.484890476;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1013;09;00;40;40;23;16;317;1.6894952833;16;11;22.181818182;56.174385759;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0375;04;01;30;30;38;28;310;1.6521878164;27;12;14.25;57.826573576;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0374;04;01;40;40;32;20;303;1.6148803496;20;9;21.222222222;59.441453925;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0417;04;09;30;30;26;16;280;1.4922986729;16;1;20;60.933752598;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0877;08;00;60;60;32;26;272;1.449661568;25;22;10.227272727;62.383414166;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0369;04;00;10;20;32;26;271;1.4443319299;25;10;12.2;63.827746096;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1085;09;14;30;30;11;3;257;1.3697169962;3;2;19;65.197463092;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1066;09;11;40;40;12;6;217;1.1565314715;6;2;50.5;66.353994564;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1985;09;00;30;30;12;5;204;1.087246176;5;2;75;67.44124074;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0401;04;06;50;50;16;10;193;1.0286201567;10;6;15.166666667;68.469860896;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1010;09;00;70;70;19;12;193;1.0286201567;12;10;18.4;69.498481053;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0251;03;00;70;70;43;38;191;1.0179608805;38;36;4.0277777778;70.516441934;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0373;04;01;50;50;13;10;164;0.8740606513;10;6;18.333333333;71.390502585;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0376;04;01;10;20;36;33;154;0.8207642701;29;8;3.5;72.211266855;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0647;06;09;30;30;10;4;153;0.815434632;4;2;46;73.026701487;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0476;05;00;70;70;38;32;148;0.7887864414;32;31;4.7096774194;73.815487928;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0418;04;09;10;20;23;19;145;0.772797527;16;4;13.25;74.588285455;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1996;09;06;30;30;12;6;142;0.7568086127;6;5;26;75.345094068;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1974;07;04;40;40;13;8;141;0.7514789746;8;4;26.75;76.096573043;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0407;04;07;60;60;9;7;135;0.7195011459;7;4;18;76.816074189;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0298;03;09;60;60;12;8;126;0.6715344028;8;7;16.571428571;77.487608591;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1048;09;07;40;40;11;6;118;0.6288972979;6;2;37.5;78.116505889;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1083;09;14;50;50;10;7;110;0.5862601929;7;5;18.2;78.702766082;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";0679;06;14;30;30;7;3;103;0.5489527261;3;1;31;79.251718808;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";1046;09;07;60;60;10;5;96;0.5116452593;5;2;22.5;79.763364068;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";80%;;;10;70;1711;1283;14966;;;;;79.763364068;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:14";="590048476";Tous;;;10;70;2101;1572;18763;;1209;929;11.705059203;100;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1012;09;00;50;50;70;31;1287;14.31113088;31;23;36.913043478;14.31113088;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1011;09;00;60;60;55;24;1023;11.375514289;24;19;42.789473684;25.686645168;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0252;03;00;60;60;60;33;838;9.3183587235;33;31;19.741935484;35.005003892;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1013;09;00;40;40;29;13;466;5.1818080729;13;7;20.857142857;40.186811965;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0367;04;00;40;40;34;23;337;3.747359057;23;16;10.875;43.934171022;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1084;09;14;40;40;16;6;317;3.5249638608;6;2;76;47.459134883;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0679;06;14;30;30;11;3;268;2.9800956299;3;2;22.5;50.439230513;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1985;09;00;30;30;13;7;254;2.8244189925;6;1;31;53.263649505;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";2122;14;00;40;40;13;6;230;2.557544757;6;1;13;55.821194262;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";2123;14;00;30;30;13;7;215;2.3907483598;6;;;58.211942622;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0368;04;00;30;30;15;10;205;2.2795507617;10;8;23.125;60.491493384;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0366;04;00;50;50;16;13;202;2.2461914823;12;6;15.833333333;62.737684866;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1010;09;00;70;70;16;10;189;2.1016346047;10;10;18.9;64.839319471;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1573;14;09;40;40;8;3;147;1.6346046925;3;2;63.5;66.473924163;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";1083;09;14;50;50;10;5;142;1.5790058935;5;4;21;68.052930057;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";2124;14;00;20;20;9;5;135;1.5011675748;5;2;31;69.554097631;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0365;04;00;60;60;10;4;130;1.4455687757;3;1;42;70.999666407;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";2775;03;00;50;50;11;7;117;1.3010118981;7;5;14.2;72.300678305;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0206;02;14;30;30;7;4;116;1.2898921383;4;3;25.333333333;73.590570444;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0369;04;00;10;20;16;15;115;1.2787723785;15;14;7.7142857143;74.869342822;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0402;04;06;40;40;5;2;113;1.2565328589;2;1;5;76.125875681;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";2121;14;00;50;50;4;2;108;1.2009340598;2;1;77;77.326809741;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0401;04;06;50;50;5;3;100;1.1119759813;3;1;13;78.438785722;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";0324;03;14;40;40;6;4;93;1.0341376626;4;;;79.472923385;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";80%;;;10;70;452;240;7147;;;;;79.472923385;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:42";="800000028";Tous;;;10;70;604;341;8993;;278;208;23.442307692;100;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1753;19;00;60;60;484;347;6755;29.043769886;344;243;17.251028807;29.043769886;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0477;05;00;60;60;1174;1128;2750;11.823888554;1128;1122;2.4411764706;40.86765844;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1012;09;00;50;50;91;45;1603;6.8922521283;44;22;30.272727273;47.759910568;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1752;19;00;70;80;142;120;1289;5.5421790352;110;28;12.857142857;53.302089604;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0876;08;00;70;80;127;103;1254;5.3916931808;98;50;15.5;58.693782784;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0252;03;00;60;60;342;331;969;4.166308367;331;329;2.8723404255;62.860091151;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1797;21;00;70;80;53;46;695;2.9882191074;42;34;17.441176471;65.848310259;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1146;10;00;50;50;43;29;598;2.5711583111;29;16;24.5;68.41946857;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";2530;22;00;100;100;23;20;391;1.6811419727;20;20;19.55;70.100610543;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1774;19;25;60;60;21;13;321;1.380170264;12;5;24.2;71.480780807;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0877;08;00;60;60;266;266;315;1.354372689;266;266;1.1842105263;72.835153496;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0905;08;06;70;80;37;32;305;1.3113767306;29;6;17.833333333;74.146530226;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0368;04;00;30;30;19;15;283;1.2167856222;15;8;14.25;75.363315848;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";0264;03;02;40;40;16;12;258;1.1092957262;12;9;19.777777778;76.472611575;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1013;09;00;40;40;13;5;245;1.0534009803;5;2;47;77.526012555;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";1066;09;11;40;40;12;4;227;0.9760082552;4;4;56.75;78.50202081;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";2741;29;00;50;50;41;41;219;0.9416114885;41;41;5.3414634146;79.443632299;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";80%;;;30;100;2904;2557;18477;;;;;79.443632299;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:00";="590780193";Tous;;;20;100;3453;3009;23258;;2688;2414;6.0227837614;100;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0367;04;00;40;40;39;23;607;7.9575249082;23;16;30.4375;7.9575249082;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0021;01;04;20;20;13;2;373;4.8898793917;2;2;186.5;12.8474043;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1012;09;00;50;50;16;7;337;4.4179339276;7;6;51;17.265338228;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1047;09;07;50;50;16;6;300;3.9328788673;6;5;55;21.198217095;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0740;07;00;50;50;16;6;289;3.7886733089;6;4;61.75;24.986890404;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1011;09;00;60;60;17;9;283;3.7100157315;8;7;36.285714286;28.696906135;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1956;06;04;40;40;14;7;258;3.3822758259;7;7;36.857142857;32.079181961;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1013;09;00;40;40;16;10;241;3.1594126901;10;6;31.5;35.238594651;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";2126;14;01;40;40;8;2;209;2.7399056109;2;2;104.5;37.978500262;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0252;03;00;60;60;15;8;185;2.4252753015;8;8;23.125;40.403775564;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1985;09;00;30;30;8;3;175;2.2941793393;3;1;9;42.697954903;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0368;04;00;30;30;16;10;170;2.2286313582;10;4;15.75;44.926586261;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";2775;03;00;50;50;13;9;168;2.2024121657;9;8;17.875;47.128998427;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1573;14;09;40;40;6;1;161;2.1106449921;1;1;161;49.239643419;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0770;07;06;40;40;7;3;154;2.0188778186;3;2;45.5;51.258521238;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0301;03;09;30;30;8;5;149;1.9533298374;5;3;38.333333333;53.211851075;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";2774;03;00;40;40;14;10;128;1.6780283167;10;7;15.857142857;54.889879392;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0646;06;09;40;40;5;1;124;1.6255899318;1;;;56.515469324;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0647;06;09;30;30;5;1;124;1.6255899318;1;1;124;58.141059255;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1975;07;04;30;30;8;6;115;1.5076035658;6;1;9;59.648662821;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1038;09;05;40;40;4;2;110;1.4420555847;2;2;55;61.090718406;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1032;09;03;40;40;4;1;100;1.3109596224;1;;;62.401678028;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0758;07;03;40;40;7;3;97;1.2716308338;3;;;63.673308862;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0283;03;06;40;40;5;2;96;1.2585212375;2;2;48;64.9318301;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1976;07;04;10;20;21;18;92;1.2060828526;14;6;8.5;66.137912952;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1998;09;07;30;30;4;2;73;0.9570005244;2;1;56;67.094913477;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0263;03;02;50;50;5;2;72;0.9438909282;2;2;36;68.038804405;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0372;04;01;60;60;3;1;69;0.9045621395;1;;;68.943366544;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0629;06;05;40;40;3;1;69;0.9045621395;1;1;69;69.847928684;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0617;06;01;40;40;8;5;66;0.8652333508;5;4;14.75;70.713162035;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";2773;03;00;30;30;5;4;65;0.8521237546;4;3;16.666666667;71.565285789;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0501;05;06;40;40;9;6;64;0.8390141584;6;6;10.666666667;72.404299948;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0765;07;05;40;40;4;2;62;0.8127949659;2;2;31;73.217094913;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0298;03;09;60;60;3;1;60;0.7865757735;1;1;60;74.003670687;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0879;08;00;40;40;4;2;57;0.7472469848;2;2;28.5;74.750917672;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0877;08;00;60;60;29;28;55;0.7210277923;28;28;1.9642857143;75.471945464;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";1074;09;12;30;30;3;1;55;0.7210277923;1;1;55;76.192973256;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0369;04;00;10;20;14;13;53;0.6948085999;13;3;5.3333333333;76.887781856;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:44";="600100721";0668;06;12;30;30;2;1;52;0.6816990037;1;;;77.56948086;2022.12;X600100721;13FEB23;16:00:35
