"champ";"statut";"annee";"periode";"date du resultat";"ipe";diagp1;N;nbj;pctj;nbsej;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";E10;6;126;0.6715344028;2;72.952086553;E10;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";R09;25;126;0.6715344028;20;73.623620956;R09;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";G12;14;125;0.6662047647;7;74.289825721;G12;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";R52;28;122;0.6502158503;22;74.940041571;R52;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";K42;4;119;0.634226936;1;75.574268507;K42;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";A46;8;116;0.6182380216;3;76.192506529;A46;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";R54;11;115;0.6129083835;6;76.805414912;R54;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";M86;10;111;0.5915898311;6;77.397004743;M86;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";G35;10;109;0.5809305548;5;77.977935298;G35;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C62;8;108;0.5756009167;1;78.553536215;C62;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";I70;10;102;0.543623088;7;79.097159303;I70;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";C22;20;98;0.5223045355;11;79.619463838;C22;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";80%;1588;14939;;883;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 14:56:15";="590048476";Tot;2101;18763;;1209;;;2022.12;X590048476;02FEB23;14:56:04
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";T81;43;637;7.083287001;21;7.083287001;T81;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";L89;24;367;4.0809518514;12;11.164238852;L89;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C34;30;351;3.9030356944;16;15.067274547;C34;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";L97;19;351;3.9030356944;7;18.970310241;L97;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";E86;19;327;3.6361614589;6;22.6064717;E86;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C50;22;318;3.5360836206;9;26.142555321;C50;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";J18;16;284;3.1580117869;4;29.300567108;J18;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";G12;13;276;3.0690537084;4;32.369620816;G12;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";Z94;11;256;2.8466585122;3;35.216279328;Z94;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";L02;14;233;2.5909040365;6;37.807183365;L02;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";R53;16;226;2.5130657178;9;40.320249083;R53;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";I70;10;195;2.1683531636;3;42.488602246;I70;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";I50;12;194;2.1572334038;3;44.64583565;I50;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C67;14;187;2.0793950851;6;46.725230735;C67;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C18;15;184;2.0460358056;5;48.771266541;C18;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";G11;9;175;1.9459579673;2;50.717224508;G11;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";I33;10;170;1.8903591682;4;52.607583676;I33;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C20;7;161;1.7902813299;2;54.397865006;C20;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";T87;6;161;1.7902813299;1;56.188146336;T87;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";G95;6;152;1.6902034916;1;57.878349828;G95;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";I83;7;143;1.5901256533;2;59.468475481;I83;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";G20;9;140;1.5567663738;2;61.025241855;G20;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";Z48;8;133;1.4789280552;4;62.50416991;Z48;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";A41;12;131;1.4566885355;6;63.960858445;A41;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";S81;6;124;1.3788502168;2;65.339708662;S81;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";T79;8;123;1.367730457;1;66.707439119;T79;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";Z93;5;114;1.2676526187;1;67.975091738;Z93;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C25;12;113;1.2565328589;7;69.231624597;C25;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C83;8;101;1.1230957411;4;70.354720338;C83;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";C15;8;97;1.0786167019;6;71.43333704;C15;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";Z40;4;95;1.0563771823;1;72.489714222;Z40;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";G82;5;89;0.9896586234;2;73.479372846;G82;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";T83;4;88;0.9785388636;1;74.457911709;T83;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";L30;4;84;0.9340598243;1;75.391971533;L30;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";E14;5;81;0.9007005449;3;76.292672078;E14;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";S30;5;81;0.9007005449;2;77.193372623;S30;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";S82;4;80;0.8895807851;1;78.082953408;S82;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";G31;4;78;0.8673412654;1;78.950294674;G31;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";Z98;4;76;0.8451017458;1;79.795396419;Z98;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";80%;438;7176;;172;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/02 15:56:43";="800000028";Tot;604;8993;;278;;;2022.12;X800000028;02FEB23;15:56:32
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";O42;249;3789;16.29116863;132;16.29116863;O42;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";Z35;230;2615;11.243443116;113;27.534611746;Z35;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";O24;97;1067;4.5876687591;81;32.122280506;O24;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";T81;73;1043;4.484478459;33;36.606758965;T81;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";D46;210;998;4.2909966463;184;40.897755611;D46;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C92;168;851;3.6589560581;146;44.556711669;C92;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";O26;65;847;3.6417576748;43;48.198469344;O26;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C90;562;677;2.9108263823;557;51.109295726;C90;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";L89;37;605;2.601255482;11;53.710551208;L89;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";P05;42;553;2.3776764984;32;56.088227707;P05;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";P29;71;540;2.3217817525;34;58.410009459;P29;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";P00;49;526;2.2615874108;29;60.67159687;P00;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";Z89;21;430;1.8488262103;7;62.52042308;Z89;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";P07;61;423;1.8187290395;33;64.33915212;P07;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";Z51;160;416;1.7886318686;150;66.127783988;Z51;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C34;62;347;1.4919597558;46;67.619743744;C34;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C50;103;334;1.4360650099;94;69.055808754;C50;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";G35;290;292;1.2554819847;290;70.311290739;G35;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";I33;19;274;1.1780892596;13;71.489379998;I33;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";P92;26;268;1.1522916846;17;72.641671683;P92;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";I50;13;224;0.9631094677;7;73.604781151;I50;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";R52;58;223;0.9588098719;52;74.563591022;R52;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C61;11;212;0.9115143177;5;75.47510534;C61;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C56;55;211;0.9072147218;44;76.382320062;C56;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";M86;14;205;0.8814171468;7;77.263737209;M86;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";Z48;26;201;0.8642187634;12;78.127955972;Z48;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";C25;17;194;0.8341215926;6;78.962077565;C25;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";E66;33;182;0.7825264425;33;79.744604007;E66;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";80%;2822;18547;;2194;;;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/06 14:15:02";="590780193";Tot;3453;23258;;2688;;;2022.12;X590780193;06FEB23;14:14:49
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";L89;42;789;10.343471421;14;10.343471421;L89;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C34;62;592;7.7608809649;35;18.104352386;C34;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C50;31;527;6.9087572103;13;25.013109596;C50;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";G12;16;416;5.4535920294;4;30.466701626;G12;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C56;19;273;3.5789197693;8;34.045621395;C56;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";L98;9;243;3.1856318825;2;37.231253277;L98;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C21;18;242;3.1725222863;8;40.403775564;C21;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C12;13;232;3.0414263241;6;43.445201888;C12;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C02;11;228;2.9889879392;5;46.434189827;C02;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";D37;10;200;2.6219192449;3;49.056109072;D37;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C25;18;198;2.5957000524;8;51.651809124;C25;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";E11;7;176;2.3072889355;3;53.95909806;E11;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C16;19;173;2.2679601468;10;56.227058207;C16;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C61;18;171;2.2417409544;12;58.468799161;C61;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C18;17;164;2.1499737808;8;60.618772942;C18;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";E66;5;151;1.9795490299;1;62.598321972;E66;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";T81;10;117;1.5338227583;5;64.13214473;T81;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";S81;7;110;1.4420555847;4;65.574200315;S81;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";N10;4;103;1.3502884111;1;66.924488726;N10;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";Z43;5;101;1.3240692187;2;68.248557944;Z43;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C67;8;94;1.2323020451;3;69.48085999;C67;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C71;6;92;1.2060828526;3;70.686942842;C71;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";I30;3;92;1.2060828526;1;71.893025695;I30;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";L97;5;78;1.0225485055;3;72.9155742;L97;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";U07;5;77;1.0094389093;3;73.92501311;U07;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";G40;9;71;0.9307813319;6;74.855794442;G40;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";J18;5;69;0.9045621395;2;75.760356581;J18;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";I69;5;68;0.8914525433;2;76.651809124;I69;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";L30;3;68;0.8914525433;1;77.543261668;L30;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";M46;3;67;0.878342947;1;78.421604615;M46;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";C45;35;66;0.8652333508;34;79.286837965;C45;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";80%;428;6048;;209;;;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:45";="600100721";Tot;588;7628;;309;;;2022.12;X600100721;13FEB23;16:00:35
