"champ";"statut";"annee";"periode";"date du resultat";"ipe";dmpp;N;nbj;pctj;nbsej;nbj2;pctcum;code;per_comp;finess_comp;date_comp;temp_comp
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";Z99;25;484;6.1805644234;10;0;36.483207764;Z99;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";Z93;23;353;4.5077257055;14;0;40.99093347;Z93;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";B96;23;285;3.6393819436;16;0;44.630315413;B96;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";B95;19;267;3.4095262419;11;0;48.039841655;B95;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";R13;16;263;3.358447197;7;0;51.398288852;R13;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";E66;11;256;3.2690588686;4;0;54.667347721;E66;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";S21;11;249;3.1796705402;5;111;57.847018261;S21;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";C79;28;244;3.1158217341;17;0;60.962839995;C79;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";L98;9;243;3.1030519729;2;0;64.065891968;L98;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";E46;22;233;2.9753543609;12;0;67.041246329;E46;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";L97;10;220;2.8093474652;6;21;69.850593794;L97;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";E43;14;173;2.2091686885;9;0;72.059762482;E43;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";S31;10;164;2.0942408377;6;0;74.15400332;S31;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";S91;9;152;1.9410037032;4;0;76.095007023;S91;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";S81;12;144;1.8388456136;7;22;77.933852637;S81;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";R26;10;140;1.7877665688;7;0;79.721619206;R26;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";80%;431;6132;;213;215;;;2022.12;X600100721;13FEB23;16:00:35
"had";"dgf";"2022";"12";"2023/02/13 16:00:47";="600100721";Tot;584;7593;;307;238;;;2022.12;X600100721;13FEB23;16:00:35
